W1-1	0.9950999999999999	0.0049
W1-2	0.8407	0.1593
W1-3	0.8872	0.11280000000000001
W1-4	0.8661999999999999	0.1338
W1-5	0.9696	0.030400000000000003
W1-6	0.9876999999999999	0.012299999999999998
W1-7	0.8507	0.1493
W1-8	0.9579000000000001	0.042099999999999985
W1-9	0.8802000000000001	0.11979999999999999
W1-10	0.9171000000000001	0.0829
W1-11	0.9485999999999999	0.0514
W1-12	0.8966000000000001	0.1034
W1-13	0.8709	0.1291
W1-14	0.8821	0.1179
W1-15	0.9280000000000002	0.072
W1-16	0.9972999999999999	0.0027
W1-17	0.9640999999999998	0.0359
W1-18	0.9271	0.0729
W1-19	0.9620999999999998	0.0379
W1-20	0.6002	0.39980000000000004
W1-21	0.9961000000000002	0.0039000000000000007
W1-22	0.7887	0.2113
W1-23	0.7186	0.28140000000000004
W1-24	0.9924	0.007600000000000001
W1-25	0.8991	0.10089999999999999
W1-26	0.8976000000000001	0.1024
W1-27	0.8421999999999998	0.1578
W1-28	0.9168000000000001	0.08319999999999998
W1-29	0.7516999999999999	0.24830000000000002
W1-30	0.9763	0.023699999999999995
AQ-1	0.0035000000000000005	0.9964999999999999
AQ-2	0.005599999999999999	0.9944
AQ-3	9.000000000000001e-4	0.9991
AQ-4	0.005999999999999999	0.994
AQ-5	8e-4	0.9992000000000001
AQ-6	0.0027	0.9973000000000001
AQ-7	0	1
AQ-8	0.03330000000000001	0.9667
AQ-9	0.0269	0.9731
AQ-10	0.0024000000000000002	0.9975999999999999
AQ-11	0.0018000000000000002	0.9982000000000001
AQ-12	0.0026999999999999997	0.9972999999999999
AQ-13	0.0071	0.9929
AQ-14	0.014000000000000002	0.9860000000000001
AQ-15	0.0017000000000000001	0.9983000000000001
AQ-16	0	1
AQ-17	0.009699999999999999	0.9903000000000001
AQ-18	0.030400000000000003	0.9696
AQ-19	0.0047	0.9953000000000001
AQ-20	0.07769999999999999	0.9223000000000001
AQ-21	0.029200000000000004	0.9708
AQ-22	0.0023	0.9977
AQ-23	0	1
AQ-24	0.022099999999999998	0.9779
AQ-25	0.0010000000000000002	0.999
AQ-26	0.0011000000000000003	0.9988999999999999
AQ-27	0	1
AQ-28	0.005399999999999999	0.9945999999999999
AQ-29	0.005199999999999999	0.9948
AQ-30	0.0010000000000000002	0.999
W2-1	0.9988999999999999	0.0011000000000000003
W2-2	0.9978999999999999	0.0021000000000000003
W2-3	0.9878	0.012199999999999999
W2-4	0.9722	0.027800000000000002
W2-5	0.9916	0.008400000000000001
W2-6	0.9959000000000001	0.004100000000000001
W2-7	0.9517000000000001	0.048299999999999996
W2-8	0.9977	0.0023
W2-9	0.998	0.0020000000000000005
W2-10	0.9977	0.002300000000000001
W2-11	0.9988999999999999	0.0011000000000000003
W2-12	0.9692000000000001	0.030800000000000004
W2-13	0.8981000000000001	0.10189999999999999
W2-14	0.9961	0.0039000000000000007
W2-15	0.9743999999999999	0.0256
W2-16	0.9974000000000001	0.0026
W2-17	0.9972999999999999	0.0027
W2-18	0.9988999999999999	0.0011000000000000003
W2-19	0.9984000000000002	0.0016
W2-20	0.9887	0.011299999999999998
W2-21	0.9984999999999999	0.0015000000000000002
W2-22	0.9884000000000001	0.0116
W2-23	0.9822	0.0178
W2-24	0.9932000000000001	0.0068000000000000005
W2-25	0.9970000000000001	0.0029999999999999996
W2-26	0.999	0.0010000000000000002
W2-27	0.9952	0.0048
W2-28	0.9987	0.0013000000000000002
W2-29	0.9951000000000001	0.0049
W2-30	0.999	0.0010000000000000002
