W1-1	0.9410000000000001	0.059
W1-2	0.9986	0.0014000000000000002
W1-3	0.9988999999999999	0.0010999999999999998
W1-4	1	0
W1-5	1	0
W1-6	1	0
W1-7	0.998	0.0020000000000000005
W1-8	0.9427	0.0573
W1-9	0.999	0.0010000000000000002
W1-10	0.9981000000000002	0.0019000000000000002
W1-11	0.999	0.0010000000000000002
W1-12	0.9923	0.0077
W1-13	0.999	0.0010000000000000002
W1-14	0.9982	0.0018000000000000002
W1-15	0.999	0.0010000000000000002
W1-16	0.9951000000000001	0.0049
W1-17	0.9993000000000001	7e-4
W1-18	0.9981	0.0019000000000000002
W1-19	0.9967	0.0033
W1-20	0.9956000000000002	0.004400000000000001
W1-21	0.999	0.0010000000000000002
W1-22	0.999	0.0010000000000000002
W1-23	0.9986	0.0014000000000000002
W1-24	0.9994999999999999	5e-4
W1-25	0.9988999999999999	0.0010999999999999998
W1-26	1	0
W1-27	0.9983000000000001	0.0017000000000000001
W1-28	0.999	0.0010000000000000002
W1-29	1	0
W1-30	0.999	0.0010000000000000002
AQ-1	0.07359999999999998	0.9263999999999999
AQ-2	0	1
AQ-3	0	1
AQ-4	0.0010000000000000002	0.999
AQ-5	0.0010000000000000002	0.999
AQ-6	0	1
AQ-7	0.11110000000000002	0.8888999999999999
AQ-8	0.0011000000000000003	0.9989000000000001
AQ-9	2e-4	0.9997999999999999
AQ-10	0.0011000000000000003	0.9988999999999999
AQ-11	0.0052	0.9947999999999999
AQ-12	0.026299999999999997	0.9737
AQ-13	0	1
AQ-14	5e-4	0.9994999999999999
AQ-15	0	1
AQ-16	0.0018000000000000002	0.9981999999999998
AQ-17	0.010599999999999997	0.9894000000000001
AQ-18	0.007000000000000001	0.9929999999999998
AQ-19	0	1
AQ-20	0	1
AQ-21	0.0075000000000000015	0.9925
AQ-22	0.0013000000000000004	0.9986999999999998
AQ-23	0.0059	0.9941000000000001
AQ-24	0.0010000000000000002	0.999
AQ-25	0.0013	0.9986999999999998
AQ-26	0	1
AQ-27	0.0017000000000000001	0.9982999999999999
AQ-28	0	1
AQ-29	0.0011000000000000003	0.9988999999999999
AQ-30	0	1
W2-1	0.9997999999999999	2e-4
W2-2	0.9998999999999999	1e-4
W2-3	0.9912000000000001	0.0088
W2-4	0.999	0.0010000000000000002
W2-5	0.999	0.0010000000000000002
W2-6	0.998	0.0020000000000000005
W2-7	0.9692999999999999	0.030700000000000005
W2-8	0.9977	0.0023
W2-9	0.9991	9.000000000000001e-4
W2-10	0.9926	0.007400000000000001
W2-11	0.999	0.0010000000000000002
W2-12	0.999	0.0010000000000000002
W2-13	0.9968	0.0032
W2-14	0.999	0.0010000000000000002
W2-15	0.9597	0.04029999999999999
W2-16	0.999	0.0010000000000000002
W2-17	0.9979000000000001	0.0021000000000000003
W2-18	0.9984	0.0016
W2-19	0.9978999999999999	0.0021000000000000003
W2-20	0.999	0.0010000000000000002
W2-21	0.9972	0.0027999999999999995
W2-22	0.999	0.0010000000000000002
W2-23	0.9951000000000001	0.0049
W2-24	1	0
W2-25	0.9968	0.0031999999999999993
W2-26	0.9991	9.000000000000001e-4
W2-27	0.9991999999999999	8e-4
W2-28	0.9955	0.0045
W2-29	0.999	0.0010000000000000002
W2-30	0.9953000000000001	0.0047
