W1-1	0.015300000000000003	0.9846999999999999
W1-2	4e-4	0.9995999999999998
W1-3	9.000000000000001e-4	0.9991
W1-4	0.072	0.9280000000000002
W1-5	0.0011000000000000003	0.9988999999999999
W1-6	0.030200000000000005	0.9697999999999999
W1-7	0.0032	0.9968
W1-8	7e-4	0.9993000000000001
W1-9	0.0012000000000000001	0.9987999999999999
W1-10	0.0091	0.9908999999999999
W1-11	3.0000000000000003e-4	0.9997
W1-12	0.0025	0.9974999999999999
W1-13	6.000000000000001e-4	0.9994
W1-14	0.0011000000000000003	0.9988999999999999
W1-15	0.0128	0.9872
W1-16	2e-4	0.9998000000000001
W1-17	0.0035000000000000005	0.9965000000000002
W1-18	0.0106	0.9894000000000001
W1-19	7e-4	0.9993000000000001
W1-20	6.000000000000001e-4	0.9994
W1-21	0.19480000000000003	0.8051999999999999
W1-22	0.0010000000000000002	0.999
W1-23	0.0010000000000000002	0.999
W1-24	0.0021999999999999997	0.9978
W1-25	0.0010000000000000002	0.999
W1-26	0.0035000000000000005	0.9964999999999999
W1-27	0.0033999999999999994	0.9965999999999999
W1-28	0.0050999999999999995	0.9949
W1-29	0.0010000000000000002	0.999
W1-30	0.0010000000000000002	0.999
AQ-1	1	0
AQ-2	0.9999	1e-4
AQ-3	0.9991	9.000000000000001e-4
AQ-4	1	0
AQ-5	0.9981	0.0019
AQ-6	0.9988999999999999	0.0011000000000000003
AQ-7	0.9963000000000001	0.0037000000000000006
AQ-8	1	0
AQ-9	0.9998000000000001	2e-4
AQ-10	1	0
AQ-11	0.9998000000000001	2e-4
AQ-12	0.9956999999999999	0.0043
AQ-13	0.999	0.0010000000000000002
AQ-14	0.9981	0.0019000000000000002
AQ-15	1	0
AQ-16	1	0
AQ-17	0.9978999999999999	0.0021000000000000003
AQ-18	0.999	0.0010000000000000002
AQ-19	0.9087000000000002	0.09129999999999998
AQ-20	1	0
AQ-21	0.9978	0.0022000000000000006
AQ-22	0.9965999999999999	0.0034000000000000002
AQ-23	0.9994	6.000000000000001e-4
AQ-24	0.9999	1e-4
AQ-25	1	0
AQ-26	0.999	0.0010000000000000002
AQ-27	0.9819000000000001	0.018099999999999998
AQ-28	1	0
AQ-29	1	0
AQ-30	1	0
W2-1	0.0010000000000000002	0.999
W2-2	0.0025	0.9974999999999999
W2-3	0.0021000000000000003	0.9979000000000001
W2-4	7e-4	0.9992999999999999
W2-5	0	1
W2-6	0.003	0.9970000000000001
W2-7	0.0068000000000000005	0.9931999999999999
W2-8	0.0010000000000000002	0.999
W2-9	0.0013000000000000002	0.9987
W2-10	0	1
W2-11	0.0027999999999999995	0.9972
W2-12	9.000000000000001e-4	0.9991
W2-13	1e-4	0.9999
W2-14	0.0672	0.9328
W2-15	0.0010000000000000002	0.999
W2-16	0.0016	0.9984
W2-17	0.0010000000000000002	0.999
W2-18	0.0269	0.9731
W2-19	0.0014000000000000002	0.9986
W2-20	0.0011000000000000003	0.9988999999999999
W2-21	0	1
W2-22	6.000000000000001e-4	0.9994
W2-23	0.0019000000000000002	0.9981000000000002
W2-24	7e-4	0.9993000000000001
W2-25	0.0010000000000000002	0.999
W2-26	0.0010000000000000002	0.999
W2-27	4e-4	0.9995999999999998
W2-28	9.000000000000001e-4	0.9991
W2-29	0.0010000000000000002	0.999
W2-30	0.0131	0.9869
