W1-1	0.0010000000000000002	0.999
W1-2	0.0010000000000000002	0.999
W1-3	0.0010000000000000002	0.999
W1-4	0.0015	0.9985000000000002
W1-5	0.0079	0.9921000000000001
W1-6	0.07309999999999998	0.9269000000000001
W1-7	0.15029999999999996	0.8496999999999998
W1-8	0.0095	0.9904999999999999
W1-9	0.0046	0.9954000000000001
W1-10	0.11320000000000001	0.8868000000000003
W1-11	0.1462	0.8537999999999999
W1-12	0.0064	0.9936
W1-13	0.0011000000000000003	0.9989000000000001
W1-14	0.0194	0.9806000000000001
W1-15	0.0045	0.9955
W1-16	0.0081	0.9919
W1-17	0.08959999999999999	0.9103999999999999
W1-18	0.1052	0.8948
W1-19	0.1212	0.8788
W1-20	0.0651	0.9349000000000001
W1-21	0.014800000000000002	0.9852000000000001
W1-22	0.016100000000000003	0.9838999999999999
W1-23	0.0642	0.9357999999999999
W1-24	0.0067	0.9933000000000002
W1-25	0.0849	0.9151
W1-26	0.0010000000000000002	0.999
W1-27	0.012199999999999999	0.9878
W1-28	0.091	0.9090000000000001
W1-29	0.0020000000000000005	0.998
W1-30	0.0010000000000000002	0.999
AQ-1	0.9935	0.006500000000000001
AQ-2	0.9981	0.0019000000000000002
AQ-3	0.9953	0.0047
AQ-4	0.9926999999999999	0.007300000000000001
AQ-5	0.9994	6.000000000000001e-4
AQ-6	0.9996	4e-4
AQ-7	0.999	0.0010000000000000002
AQ-8	0.9896	0.010399999999999998
AQ-9	0.9993000000000001	7e-4
AQ-10	0.999	0.0010000000000000002
AQ-11	0.9992999999999999	7e-4
AQ-12	0.9722000000000002	0.027800000000000002
AQ-13	1	0
AQ-14	0.9872000000000002	0.0128
AQ-15	0.9975999999999999	0.0024000000000000002
AQ-16	0.9923	0.0077
AQ-17	0.9686	0.031400000000000004
AQ-18	0.9601	0.0399
AQ-19	0.999	0.0010000000000000002
AQ-20	0.9978999999999999	0.0021000000000000003
AQ-21	1	0
AQ-22	0.9978	0.0021999999999999997
AQ-23	0.9215	0.07849999999999999
AQ-24	0.9991	9.000000000000001e-4
AQ-25	0.9757	0.0243
AQ-26	0.9966999999999999	0.0033
AQ-27	0.9994999999999999	5e-4
AQ-28	0.9995	5e-4
AQ-29	0.9991999999999999	8e-4
AQ-30	0.9497	0.0503
W2-1	0.0021000000000000003	0.9978999999999999
W2-2	0.0116	0.9884000000000001
W2-3	0.004000000000000001	0.9960000000000001
W2-4	0.0010000000000000002	0.999
W2-5	0.0663	0.9337
W2-6	0.0096	0.9904000000000002
W2-7	0.04279999999999999	0.9572
W2-8	0.0018000000000000002	0.9982
W2-9	0.0018000000000000002	0.9982
W2-10	0.0018000000000000002	0.9982000000000001
W2-11	0.007600000000000001	0.9924
W2-12	0.014900000000000002	0.9850999999999999
W2-13	0.0013000000000000002	0.9987
W2-14	0.0010000000000000002	0.999
W2-15	0.0010000000000000002	0.999
W2-16	0.0010000000000000002	0.999
W2-17	0.0021999999999999997	0.9978
W2-18	0.0030999999999999995	0.9968999999999999
W2-19	0.0010000000000000002	0.999
W2-20	0.0010000000000000002	0.999
W2-21	0.0010000000000000002	0.999
W2-22	0.0098	0.9902000000000001
W2-23	0.0010000000000000002	0.999
W2-24	0.0010000000000000002	0.999
W2-25	0.0010000000000000002	0.999
W2-26	0.0020000000000000005	0.998
W2-27	0.0027	0.9972999999999999
W2-28	0.0033	0.9967
W2-29	0.0035000000000000005	0.9964999999999999
W2-30	0.007200000000000001	0.9928000000000001
