W1-1	0.036699999999999997	0.9632999999999999
W1-2	0.03300000000000001	0.967
W1-3	0.1498	0.8501999999999998
W1-4	8e-4	0.9991999999999999
W1-5	0.12410000000000002	0.8759
W1-6	0.09399999999999999	0.906
W1-7	0.0991	0.9009
W1-8	0.060899999999999996	0.9391
W1-9	0.10029999999999999	0.8997000000000002
W1-10	0.022599999999999995	0.9774
W1-11	0.0648	0.9352000000000003
W1-12	8e-4	0.9991999999999999
W1-13	0.29879999999999995	0.7011999999999998
W1-14	0.07209999999999998	0.9279000000000002
W1-15	0.1137	0.8863
W1-16	0.10540000000000001	0.8946
W1-17	0.04319999999999999	0.9568000000000001
W1-18	0	1
W1-19	0.0079	0.9921000000000001
W1-20	0.21730000000000005	0.7827000000000002
W1-21	0.21549999999999997	0.7844999999999999
W1-22	0.08829999999999998	0.9117000000000001
W1-23	0.1101	0.8898999999999999
W1-24	0.08109999999999999	0.9189000000000002
W1-25	0.16399999999999998	0.8360000000000001
W1-26	0.1547	0.8452999999999999
W1-27	0.0015000000000000002	0.9984999999999999
W1-28	0.294	0.7059999999999998
W1-29	0.03380000000000001	0.9662
W1-30	0.14709999999999998	0.8529
AQ-1	1	0
AQ-2	1	0
AQ-3	1	0
AQ-4	1	0
AQ-5	1	0
AQ-6	1	0
AQ-7	1	0
AQ-8	1	0
AQ-9	1	0
AQ-10	1	0
AQ-11	1	0
AQ-12	1	0
AQ-13	1	0
AQ-14	1	0
AQ-15	1	0
AQ-16	1	0
AQ-17	1	0
AQ-18	1	0
AQ-19	1	0
AQ-20	1	0
AQ-21	1	0
AQ-22	1	0
AQ-23	1	0
AQ-24	1	0
AQ-25	1	0
AQ-26	1	0
AQ-27	1	0
AQ-28	1	0
AQ-29	1	0
AQ-30	1	0
W2-1	0.0010000000000000002	0.999
W2-2	0	1
W2-3	0.0010000000000000002	0.999
W2-4	0.0023000000000000004	0.9977
W2-5	0.0010000000000000002	0.999
W2-6	1e-4	0.9999
W2-7	1e-4	0.9998999999999999
W2-8	0	1
W2-9	3.0000000000000003e-4	0.9997000000000001
W2-10	0	1
W2-11	0	1
W2-12	0.0010000000000000002	0.999
W2-13	0.0010000000000000002	0.999
W2-14	0	1
W2-15	0.0010000000000000002	0.999
W2-16	0.0012000000000000003	0.9987999999999999
W2-17	4e-4	0.9995999999999998
W2-18	3.0000000000000003e-4	0.9997000000000001
W2-19	0	1
W2-20	3.0000000000000003e-4	0.9997
W2-21	0	1
W2-22	0.0010000000000000002	0.999
W2-23	0.0010000000000000002	0.999
W2-24	0	1
W2-25	0	1
W2-26	8e-4	0.9992000000000001
W2-27	0	1
W2-28	0.0043	0.9957
W2-29	1e-4	0.9999
W2-30	1e-4	0.9999
