ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-13	W1	rep05	0.0022	eq10400_s280	single0.1	4	10
W1-13	W1	rep06	0.00269999999999999	eq10400_s280	single0.1	4	10
W1-13	W1	rep07	6.000000000000001e-4	eq10400_s280	single0.1	4	10
W1-13	W1	rep08	0.001	eq10400_s280	single0.1	4	10
W1-13	W1	rep09	7e-4	eq10400_s280	single0.1	4	10
W1-13	W1	rep10	0.00219999999999999	eq10400_s280	single0.1	4	10
W1-14	W1	rep01	0.0149	eq10400_s280	single0.1	4	10
W1-14	W1	rep02	0.0038	eq10400_s280	single0.1	4	10
W1-14	W1	rep03	0.0013	eq10400_s280	single0.1	4	10
W1-14	W1	rep04	0.001	eq10400_s280	single0.1	4	10
W1-14	W1	rep05	0.0041	eq10400_s280	single0.1	4	10
W1-14	W1	rep06	0.0075	eq10400_s280	single0.1	4	10
W1-14	W1	rep07	0.001	eq10400_s280	single0.1	4	10
W1-14	W1	rep08	0.0012	eq10400_s280	single0.1	4	10
W1-14	W1	rep09	0.001	eq10400_s280	single0.1	4	10
W1-14	W1	rep10	0.14909999999999998	eq10400_s280	single0.1	4	10
W1-15	W1	rep01	0.07020000000000001	eq10400_s280	single0.1	4	10
W1-15	W1	rep02	0.0052	eq10400_s280	single0.1	4	10
W1-15	W1	rep03	0.0357	eq10400_s280	single0.1	4	10
W1-15	W1	rep04	0	eq10400_s280	single0.1	4	10
W1-15	W1	rep05	0.00299999999999999	eq10400_s280	single0.1	4	10
W1-15	W1	rep06	0.0013	eq10400_s280	single0.1	4	10
W1-15	W1	rep07	0.00339999999999999	eq10400_s280	single0.1	4	10
W1-15	W1	rep08	1e-4	eq10400_s280	single0.1	4	10
W1-15	W1	rep09	4e-4	eq10400_s280	single0.1	4	10
W1-15	W1	rep10	3.0000000000000003e-4	eq10400_s280	single0.1	4	10
W1-16	W1	rep01	8e-4	eq10400_s280	single0.1	4	10
W1-16	W1	rep02	0.001	eq10400_s280	single0.1	4	10
W1-16	W1	rep03	0.001	eq10400_s280	single0.1	4	10
W1-16	W1	rep04	0.0021	eq10400_s280	single0.1	4	10
W1-16	W1	rep05	0.0017	eq10400_s280	single0.1	4	10
W1-16	W1	rep06	0.0026	eq10400_s280	single0.1	4	10
W1-16	W1	rep07	0.001	eq10400_s280	single0.1	4	10
W1-16	W1	rep08	8e-4	eq10400_s280	single0.1	4	10
W1-16	W1	rep09	7e-4	eq10400_s280	single0.1	4	10
W1-16	W1	rep10	0.00269999999999999	eq10400_s280	single0.1	4	10
W1-17	W1	rep01	0.0188	eq10400_s280	single0.1	4	10
W1-17	W1	rep02	0.001	eq10400_s280	single0.1	4	10
W1-17	W1	rep03	0.001	eq10400_s280	single0.1	4	10
W1-17	W1	rep04	4e-4	eq10400_s280	single0.1	4	10
W1-17	W1	rep05	0.001	eq10400_s280	single0.1	4	10
W1-17	W1	rep06	0.0303	eq10400_s280	single0.1	4	10
W1-17	W1	rep07	0.01129999999999999	eq10400_s280	single0.1	4	10
W1-17	W1	rep08	0.0065	eq10400_s280	single0.1	4	10
W1-17	W1	rep09	0.001	eq10400_s280	single0.1	4	10
W1-17	W1	rep10	0.01059999999999999	eq10400_s280	single0.1	4	10
W1-18	W1	rep01	0.0055	eq10400_s280	single0.1	4	10
W1-18	W1	rep02	0.0011	eq10400_s280	single0.1	4	10
W1-18	W1	rep03	9.000000000000001e-4	eq10400_s280	single0.1	4	10
W1-18	W1	rep04	0.0018	eq10400_s280	single0.1	4	10
W1-18	W1	rep05	8e-4	eq10400_s280	single0.1	4	10
W1-18	W1	rep06	0.001	eq10400_s280	single0.1	4	10
W1-18	W1	rep07	0.0011	eq10400_s280	single0.1	4	10
W1-18	W1	rep08	0.001	eq10400_s280	single0.1	4	10
W1-18	W1	rep09	0.0017	eq10400_s280	single0.1	4	10
W1-18	W1	rep10	0.00849999999999999	eq10400_s280	single0.1	4	10
W1-19	W1	rep01	7e-4	eq10400_s280	single0.1	4	10
W1-19	W1	rep02	0.0052	eq10400_s280	single0.1	4	10
W1-19	W1	rep03	0.00689999999999999	eq10400_s280	single0.1	4	10
W1-19	W1	rep04	0.04599999999999999	eq10400_s280	single0.1	4	10
W1-19	W1	rep05	9.000000000000001e-4	eq10400_s280	single0.1	4	10
W1-19	W1	rep06	5e-4	eq10400_s280	single0.1	4	10
W1-19	W1	rep07	0	eq10400_s280	single0.1	4	10
W1-19	W1	rep08	0.1102	eq10400_s280	single0.1	4	10
W1-19	W1	rep09	0.0097	eq10400_s280	single0.1	4	10
W1-19	W1	rep10	0.109	eq10400_s280	single0.1	4	10
W1-20	W1	rep01	0.0019	eq10400_s280	single0.1	4	10
W1-20	W1	rep02	0.0021	eq10400_s280	single0.1	4	10
W1-20	W1	rep03	0.1405	eq10400_s280	single0.1	4	10
W1-20	W1	rep04	0.0021	eq10400_s280	single0.1	4	10
W1-20	W1	rep05	0.0819	eq10400_s280	single0.1	4	10
W1-20	W1	rep06	0.3894	eq10400_s280	single0.1	4	10
W1-20	W1	rep07	7e-4	eq10400_s280	single0.1	4	10
W1-20	W1	rep08	0.0017	eq10400_s280	single0.1	4	10
W1-20	W1	rep09	0.00559999999999999	eq10400_s280	single0.1	4	10
W1-20	W1	rep10	0.0011	eq10400_s280	single0.1	4	10
W1-21	W1	rep01	0.001	eq10400_s280	single0.1	4	10
W1-21	W1	rep02	5e-4	eq10400_s280	single0.1	4	10
W1-21	W1	rep03	0.0037	eq10400_s280	single0.1	4	10
W1-21	W1	rep04	0.0017	eq10400_s280	single0.1	4	10
W1-21	W1	rep05	0.001	eq10400_s280	single0.1	4	10
W1-21	W1	rep06	0.001	eq10400_s280	single0.1	4	10
W1-21	W1	rep07	0.0037	eq10400_s280	single0.1	4	10
W1-21	W1	rep08	0.0014	eq10400_s280	single0.1	4	10
W1-21	W1	rep09	0.001	eq10400_s280	single0.1	4	10
W1-21	W1	rep10	7e-4	eq10400_s280	single0.1	4	10
W1-22	W1	rep01	0.1566	eq10400_s280	single0.1	4	10
W1-22	W1	rep02	0.01149999999999999	eq10400_s280	single0.1	4	10
W1-22	W1	rep03	0.0084	eq10400_s280	single0.1	4	10
W1-22	W1	rep04	0.001	eq10400_s280	single0.1	4	10
W1-22	W1	rep05	0.04439999999999999	eq10400_s280	single0.1	4	10
W1-22	W1	rep06	0.0048	eq10400_s280	single0.1	4	10
W1-22	W1	rep07	2e-4	eq10400_s280	single0.1	4	10
W1-22	W1	rep08	0.001	eq10400_s280	single0.1	4	10
W1-22	W1	rep09	0.0018	eq10400_s280	single0.1	4	10
W1-22	W1	rep10	0.0023	eq10400_s280	single0.1	4	10
W1-23	W1	rep01	0.0011	eq10400_s280	single0.1	4	10
W1-23	W1	rep02	0.02899999999999999	eq10400_s280	single0.1	4	10
W1-23	W1	rep03	0.0069	eq10400_s280	single0.1	4	10
W1-23	W1	rep04	0.0016	eq10400_s280	single0.1	4	10
W1-23	W1	rep05	7e-4	eq10400_s280	single0.1	4	10
W1-23	W1	rep06	0.0385	eq10400_s280	single0.1	4	10
W1-23	W1	rep07	0.0568	eq10400_s280	single0.1	4	10
W1-23	W1	rep08	0.001	eq10400_s280	single0.1	4	10
W1-23	W1	rep09	0.06570000000000001	eq10400_s280	single0.1	4	10
W1-23	W1	rep10	0.0013	eq10400_s280	single0.1	4	10
W1-24	W1	rep01	0.00509999999999999	eq10400_s280	single0.1	4	10
W1-24	W1	rep02	0.0017	eq10400_s280	single0.1	4	10
W1-24	W1	rep03	6.000000000000001e-4	eq10400_s280	single0.1	4	10
W1-24	W1	rep04	0.0039	eq10400_s280	single0.1	4	10
W1-24	W1	rep05	0.001	eq10400_s280	single0.1	4	10
W1-24	W1	rep06	8e-4	eq10400_s280	single0.1	4	10
W1-24	W1	rep07	0.00289999999999999	eq10400_s280	single0.1	4	10
W1-24	W1	rep08	0.01989999999999999	eq10400_s280	single0.1	4	10
W1-24	W1	rep09	0.006	eq10400_s280	single0.1	4	10
W1-24	W1	rep10	0.0011	eq10400_s280	single0.1	4	10
W1-25	W1	rep01	0.06780000000000001	eq10400_s280	single0.1	4	10
W1-25	W1	rep02	0.001	eq10400_s280	single0.1	4	10
W1-25	W1	rep03	0	eq10400_s280	single0.1	4	10
W1-25	W1	rep04	0.0035	eq10400_s280	single0.1	4	10
W1-25	W1	rep05	0.0014	eq10400_s280	single0.1	4	10
W1-25	W1	rep06	0.001	eq10400_s280	single0.1	4	10
W1-25	W1	rep07	0.0045	eq10400_s280	single0.1	4	10
W1-25	W1	rep08	0.0013	eq10400_s280	single0.1	4	10
W1-25	W1	rep09	0.0022	eq10400_s280	single0.1	4	10
W1-25	W1	rep10	0.14309999999999998	eq10400_s280	single0.1	4	10
W1-26	W1	rep01	0.001	eq10400_s280	single0.1	4	10
W1-26	W1	rep02	0.001	eq10400_s280	single0.1	4	10
W1-26	W1	rep03	0	eq10400_s280	single0.1	4	10
W1-26	W1	rep04	0.0019	eq10400_s280	single0.1	4	10
W1-26	W1	rep05	0.0293	eq10400_s280	single0.1	4	10
W1-26	W1	rep06	0.0025	eq10400_s280	single0.1	4	10
W1-26	W1	rep07	0.0013	eq10400_s280	single0.1	4	10
W1-26	W1	rep08	0.0029	eq10400_s280	single0.1	4	10
W1-26	W1	rep09	0.001	eq10400_s280	single0.1	4	10
W1-26	W1	rep10	0.0018	eq10400_s280	single0.1	4	10
W1-27	W1	rep01	6.000000000000001e-4	eq10400_s280	single0.1	4	10
W1-27	W1	rep02	0.00569999999999999	eq10400_s280	single0.1	4	10
W1-27	W1	rep03	0.0028	eq10400_s280	single0.1	4	10
W1-27	W1	rep04	0.01479999999999999	eq10400_s280	single0.1	4	10
W1-27	W1	rep05	0.037	eq10400_s280	single0.1	4	10
W1-27	W1	rep06	0.2194	eq10400_s280	single0.1	4	10
W1-27	W1	rep07	5e-4	eq10400_s280	single0.1	4	10
W1-27	W1	rep08	0.04959999999999999	eq10400_s280	single0.1	4	10
W1-27	W1	rep09	0.00559999999999999	eq10400_s280	single0.1	4	10
W1-27	W1	rep10	0.0021	eq10400_s280	single0.1	4	10
W1-28	W1	rep01	0.0024	eq10400_s280	single0.1	4	10
W1-28	W1	rep02	0.0072	eq10400_s280	single0.1	4	10
W1-28	W1	rep03	0.0018	eq10400_s280	single0.1	4	10
W1-28	W1	rep04	0.001	eq10400_s280	single0.1	4	10
W1-28	W1	rep05	0	eq10400_s280	single0.1	4	10
W1-28	W1	rep06	0.0011	eq10400_s280	single0.1	4	10
W1-28	W1	rep07	0.0771	eq10400_s280	single0.1	4	10
W1-28	W1	rep08	0.001	eq10400_s280	single0.1	4	10
W1-28	W1	rep09	0.001	eq10400_s280	single0.1	4	10
W1-28	W1	rep10	0.0017	eq10400_s280	single0.1	4	10
W1-29	W1	rep01	0.0037	eq10400_s280	single0.1	4	10
W1-29	W1	rep02	0.01949999999999999	eq10400_s280	single0.1	4	10
W1-29	W1	rep03	0.0021	eq10400_s280	single0.1	4	10
W1-29	W1	rep04	0.0032	eq10400_s280	single0.1	4	10
W1-29	W1	rep05	4e-4	eq10400_s280	single0.1	4	10
W1-29	W1	rep06	0.0013	eq10400_s280	single0.1	4	10
W1-29	W1	rep07	0.0015	eq10400_s280	single0.1	4	10
W1-29	W1	rep08	0.001	eq10400_s280	single0.1	4	10
W1-29	W1	rep09	0.0015	eq10400_s280	single0.1	4	10
W1-29	W1	rep10	0.00249999999999999	eq10400_s280	single0.1	4	10
W1-30	W1	rep01	0.0082	eq10400_s280	single0.1	4	10
W1-30	W1	rep02	0.0027	eq10400_s280	single0.1	4	10
W1-30	W1	rep03	4e-4	eq10400_s280	single0.1	4	10
W1-30	W1	rep04	9.000000000000001e-4	eq10400_s280	single0.1	4	10
W1-30	W1	rep05	0.0025	eq10400_s280	single0.1	4	10
W1-30	W1	rep06	0.0014	eq10400_s280	single0.1	4	10
W1-30	W1	rep07	0.002	eq10400_s280	single0.1	4	10
W1-30	W1	rep08	0.02169999999999999	eq10400_s280	single0.1	4	10
W1-30	W1	rep09	0.0018	eq10400_s280	single0.1	4	10
W1-30	W1	rep10	0.1383	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep01	1	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep02	0.9985	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep03	0.999	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep04	0.9976	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep05	0.9945	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep06	0.999	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep07	0.9999	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep08	1	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep09	0.999	eq10400_s280	single0.1	4	10
AQ-1	AQ	rep10	0.9195	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep01	0.9931	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep02	1	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep03	1	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep04	0.999	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep05	1	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep06	0.9995	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep07	0.9683	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep08	0.9998	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep09	0.9975	eq10400_s280	single0.1	4	10
AQ-2	AQ	rep10	1	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep01	0.9998	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep02	1	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep03	0.9998	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep04	0.9988	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep05	0.9992	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep06	1	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep07	0.9999	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep08	0.9989	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep09	0.9963	eq10400_s280	single0.1	4	10
AQ-3	AQ	rep10	0.9995999999999998	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep01	1	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep02	1	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep03	0.9991	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep04	0.9969	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep05	0.999	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep06	0.9899	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep07	1	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep08	1	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep09	1	eq10400_s280	single0.1	4	10
AQ-4	AQ	rep10	0.999	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep01	0.9378	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep02	0.9991	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep03	0.9938999999999998	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep04	1	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep05	0.9979	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep06	1	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep07	0.9992	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep08	0.9989	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep09	0.9472	eq10400_s280	single0.1	4	10
AQ-5	AQ	rep10	0.9987999999999998	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep01	1	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep02	0.9675	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep03	0.9997	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep04	1	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep05	1	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep06	0.9982	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep07	0.9998	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep08	0.999	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep09	0.9988	eq10400_s280	single0.1	4	10
AQ-6	AQ	rep10	1	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep01	0.9988	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep02	0.9906	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep03	0.9994	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep04	0.9994	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep05	0.9819	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep06	1	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep07	0.9216	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep08	0.9971	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep09	0.999	eq10400_s280	single0.1	4	10
AQ-7	AQ	rep10	0.8939000000000001	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep01	0.999	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep02	0.9988	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep03	0.9986	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep04	0.9965000000000002	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep05	0.9978	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep06	0.9842	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep07	0.999	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep08	1	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep09	0.9981000000000002	eq10400_s280	single0.1	4	10
AQ-8	AQ	rep10	0.9985000000000002	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep01	1	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep02	0.999	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep03	0.9918	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep04	1	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep05	0.9993	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep06	0.9958	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep07	0.9533	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep08	1	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep09	0.9993	eq10400_s280	single0.1	4	10
AQ-9	AQ	rep10	0.9994	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep01	0.999	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep02	0.9967	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep03	0.9999	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep04	0.9998	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep05	0.9954	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep06	0.9945	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep07	0.9938	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep08	1	eq10400_s280	single0.1	4	10
AQ-10	AQ	rep09	0.999	eq10400_s280	single0.1	4	10
