ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-1	W1	rep01	2e-4	eq10400_s280	single0.1	11	10
W1-1	W1	rep02	0.0042	eq10400_s280	single0.1	11	10
W1-1	W1	rep03	0.0046	eq10400_s280	single0.1	11	10
W1-1	W1	rep04	0.001	eq10400_s280	single0.1	11	10
W1-1	W1	rep05	0.0079	eq10400_s280	single0.1	11	10
W1-1	W1	rep06	0.001	eq10400_s280	single0.1	11	10
W1-1	W1	rep07	0.002	eq10400_s280	single0.1	11	10
W1-1	W1	rep08	3.0000000000000003e-4	eq10400_s280	single0.1	11	10
W1-1	W1	rep09	5e-4	eq10400_s280	single0.1	11	10
W1-1	W1	rep10	7e-4	eq10400_s280	single0.1	11	10
W1-2	W1	rep01	0.0161	eq10400_s280	single0.1	11	10
W1-2	W1	rep02	0.0037	eq10400_s280	single0.1	11	10
W1-2	W1	rep03	0.0202	eq10400_s280	single0.1	11	10
W1-2	W1	rep04	0.1136	eq10400_s280	single0.1	11	10
W1-2	W1	rep05	0	eq10400_s280	single0.1	11	10
W1-2	W1	rep06	0	eq10400_s280	single0.1	11	10
W1-2	W1	rep07	7e-4	eq10400_s280	single0.1	11	10
W1-2	W1	rep08	2e-4	eq10400_s280	single0.1	11	10
W1-2	W1	rep09	8e-4	eq10400_s280	single0.1	11	10
W1-2	W1	rep10	0.0035	eq10400_s280	single0.1	11	10
W1-3	W1	rep01	0.0012	eq10400_s280	single0.1	11	10
W1-3	W1	rep02	0.12720000000000004	eq10400_s280	single0.1	11	10
W1-3	W1	rep03	0.0071	eq10400_s280	single0.1	11	10
W1-3	W1	rep04	0.00249999999999999	eq10400_s280	single0.1	11	10
W1-3	W1	rep05	0.0349	eq10400_s280	single0.1	11	10
W1-3	W1	rep06	0.0081	eq10400_s280	single0.1	11	10
W1-3	W1	rep07	0.00659999999999999	eq10400_s280	single0.1	11	10
W1-3	W1	rep08	0.0017	eq10400_s280	single0.1	11	10
W1-3	W1	rep09	0.001	eq10400_s280	single0.1	11	10
W1-3	W1	rep10	0.0076	eq10400_s280	single0.1	11	10
W1-4	W1	rep01	3.0000000000000003e-4	eq10400_s280	single0.1	11	10
W1-4	W1	rep02	0.001	eq10400_s280	single0.1	11	10
W1-4	W1	rep03	0.001	eq10400_s280	single0.1	11	10
W1-4	W1	rep04	0.0013	eq10400_s280	single0.1	11	10
W1-4	W1	rep05	2e-4	eq10400_s280	single0.1	11	10
W1-4	W1	rep06	0.0015	eq10400_s280	single0.1	11	10
W1-4	W1	rep07	7e-4	eq10400_s280	single0.1	11	10
W1-4	W1	rep08	4e-4	eq10400_s280	single0.1	11	10
W1-4	W1	rep09	0.0089	eq10400_s280	single0.1	11	10
W1-4	W1	rep10	0.001	eq10400_s280	single0.1	11	10
W1-5	W1	rep01	0.001	eq10400_s280	single0.1	11	10
W1-5	W1	rep02	0.0013	eq10400_s280	single0.1	11	10
W1-5	W1	rep03	0.001	eq10400_s280	single0.1	11	10
W1-5	W1	rep04	0.0031	eq10400_s280	single0.1	11	10
W1-5	W1	rep05	0	eq10400_s280	single0.1	11	10
W1-5	W1	rep06	6.000000000000001e-4	eq10400_s280	single0.1	11	10
W1-5	W1	rep07	0.0015	eq10400_s280	single0.1	11	10
W1-5	W1	rep08	0.0021	eq10400_s280	single0.1	11	10
W1-5	W1	rep09	0.0065	eq10400_s280	single0.1	11	10
W1-5	W1	rep10	0.001	eq10400_s280	single0.1	11	10
W1-6	W1	rep01	0.0058	eq10400_s280	single0.1	11	10
W1-6	W1	rep02	0.0064	eq10400_s280	single0.1	11	10
W1-6	W1	rep03	0.0013	eq10400_s280	single0.1	11	10
W1-6	W1	rep04	0.0017	eq10400_s280	single0.1	11	10
W1-6	W1	rep05	2e-4	eq10400_s280	single0.1	11	10
W1-6	W1	rep06	3.0000000000000003e-4	eq10400_s280	single0.1	11	10
W1-6	W1	rep07	0.08249999999999999	eq10400_s280	single0.1	11	10
W1-6	W1	rep08	0.1027	eq10400_s280	single0.1	11	10
W1-6	W1	rep09	8e-4	eq10400_s280	single0.1	11	10
W1-6	W1	rep10	0.0144	eq10400_s280	single0.1	11	10
W1-7	W1	rep01	0.0017	eq10400_s280	single0.1	11	10
W1-7	W1	rep02	0.00289999999999999	eq10400_s280	single0.1	11	10
W1-7	W1	rep03	0.102	eq10400_s280	single0.1	11	10
W1-7	W1	rep04	0.106	eq10400_s280	single0.1	11	10
W1-7	W1	rep05	0.0015	eq10400_s280	single0.1	11	10
W1-7	W1	rep06	2e-4	eq10400_s280	single0.1	11	10
W1-7	W1	rep07	0.001	eq10400_s280	single0.1	11	10
W1-7	W1	rep08	0.0144	eq10400_s280	single0.1	11	10
W1-7	W1	rep09	0.0012	eq10400_s280	single0.1	11	10
