ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-1	W1	rep01	0.001	eq10400_s280	cons0.001	31	10
W1-1	W1	rep02	0	eq10400_s280	cons0.001	31	10
W1-1	W1	rep03	0.0995	eq10400_s280	cons0.001	31	10
W1-1	W1	rep04	7e-4	eq10400_s280	cons0.001	31	10
W1-1	W1	rep05	3.0000000000000003e-4	eq10400_s280	cons0.001	31	10
W1-1	W1	rep06	0.00399999999999999	eq10400_s280	cons0.001	31	10
W1-1	W1	rep07	0.0064	eq10400_s280	cons0.001	31	10
W1-1	W1	rep08	0.00139999999999999	eq10400_s280	cons0.001	31	10
W1-1	W1	rep09	0.0032	eq10400_s280	cons0.001	31	10
W1-1	W1	rep10	0.059	eq10400_s280	cons0.001	31	10
W1-2	W1	rep01	0.0027	eq10400_s280	cons0.001	31	10
W1-2	W1	rep02	0.001	eq10400_s280	cons0.001	31	10
W1-2	W1	rep03	9.000000000000001e-4	eq10400_s280	cons0.001	31	10
W1-2	W1	rep04	1e-4	eq10400_s280	cons0.001	31	10
W1-2	W1	rep05	0.0048	eq10400_s280	cons0.001	31	10
W1-2	W1	rep06	0.001	eq10400_s280	cons0.001	31	10
W1-2	W1	rep07	0.0037	eq10400_s280	cons0.001	31	10
W1-2	W1	rep08	0.0022	eq10400_s280	cons0.001	31	10
W1-2	W1	rep09	8e-4	eq10400_s280	cons0.001	31	10
W1-2	W1	rep10	0.0014	eq10400_s280	cons0.001	31	10
W1-3	W1	rep01	0.00939999999999999	eq10400_s280	cons0.001	31	10
W1-3	W1	rep02	0	eq10400_s280	cons0.001	31	10
W1-3	W1	rep03	5e-4	eq10400_s280	cons0.001	31	10
W1-3	W1	rep04	0.04759999999999999	eq10400_s280	cons0.001	31	10
W1-3	W1	rep05	0.0013	eq10400_s280	cons0.001	31	10
W1-3	W1	rep06	0	eq10400_s280	cons0.001	31	10
W1-3	W1	rep07	0.0067	eq10400_s280	cons0.001	31	10
W1-3	W1	rep08	7e-4	eq10400_s280	cons0.001	31	10
W1-3	W1	rep09	0	eq10400_s280	cons0.001	31	10
W1-3	W1	rep10	0.00109999999999999	eq10400_s280	cons0.001	31	10
W1-4	W1	rep01	0.01369999999999999	eq10400_s280	cons0.001	31	10
W1-4	W1	rep02	0.001	eq10400_s280	cons0.001	31	10
W1-4	W1	rep03	0.0036	eq10400_s280	cons0.001	31	10
W1-4	W1	rep04	9.000000000000001e-4	eq10400_s280	cons0.001	31	10
W1-4	W1	rep05	0.1033	eq10400_s280	cons0.001	31	10
W1-4	W1	rep06	0.001	eq10400_s280	cons0.001	31	10
W1-4	W1	rep07	0.001	eq10400_s280	cons0.001	31	10
W1-4	W1	rep08	0.0053	eq10400_s280	cons0.001	31	10
W1-4	W1	rep09	0.0018	eq10400_s280	cons0.001	31	10
W1-4	W1	rep10	0	eq10400_s280	cons0.001	31	10
W1-5	W1	rep01	6.000000000000001e-4	eq10400_s280	cons0.001	31	10
W1-5	W1	rep02	0.0064	eq10400_s280	cons0.001	31	10
W1-5	W1	rep03	0.0052	eq10400_s280	cons0.001	31	10
W1-5	W1	rep04	0.0026	eq10400_s280	cons0.001	31	10
W1-5	W1	rep05	0.01089999999999999	eq10400_s280	cons0.001	31	10
W1-5	W1	rep06	8e-4	eq10400_s280	cons0.001	31	10
W1-5	W1	rep07	0.001	eq10400_s280	cons0.001	31	10
W1-5	W1	rep08	7e-4	eq10400_s280	cons0.001	31	10
W1-5	W1	rep09	0.004	eq10400_s280	cons0.001	31	10
W1-5	W1	rep10	0	eq10400_s280	cons0.001	31	10
W1-6	W1	rep01	0.00989999999999999	eq10400_s280	cons0.001	31	10
W1-6	W1	rep02	0.02189999999999999	eq10400_s280	cons0.001	31	10
W1-6	W1	rep03	0.00219999999999999	eq10400_s280	cons0.001	31	10
W1-6	W1	rep04	0	eq10400_s280	cons0.001	31	10
W1-6	W1	rep05	0.0019	eq10400_s280	cons0.001	31	10
W1-6	W1	rep06	0.0021	eq10400_s280	cons0.001	31	10
W1-6	W1	rep07	7e-4	eq10400_s280	cons0.001	31	10
W1-6	W1	rep08	0.0112	eq10400_s280	cons0.001	31	10
W1-6	W1	rep09	0.0082	eq10400_s280	cons0.001	31	10
W1-6	W1	rep10	0	eq10400_s280	cons0.001	31	10
W1-7	W1	rep01	4e-4	eq10400_s280	cons0.001	31	10
W1-7	W1	rep02	0.0023	eq10400_s280	cons0.001	31	10
W1-7	W1	rep03	0.0033	eq10400_s280	cons0.001	31	10
