simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep09	W2	7.866666666666666e-4	9.53016091954023e-6	0.8333333333333334	eq10400_s3270	single0.2	4	10
rep10	W2	5e-5	2.3275862068965517e-8	0.9	eq10400_s3270	single0.2	4	10
rep01	AQ	0.9999866666666667	5.3333333333321585e-9	0	eq10400_s3270	single0.5	4	10
rep02	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep03	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep04	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep05	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.5	4	10
rep07	AQ	0.9999633333333333	4.033333333333259e-8	0	eq10400_s3270	single0.5	4	10
rep08	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep09	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep10	AQ	1	0	0	eq10400_s3270	single0.5	4	10
rep01	W1	0.04833333333333333	0.009252386436781609	0.4666666666666667	eq10400_s3270	single0.5	4	10
rep02	W1	0.050216666666666666	0.008494522816091954	0.5666666666666667	eq10400_s3270	single0.5	4	10
rep03	W1	0.027536666666666664	0.002436853436781609	0.6	eq10400_s3270	single0.5	4	10
rep04	W1	0.04890333333333333	0.007438854816091954	0.5666666666666667	eq10400_s3270	single0.5	4	10
rep05	W1	0.03012	0.003906338896551724	0.4666666666666667	eq10400_s3270	single0.5	4	10
rep06	W1	0.05949666666666666	0.008103894816091953	0.5	eq10400_s3270	single0.5	4	10
rep07	W1	0.031146666666666663	0.005920966022988504	0.6666666666666666	eq10400_s3270	single0.5	4	10
rep08	W1	0.050429999999999996	0.006016066999999999	0.6	eq10400_s3270	single0.5	4	10
rep09	W1	0.06511666666666667	0.01159123040229885	0.4666666666666667	eq10400_s3270	single0.5	4	10
rep10	W1	0.07782	0.012572429931034483	0.4666666666666667	eq10400_s3270	single0.5	4	10
rep01	W2	1.3000000000000002e-4	1.0355172413793103e-7	0.8666666666666667	eq10400_s3270	single0.5	4	10
rep02	W2	3.8666666666666667e-4	7.72919540229885e-7	0.7333333333333333	eq10400_s3270	single0.5	4	10
rep03	W2	1.4333333333333334e-4	9.357471264367817e-8	0.8333333333333334	eq10400_s3270	single0.5	4	10
rep04	W2	2.2666666666666668e-4	1.944367816091954e-7	0.7333333333333333	eq10400_s3270	single0.5	4	10
rep05	W2	8.266666666666663e-4	4.988229885057465e-6	0.7333333333333333	eq10400_s3270	single0.5	4	10
rep06	W2	2.7666666666666665e-4	2.466781609195402e-7	0.7333333333333333	eq10400_s3270	single0.5	4	10
rep07	W2	2.799999999999997e-4	7.409655172413765e-7	0.8333333333333334	eq10400_s3270	single0.5	4	10
rep08	W2	3.766666666666667e-4	8.418505747126437e-7	0.7333333333333333	eq10400_s3270	single0.5	4	10
rep09	W2	9.86666666666666e-4	1.1626712643678158e-5	0.7	eq10400_s3270	single0.5	4	10
rep10	W2	2e-4	1.3793103448275863e-7	0.8	eq10400_s3270	single0.5	4	10
rep01	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	single0.8	4	10
rep02	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep03	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep04	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep05	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.8	4	10
rep07	AQ	0.9999433333333333	9.633333333333728e-8	0	eq10400_s3270	single0.8	4	10
rep08	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep09	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep10	AQ	1	0	0	eq10400_s3270	single0.8	4	10
rep01	W1	0.08450333333333333	0.011642013436781609	0.3333333333333333	eq10400_s3270	single0.8	4	10
rep02	W1	0.06517666666666666	0.009494686678160918	0.5	eq10400_s3270	single0.8	4	10
rep03	W1	0.09711666666666667	0.010791942126436782	0.26666666666666666	eq10400_s3270	single0.8	4	10
rep04	W1	0.09325666666666667	0.012154913574712644	0.4	eq10400_s3270	single0.8	4	10
rep05	W1	0.06824666666666666	0.010437074988505749	0.3333333333333333	eq10400_s3270	single0.8	4	10
rep06	W1	0.05906	0.006040216275862069	0.4666666666666667	eq10400_s3270	single0.8	4	10
rep07	W1	0.023216666666666667	0.0021266386781609195	0.7	eq10400_s3270	single0.8	4	10
rep08	W1	0.13017666666666666	0.022392922540229888	0.26666666666666666	eq10400_s3270	single0.8	4	10
rep09	W1	0.10549	0.017660118172413794	0.3333333333333333	eq10400_s3270	single0.8	4	10
rep10	W1	0.06514333333333333	0.005754276333333333	0.36666666666666664	eq10400_s3270	single0.8	4	10
rep01	W2	1.7e-4	1.3458620689655173e-7	0.8333333333333334	eq10400_s3270	single0.8	4	10
rep02	W2	2.0333333333333333e-4	2.734367816091954e-7	0.8666666666666667	eq10400_s3270	single0.8	4	10
rep03	W2	3.7e-4	2.2148275862068967e-7	0.6333333333333333	eq10400_s3270	single0.8	4	10
rep04	W2	3.4666666666666635e-4	3.4257471264367693e-7	0.7333333333333333	eq10400_s3270	single0.8	4	10
rep05	W2	7.733333333333333e-4	3.7006436781609198e-6	0.7333333333333333	eq10400_s3270	single0.8	4	10
rep06	W2	3.8666666666666667e-4	3.211954022988506e-7	0.6666666666666666	eq10400_s3270	single0.8	4	10
rep07	W2	3.7e-4	1.2456206896551723e-6	0.8333333333333334	eq10400_s3270	single0.8	4	10
rep08	W2	6.533333333333327e-4	1.6736091954022932e-6	0.6333333333333333	eq10400_s3270	single0.8	4	10
rep09	W2	7.899999999999997e-4	7.303689655172412e-6	0.7333333333333333	eq10400_s3270	single0.8	4	10
rep10	W2	1.6333333333333334e-4	9.205747126436783e-8	0.8333333333333334	eq10400_s3270	single0.8	4	10
rep01	AQ	0.9999833333333333	8.333333333331497e-9	0	eq10400_s3270	single1	4	10
rep02	AQ	1	0	0	eq10400_s3270	single1	4	10
rep03	AQ	1	0	0	eq10400_s3270	single1	4	10
rep04	AQ	1	0	0	eq10400_s3270	single1	4	10
rep05	AQ	1	0	0	eq10400_s3270	single1	4	10
rep06	AQ	1	0	0	eq10400_s3270	single1	4	10
rep07	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single1	4	10
rep08	AQ	0.99998	1.2000000000001798e-8	0	eq10400_s3270	single1	4	10
rep09	AQ	1	0	0	eq10400_s3270	single1	4	10
rep10	AQ	1	0	0	eq10400_s3270	single1	4	10
rep01	W1	0.07195333333333333	0.007440252919540228	0.3333333333333333	eq10400_s3270	single1	4	10
rep02	W1	0.10109333333333333	0.014298337885057471	0.3333333333333333	eq10400_s3270	single1	4	10
rep03	W1	0.09316666666666666	0.017591954022988503	0.5	eq10400_s3270	single1	4	10
rep04	W1	0.08049666666666666	0.011000706540229884	0.3333333333333333	eq10400_s3270	single1	4	10
rep05	W1	0.09835333333333333	0.011939028091954023	0.3	eq10400_s3270	single1	4	10
rep06	W1	0.11522	0.013155004413793105	0.23333333333333334	eq10400_s3270	single1	4	10
rep07	W1	0.09977333333333334	0.011406628229885057	0.3333333333333333	eq10400_s3270	single1	4	10
rep08	W1	0.06541999999999999	0.007145231999999999	0.4666666666666667	eq10400_s3270	single1	4	10
rep09	W1	0.10063	0.01529427320689655	0.3	eq10400_s3270	single1	4	10
rep10	W1	0.07411333333333334	0.011119551540229885	0.43333333333333335	eq10400_s3270	single1	4	10
rep01	W2	2.1666666666666668e-4	2.3729885057471267e-7	0.8333333333333334	eq10400_s3270	single1	4	10
rep02	W2	5.333333333333334e-4	4.898850574712644e-7	0.5666666666666667	eq10400_s3270	single1	4	10
rep03	W2	1.8333333333333334e-4	1.221264367816092e-7	0.8	eq10400_s3270	single1	4	10
rep04	W2	2.9e-4	2.174827586206897e-7	0.7333333333333333	eq10400_s3270	single1	4	10
rep05	W2	4.6e-4	8.74896551724138e-7	0.7	eq10400_s3270	single1	4	10
rep06	W2	1.8666666666666666e-4	1.5222988505747128e-7	0.8	eq10400_s3270	single1	4	10
rep07	W2	3.3e-4	8.36655172413793e-7	0.7666666666666667	eq10400_s3270	single1	4	10
rep08	W2	4.4666666666666634e-4	5.59126436781607e-7	0.6	eq10400_s3270	single1	4	10
rep09	W2	3.9e-4	1.8050689655172414e-6	0.8333333333333334	eq10400_s3270	single1	4	10
rep10	W2	3.6666666666666667e-4	3.622988505747126e-7	0.6666666666666666	eq10400_s3270	single1	4	10
