simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.9871733333333333	6.49499264367818e-4	0	eq10400_s280	single0.1	11	10
rep02	AQ	0.9944266666666667	1.9201788505747116e-4	0	eq10400_s280	single0.1	11	10
rep03	AQ	0.9964	6.380965517241382e-5	0	eq10400_s280	single0.1	11	10
rep04	AQ	0.9935233333333333	2.1667150574712662e-4	0	eq10400_s280	single0.1	11	10
rep05	AQ	0.9907266666666666	8.245027126436774e-4	0	eq10400_s280	single0.1	11	10
rep06	AQ	0.99702	3.0172689655172405e-5	0	eq10400_s280	single0.1	11	10
rep07	AQ	0.9924133333333334	3.170087816091949e-4	0	eq10400_s280	single0.1	11	10
rep08	AQ	0.99612	2.0677268965517217e-4	0	eq10400_s280	single0.1	11	10
rep09	AQ	0.99722	8.01299310344828e-5	0	eq10400_s280	single0.1	11	10
rep10	AQ	0.9917133333333333	5.441687816091959e-4	0	eq10400_s280	single0.1	11	10
rep01	W1	0.00631	3.104561034482759e-4	0.7333333333333333	eq10400_s280	single0.1	11	10
rep02	W1	0.010483333333333334	6.203483333333336e-4	0.6666666666666666	eq10400_s280	single0.1	11	10
rep03	W1	0.018196666666666663	7.89298264367816e-4	0.4666666666666667	eq10400_s280	single0.1	11	10
rep04	W1	0.0139	0.0010634344827586207	0.8	eq10400_s280	single0.1	11	10
rep05	W1	0.005703333333333332	1.427368850574712e-4	0.7666666666666667	eq10400_s280	single0.1	11	10
rep06	W1	0.018099999999999998	0.0019406006896551724	0.6666666666666666	eq10400_s280	single0.1	11	10
rep07	W1	0.01222333333333333	6.868046091954022e-4	0.7	eq10400_s280	single0.1	11	10
rep08	W1	0.009846666666666665	5.308942988505747e-4	0.7333333333333333	eq10400_s280	single0.1	11	10
rep09	W1	0.007306666666666666	3.468378850574712e-4	0.7	eq10400_s280	single0.1	11	10
rep10	W1	0.012366666666666665	0.001151222988505747	0.7333333333333333	eq10400_s280	single0.1	11	10
rep01	W2	0.0038833333333333333	5.517385057471265e-5	0.8	eq10400_s280	single0.1	11	10
rep02	W2	0.00327	5.0375965517241385e-5	0.8666666666666667	eq10400_s280	single0.1	11	10
rep03	W2	0.005906666666666664	2.720958160919539e-4	0.8	eq10400_s280	single0.1	11	10
rep04	W2	0.005416666666666667	1.1505316091954025e-4	0.7333333333333333	eq10400_s280	single0.1	11	10
rep05	W2	0.0037833333333333326	6.081385057471261e-5	0.8	eq10400_s280	single0.1	11	10
rep06	W2	0.007089999999999999	2.19543e-4	0.8333333333333334	eq10400_s280	single0.1	11	10
rep07	W2	0.0042499999999999994	9.260051724137929e-5	0.8666666666666667	eq10400_s280	single0.1	11	10
rep08	W2	0.004999999999999999	2.3999310344827588e-4	0.8666666666666667	eq10400_s280	single0.1	11	10
rep09	W2	0.0025733333333333324	3.096133333333333e-5	0.9333333333333333	eq10400_s280	single0.1	11	10
rep10	W2	0.003526666666666666	4.371512643678161e-5	0.8666666666666667	eq10400_s280	single0.1	11	10
rep01	AQ	0.98606	7.280873103448279e-4	0	eq10400_s280	single0.2	11	10
rep02	AQ	0.9946233333333333	1.807046091954014e-4	0	eq10400_s280	single0.2	11	10
rep03	AQ	0.9961	1.3490068965517238e-4	0	eq10400_s280	single0.2	11	10
rep04	AQ	0.9929666666666667	2.2122574712643686e-4	0	eq10400_s280	single0.2	11	10
rep05	AQ	0.9895733333333333	8.868785747126409e-4	0	eq10400_s280	single0.2	11	10
rep06	AQ	0.9972366666666667	2.4781712643678178e-5	0	eq10400_s280	single0.2	11	10
rep07	AQ	0.9925866666666667	2.92806022988506e-4	0	eq10400_s280	single0.2	11	10
rep08	AQ	0.99592	2.3833475862068942e-4	0	eq10400_s280	single0.2	11	10
rep09	AQ	0.99717	8.619941379310336e-5	0	eq10400_s280	single0.2	11	10
rep10	AQ	0.9915633333333334	5.312692988505746e-4	0	eq10400_s280	single0.2	11	10
rep01	W1	0.010513333333333333	3.3727291954022994e-4	0.6666666666666666	eq10400_s280	single0.2	11	10
rep02	W1	0.019236666666666662	0.001224961712643678	0.5	eq10400_s280	single0.2	11	10
rep03	W1	0.017746666666666664	0.0011548687816091954	0.5666666666666667	eq10400_s280	single0.2	11	10
rep04	W1	0.014483333333333332	7.494269540229885e-4	0.5666666666666667	eq10400_s280	single0.2	11	10
rep05	W1	0.020526666666666665	0.0013898847816091952	0.5666666666666667	eq10400_s280	single0.2	11	10
rep06	W1	0.01193333333333333	3.1026022988505747e-4	0.5666666666666667	eq10400_s280	single0.2	11	10
rep07	W1	0.012073333333333332	7.198399540229883e-4	0.7333333333333333	eq10400_s280	single0.2	11	10
rep08	W1	0.0163	0.0010735772413793105	0.5666666666666667	eq10400_s280	single0.2	11	10
rep09	W1	0.0073333333333333315	4.542885057471264e-4	0.8	eq10400_s280	single0.2	11	10
rep10	W1	0.020586666666666666	0.0016885384367816096	0.6333333333333333	eq10400_s280	single0.2	11	10
rep01	W2	0.003473333333333332	3.03309885057471e-5	0.8	eq10400_s280	single0.2	11	10
rep02	W2	0.003956666666666666	6.761633333333333e-5	0.7666666666666667	eq10400_s280	single0.2	11	10
rep03	W2	0.004369999999999998	1.8651734482758614e-4	0.8666666666666667	eq10400_s280	single0.2	11	10
rep04	W2	0.004633333333333331	6.809471264367815e-5	0.7	eq10400_s280	single0.2	11	10
rep05	W2	0.0031266666666666665	3.075098850574711e-5	0.8666666666666667	eq10400_s280	single0.2	11	10
rep06	W2	0.004293333333333332	8.637995402298849e-5	0.8333333333333334	eq10400_s280	single0.2	11	10
rep07	W2	0.004406666666666666	1.2934891954022987e-4	0.7666666666666667	eq10400_s280	single0.2	11	10
rep08	W2	0.003793333333333334	1.4822340229885065e-4	0.8666666666666667	eq10400_s280	single0.2	11	10
rep09	W2	0.002143333333333333	1.7355643678160905e-5	0.9333333333333333	eq10400_s280	single0.2	11	10
rep10	W2	0.004156666666666665	8.470874712643676e-5	0.8	eq10400_s280	single0.2	11	10
rep01	AQ	0.9859166666666667	6.397007471264362e-4	0	eq10400_s280	single0.5	11	10
rep02	AQ	0.9941066666666667	1.70695816091954e-4	0	eq10400_s280	single0.5	11	10
rep03	AQ	0.9946866666666666	1.1886119540229902e-4	0	eq10400_s280	single0.5	11	10
rep04	AQ	0.9914533333333333	2.9105016091954077e-4	0	eq10400_s280	single0.5	11	10
rep05	AQ	0.9886266666666667	8.781061609195391e-4	0	eq10400_s280	single0.5	11	10
rep06	AQ	0.99548	8.144234482758631e-5	0	eq10400_s280	single0.5	11	10
rep07	AQ	0.9906966666666667	3.671299885057479e-4	0	eq10400_s280	single0.5	11	10
rep08	AQ	0.9954066666666667	2.784102988505746e-4	0	eq10400_s280	single0.5	11	10
rep09	AQ	0.9961566666666667	1.414784022988503e-4	0	eq10400_s280	single0.5	11	10
rep10	AQ	0.9909333333333333	5.511133333333332e-4	0	eq10400_s280	single0.5	11	10
rep01	W1	0.026889999999999997	0.002172406448275862	0.5666666666666667	eq10400_s280	single0.5	11	10
rep02	W1	0.028666666666666663	0.002591087126436781	0.4666666666666667	eq10400_s280	single0.5	11	10
rep03	W1	0.048933333333333336	0.0027134057471264374	0.23333333333333334	eq10400_s280	single0.5	11	10
rep04	W1	0.030346666666666664	0.002234911540229885	0.5	eq10400_s280	single0.5	11	10
rep05	W1	0.06218	0.003176312	0.16666666666666666	eq10400_s280	single0.5	11	10
rep06	W1	0.024436666666666666	0.0012656492988505747	0.5333333333333333	eq10400_s280	single0.5	11	10
rep07	W1	0.04407	0.0027021063103448272	0.3	eq10400_s280	single0.5	11	10
rep08	W1	0.020379999999999995	0.0013310506206896551	0.6	eq10400_s280	single0.5	11	10
rep09	W1	0.021359999999999997	0.0015723376551724138	0.7	eq10400_s280	single0.5	11	10
rep10	W1	0.022256666666666664	0.001511209436781609	0.6333333333333333	eq10400_s280	single0.5	11	10
rep01	W2	0.003996666666666667	3.9003781609195395e-5	0.8333333333333334	eq10400_s280	single0.5	11	10
rep02	W2	0.004656666666666666	1.5444943678160925e-4	0.8333333333333334	eq10400_s280	single0.5	11	10
rep03	W2	0.005473333333333332	2.2311788505747124e-4	0.8	eq10400_s280	single0.5	11	10
rep04	W2	0.003346666666666666	1.7318436781609188e-5	0.7666666666666667	eq10400_s280	single0.5	11	10
rep05	W2	0.005599999999999999	6.391172413793103e-5	0.7333333333333333	eq10400_s280	single0.5	11	10
rep06	W2	0.006289999999999999	1.22974724137931e-4	0.7333333333333333	eq10400_s280	single0.5	11	10
rep07	W2	0.0052699999999999995	1.1190493103448275e-4	0.8333333333333334	eq10400_s280	single0.5	11	10
rep08	W2	0.004803333333333332	2.618065402298849e-4	0.8666666666666667	eq10400_s280	single0.5	11	10
rep09	W2	0.004163333333333333	1.051975747126437e-4	0.9	eq10400_s280	single0.5	11	10
rep10	W2	0.004956666666666665	8.847012643678162e-5	0.8	eq10400_s280	single0.5	11	10
rep01	AQ	0.9844533333333333	7.555170574712653e-4	0	eq10400_s280	single0.8	11	10
rep02	AQ	0.9921333333333333	2.7233609195402315e-4	0	eq10400_s280	single0.8	11	10
rep03	AQ	0.9948166666666667	1.12183505747127e-4	0	eq10400_s280	single0.8	11	10
rep04	AQ	0.9915066666666666	3.110165057471266e-4	0	eq10400_s280	single0.8	11	10
rep05	AQ	0.9870666666666666	9.770622988505753e-4	0	eq10400_s280	single0.8	11	10
rep06	AQ	0.99374	1.0754800000000022e-4	0	eq10400_s280	single0.8	11	10
rep07	AQ	0.9892766666666667	3.861777126436788e-4	0	eq10400_s280	single0.8	11	10
rep08	AQ	0.9943233333333333	2.8896116091954024e-4	0	eq10400_s280	single0.8	11	10
rep09	AQ	0.99646	6.645834482758636e-5	0	eq10400_s280	single0.8	11	10
rep10	AQ	0.9893933333333333	5.904606436781611e-4	0	eq10400_s280	single0.8	11	10
rep01	W1	0.059886666666666664	0.004500266712643679	0.3333333333333333	eq10400_s280	single0.8	11	10
rep02	W1	0.06606666666666666	0.00621569816091954	0.2	eq10400_s280	single0.8	11	10
rep03	W1	0.06557	0.006476990448275863	0.3333333333333333	eq10400_s280	single0.8	11	10
rep04	W1	0.040883333333333334	0.0037364766091954023	0.43333333333333335	eq10400_s280	single0.8	11	10
rep05	W1	0.07807333333333333	0.0048608930574712645	0.06666666666666667	eq10400_s280	single0.8	11	10
rep06	W1	0.05897666666666666	0.0030139246091954027	0.3	eq10400_s280	single0.8	11	10
rep07	W1	0.07153333333333332	0.003659403678160919	0.16666666666666666	eq10400_s280	single0.8	11	10
rep08	W1	0.06197333333333333	0.006338384781609196	0.4	eq10400_s280	single0.8	11	10
rep09	W1	0.04584333333333333	0.004153608747126438	0.43333333333333335	eq10400_s280	single0.8	11	10
rep10	W1	0.03696666666666666	0.0021196257471264367	0.43333333333333335	eq10400_s280	single0.8	11	10
rep01	W2	0.006179999999999998	9.261131034482755e-5	0.8	eq10400_s280	single0.8	11	10
rep02	W2	0.0076533333333333306	2.194011954022988e-4	0.7	eq10400_s280	single0.8	11	10
rep03	W2	0.007076666666666664	2.720032298850573e-4	0.7	eq10400_s280	single0.8	11	10
