ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-1	W1	rep01	0.001	eq10400_s3270	single0.1	16	10
W1-1	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-1	W1	rep03	0.0521	eq10400_s3270	single0.1	16	10
W1-1	W1	rep04	0.0503	eq10400_s3270	single0.1	16	10
W1-1	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-1	W1	rep06	0	eq10400_s3270	single0.1	16	10
W1-1	W1	rep07	1e-4	eq10400_s3270	single0.1	16	10
W1-1	W1	rep08	2e-4	eq10400_s3270	single0.1	16	10
W1-1	W1	rep09	0	eq10400_s3270	single0.1	16	10
W1-1	W1	rep10	8e-4	eq10400_s3270	single0.1	16	10
W1-2	W1	rep01	3.0000000000000003e-4	eq10400_s3270	single0.1	16	10
W1-2	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep04	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep06	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep07	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep08	0	eq10400_s3270	single0.1	16	10
W1-2	W1	rep09	3.0000000000000003e-4	eq10400_s3270	single0.1	16	10
W1-2	W1	rep10	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep01	1e-4	eq10400_s3270	single0.1	16	10
W1-3	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep03	0.05899999999999998	eq10400_s3270	single0.1	16	10
W1-3	W1	rep04	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep06	0.001	eq10400_s3270	single0.1	16	10
W1-3	W1	rep07	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep08	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep09	0	eq10400_s3270	single0.1	16	10
W1-3	W1	rep10	0.03430000000000001	eq10400_s3270	single0.1	16	10
W1-4	W1	rep01	0	eq10400_s3270	single0.1	16	10
W1-4	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-4	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-4	W1	rep04	0.04869999999999999	eq10400_s3270	single0.1	16	10
W1-4	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-4	W1	rep06	0	eq10400_s3270	single0.1	16	10
W1-4	W1	rep07	8e-4	eq10400_s3270	single0.1	16	10
W1-4	W1	rep08	0.03779999999999999	eq10400_s3270	single0.1	16	10
W1-4	W1	rep09	0	eq10400_s3270	single0.1	16	10
W1-4	W1	rep10	0	eq10400_s3270	single0.1	16	10
W1-5	W1	rep01	0	eq10400_s3270	single0.1	16	10
W1-5	W1	rep02	0.0329	eq10400_s3270	single0.1	16	10
W1-5	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-5	W1	rep04	0.04619999999999999	eq10400_s3270	single0.1	16	10
W1-5	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-5	W1	rep06	0.03959999999999999	eq10400_s3270	single0.1	16	10
W1-5	W1	rep07	5e-4	eq10400_s3270	single0.1	16	10
W1-5	W1	rep08	0	eq10400_s3270	single0.1	16	10
W1-5	W1	rep09	0.001	eq10400_s3270	single0.1	16	10
W1-5	W1	rep10	0.001	eq10400_s3270	single0.1	16	10
W1-6	W1	rep01	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep04	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep05	0.0326	eq10400_s3270	single0.1	16	10
W1-6	W1	rep06	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep07	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep08	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep09	0	eq10400_s3270	single0.1	16	10
W1-6	W1	rep10	0	eq10400_s3270	single0.1	16	10
W1-7	W1	rep01	4e-4	eq10400_s3270	single0.1	16	10
W1-7	W1	rep02	0.00509999999999999	eq10400_s3270	single0.1	16	10
W1-7	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-7	W1	rep04	0	eq10400_s3270	single0.1	16	10
W1-7	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-7	W1	rep06	0	eq10400_s3270	single0.1	16	10
W1-7	W1	rep07	0	eq10400_s3270	single0.1	16	10
W1-7	W1	rep08	0.001	eq10400_s3270	single0.1	16	10
W1-7	W1	rep09	0.03370000000000001	eq10400_s3270	single0.1	16	10
W1-7	W1	rep10	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep01	0.00249999999999999	eq10400_s3270	single0.1	16	10
W1-8	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep04	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep05	0.04449999999999999	eq10400_s3270	single0.1	16	10
W1-8	W1	rep06	0.001	eq10400_s3270	single0.1	16	10
W1-8	W1	rep07	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep08	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep09	0	eq10400_s3270	single0.1	16	10
W1-8	W1	rep10	0	eq10400_s3270	single0.1	16	10
W1-9	W1	rep01	0.04239999999999999	eq10400_s3270	single0.1	16	10
W1-9	W1	rep02	0	eq10400_s3270	single0.1	16	10
W1-9	W1	rep03	0.03499999999999999	eq10400_s3270	single0.1	16	10
W1-9	W1	rep04	0.001	eq10400_s3270	single0.1	16	10
W1-9	W1	rep05	0	eq10400_s3270	single0.1	16	10
W1-9	W1	rep06	0.03699999999999999	eq10400_s3270	single0.1	16	10
W1-9	W1	rep07	0	eq10400_s3270	single0.1	16	10
W1-9	W1	rep08	0	eq10400_s3270	single0.1	16	10
W1-9	W1	rep09	0	eq10400_s3270	single0.1	16	10
W1-9	W1	rep10	0	eq10400_s3270	single0.1	16	10
W1-10	W1	rep01	3.0000000000000003e-4	eq10400_s3270	single0.1	16	10
W1-10	W1	rep02	0.001	eq10400_s3270	single0.1	16	10
W1-10	W1	rep03	0	eq10400_s3270	single0.1	16	10
W1-10	W1	rep04	0.0301	eq10400_s3270	single0.1	16	10
W1-10	W1	rep05	8e-4	eq10400_s3270	single0.1	16	10
W1-10	W1	rep06	0.04029999999999999	eq10400_s3270	single0.1	16	10
