simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	single0.1	2	10
rep02	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep03	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep04	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep05	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep06	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	single0.1	2	10
rep07	AQ	0.9999633333333333	4.033333333333259e-8	0	eq10400_s3270	single0.1	2	10
rep08	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep09	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep10	AQ	1	0	0	eq10400_s3270	single0.1	2	10
rep01	W1	0.017266666666666666	0.008587877471264369	0.7666666666666667	eq10400_s3270	single0.1	2	10
rep02	W1	0.01702	0.008623706482758621	0.9	eq10400_s3270	single0.1	2	10
rep03	W1	1.0666666666666667e-4	1.434022988505747e-7	0.9	eq10400_s3270	single0.1	2	10
rep04	W1	4.3333333333333334e-5	4.116091954022989e-8	0.9666666666666667	eq10400_s3270	single0.1	2	10
rep05	W1	1.5999999999999966e-4	4.3351724137930805e-7	0.9	eq10400_s3270	single0.1	2	10
rep06	W1	0.01685	0.008430800517241379	0.8333333333333334	eq10400_s3270	single0.1	2	10
rep07	W1	0.03315333333333333	0.01575117843678161	0.7666666666666667	eq10400_s3270	single0.1	2	10
rep08	W1	2.2e-4	3.2786206896551725e-7	0.8333333333333334	eq10400_s3270	single0.1	2	10
rep09	W1	0.016969999999999996	0.00839569113793103	0.7333333333333333	eq10400_s3270	single0.1	2	10
rep10	W1	1.5e-4	1.6948275862068966e-7	0.8666666666666667	eq10400_s3270	single0.1	2	10
rep01	W2	1.3333333333333334e-4	1.4091954022988508e-7	0.8666666666666667	eq10400_s3270	single0.1	2	10
rep02	W2	1.2333333333333334e-4	1.1357471264367817e-7	0.8666666666666667	eq10400_s3270	single0.1	2	10
rep03	W2	1.2333333333333334e-4	8.529885057471265e-8	0.8666666666666667	eq10400_s3270	single0.1	2	10
rep04	W2	2.6666666666666635e-4	4.4367816091953813e-7	0.7666666666666667	eq10400_s3270	single0.1	2	10
rep05	W2	4.166666666666667e-4	1.7972988505747127e-6	0.8333333333333334	eq10400_s3270	single0.1	2	10
rep06	W2	1.4666666666666666e-4	1.0050574712643678e-7	0.8333333333333334	eq10400_s3270	single0.1	2	10
rep07	W2	1.9e-4	1.423103448275862e-7	0.7666666666666667	eq10400_s3270	single0.1	2	10
rep08	W2	3.0333333333333335e-4	7.796436781609195e-7	0.8	eq10400_s3270	single0.1	2	10
rep09	W2	5.9e-4	5.604379310344828e-6	0.8666666666666667	eq10400_s3270	single0.1	2	10
rep10	W2	4.666666666666667e-5	4.257471264367817e-8	0.9333333333333333	eq10400_s3270	single0.1	2	10
rep01	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep02	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep03	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep04	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep05	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep06	AQ	0.9999733333333334	2.1333333333334557e-8	0	eq10400_s3270	single0.2	2	10
rep07	AQ	0.9999566666666666	5.633333333334979e-8	0	eq10400_s3270	single0.2	2	10
rep08	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep09	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep10	AQ	1	0	0	eq10400_s3270	single0.2	2	10
rep01	W1	1.83333333333333e-4	2.931609195402282e-7	0.8666666666666667	eq10400_s3270	single0.2	2	10
rep02	W1	6.333333333333301e-5	5.1367816091953316e-8	0.9333333333333333	eq10400_s3270	single0.2	2	10
rep03	W1	0.017070000000000002	0.008625494586206898	0.8666666666666667	eq10400_s3270	single0.2	2	10
rep04	W1	0.05038666666666667	0.02343409429885058	0.8	eq10400_s3270	single0.2	2	10
rep05	W1	1.6999999999999999e-4	2.0906896551724137e-7	0.8666666666666667	eq10400_s3270	single0.2	2	10
rep06	W1	0.01643	0.00799002079310345	0.8666666666666667	eq10400_s3270	single0.2	2	10
rep07	W1	0.017663333333333333	0.008959945850574714	0.8	eq10400_s3270	single0.2	2	10
rep08	W1	0.016599999999999997	0.007928535172413789	0.8	eq10400_s3270	single0.2	2	10
rep09	W1	0.03393333333333333	0.01623416781609195	0.8	eq10400_s3270	single0.2	2	10
rep10	W1	0.017023333333333335	0.007671290816091955	0.8333333333333334	eq10400_s3270	single0.2	2	10
rep01	W2	9.666666666666667e-5	6.998850574712644e-8	0.9	eq10400_s3270	single0.2	2	10
rep02	W2	1.4000000000000001e-4	1.0524137931034483e-7	0.8333333333333334	eq10400_s3270	single0.2	2	10
rep03	W2	9.666666666666667e-5	5.1367816091954024e-8	0.8666666666666667	eq10400_s3270	single0.2	2	10
rep04	W2	1.4000000000000001e-4	8.179310344827587e-8	0.7666666666666667	eq10400_s3270	single0.2	2	10
rep05	W2	6.466666666666664e-4	5.117057471264361e-6	0.8333333333333334	eq10400_s3270	single0.2	2	10
rep06	W2	2.0333333333333333e-4	1.4722988505747127e-7	0.8	eq10400_s3270	single0.2	2	10
rep07	W2	1.6333333333333334e-4	1.8791954022988506e-7	0.8666666666666667	eq10400_s3270	single0.2	2	10
rep08	W2	3.2333333333333265e-4	1.2997816091953969e-6	0.9	eq10400_s3270	single0.2	2	10
rep09	W2	7.599999999999999e-4	8.756965517241378e-6	0.8333333333333334	eq10400_s3270	single0.2	2	10
rep10	W2	4.3333333333333334e-5	2.874712643678161e-8	0.9333333333333333	eq10400_s3270	single0.2	2	10
rep01	AQ	0.99999	2.999999999999339e-9	0	eq10400_s3270	single0.5	2	10
rep02	AQ	1	0	0	eq10400_s3270	single0.5	2	10
rep03	AQ	1	0	0	eq10400_s3270	single0.5	2	10
rep04	AQ	1	0	0	eq10400_s3270	single0.5	2	10
rep05	AQ	1	0	0	eq10400_s3270	single0.5	2	10
rep06	AQ	0.9999866666666667	5.3333333333380795e-9	0	eq10400_s3270	single0.5	2	10
