simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep05	AQ	0.99998	1.2000000000001798e-8	0	eq10400_s3270	cons0.002	2	10
rep06	AQ	0.9999833333333333	8.333333333331497e-9	0	eq10400_s3270	cons0.002	2	10
rep07	AQ	0.99983	8.669999999999978e-7	0	eq10400_s3270	cons0.002	2	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.002	2	10
rep01	W1	5.666666666666667e-5	4.460919540229885e-8	0.9333333333333333	eq10400_s3270	cons0.002	2	10
rep02	W1	9.666666666666667e-5	8.171264367816093e-8	0.9	eq10400_s3270	cons0.002	2	10
rep03	W1	3.5e-4	1.2998275862068964e-6	0.8333333333333334	eq10400_s3270	cons0.002	2	10
rep04	W1	4e-4	3.163448275862069e-6	0.9	eq10400_s3270	cons0.002	2	10
rep05	W1	1.6e-4	1.3351724137931034e-7	0.8333333333333334	eq10400_s3270	cons0.002	2	10
rep06	W1	2.8000000000000003e-4	3.5544827586206896e-7	0.8	eq10400_s3270	cons0.002	2	10
rep07	W1	2.666666666666667e-4	4.505747126436781e-7	0.8333333333333334	eq10400_s3270	cons0.002	2	10
rep08	W1	3.6666666666666666e-5	3.34367816091954e-8	0.9666666666666667	eq10400_s3270	cons0.002	2	10
rep09	W1	2.73333333333333e-4	4.1305747126436587e-7	0.7666666666666667	eq10400_s3270	cons0.002	2	10
rep10	W1	7.466666666666666e-4	3.394298850574712e-6	0.6666666666666666	eq10400_s3270	cons0.002	2	10
rep01	W2	9.999999999999968e-5	7.724137931034415e-8	0.8666666666666667	eq10400_s3270	cons0.002	2	10
rep02	W2	1.5000000000000001e-4	1.0258620689655173e-7	0.8	eq10400_s3270	cons0.002	2	10
rep03	W2	1e-4	1.6206896551724138e-7	0.9333333333333333	eq10400_s3270	cons0.002	2	10
rep04	W2	3.3999999999999997e-4	9.631724137931033e-7	0.7666666666666667	eq10400_s3270	cons0.002	2	10
rep05	W2	1.6666666666666666e-4	2.057471264367816e-7	0.8666666666666667	eq10400_s3270	cons0.002	2	10
rep06	W2	5.966666666666664e-4	2.9555057471264312e-6	0.7	eq10400_s3270	cons0.002	2	10
rep07	W2	1.1333333333333334e-4	8.94712643678161e-8	0.8666666666666667	eq10400_s3270	cons0.002	2	10
rep08	W2	2.0666666666666668e-4	1.751264367816092e-7	0.8	eq10400_s3270	cons0.002	2	10
rep09	W2	1.4e-4	3.073103448275862e-7	0.9	eq10400_s3270	cons0.002	2	10
rep10	W2	1e-4	9.793103448275863e-8	0.9	eq10400_s3270	cons0.002	2	10
rep01	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep05	AQ	0.99998	1.2000000000001798e-8	0	eq10400_s3270	cons0.005	2	10
rep06	AQ	0.9999766666666666	1.6333333333334916e-8	0	eq10400_s3270	cons0.005	2	10
rep07	AQ	0.9998333333333334	8.333333333333348e-7	0	eq10400_s3270	cons0.005	2	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.005	2	10
rep01	W1	0.01684333333333333	0.008109765298850574	0.7333333333333333	eq10400_s3270	cons0.005	2	10
rep02	W1	1.2e-4	9.2e-8	0.8666666666666667	eq10400_s3270	cons0.005	2	10
rep03	W1	2.466666666666667e-4	1.2287816091954023e-6	0.9333333333333333	eq10400_s3270	cons0.005	2	10
rep04	W1	9.333333333333334e-5	6.54712643678161e-8	0.8666666666666667	eq10400_s3270	cons0.005	2	10
rep05	W1	6.333333333333333e-5	4.860919540229885e-8	0.9	eq10400_s3270	cons0.005	2	10
rep06	W1	5.333333333333334e-4	2.6257471264367816e-6	0.7333333333333333	eq10400_s3270	cons0.005	2	10
rep07	W1	1.0333333333333334e-4	1.4309195402298851e-7	0.9	eq10400_s3270	cons0.005	2	10
rep08	W1	1.1e-4	7.679310344827588e-8	0.8666666666666667	eq10400_s3270	cons0.005	2	10
rep09	W1	1.0666666666666667e-4	5.995402298850575e-8	0.8	eq10400_s3270	cons0.005	2	10
rep10	W1	3.33333333333333e-4	9.843678160919505e-7	0.7333333333333333	eq10400_s3270	cons0.005	2	10
rep01	W2	1.0666666666666667e-4	8.822988505747127e-8	0.8666666666666667	eq10400_s3270	cons0.005	2	10
rep02	W2	6.666666666666667e-5	6.436781609195402e-8	0.9333333333333333	eq10400_s3270	cons0.005	2	10
rep03	W2	4.666666666666667e-5	2.7402298850574715e-8	0.9333333333333333	eq10400_s3270	cons0.005	2	10
rep04	W2	4.199999999999997e-4	1.4092413793103409e-6	0.7333333333333333	eq10400_s3270	cons0.005	2	10
rep05	W2	1.83333333333333e-4	2.359195402298837e-7	0.8	eq10400_s3270	cons0.005	2	10
rep06	W2	3.733333333333333e-4	1.0344367816091953e-6	0.7333333333333333	eq10400_s3270	cons0.005	2	10
rep07	W2	1.2333333333333334e-4	7.909195402298851e-8	0.8	eq10400_s3270	cons0.005	2	10
rep08	W2	1.9666666666666666e-4	2.0929885057471263e-7	0.8333333333333334	eq10400_s3270	cons0.005	2	10
rep09	W2	1.0666666666666667e-4	1.3926436781609195e-7	0.8666666666666667	eq10400_s3270	cons0.005	2	10
rep10	W2	1.1666666666666667e-4	7.936781609195402e-8	0.8333333333333334	eq10400_s3270	cons0.005	2	10
rep01	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	cons0.01	2	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.01	2	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.01	2	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.01	2	10
rep05	AQ	0.9999733333333334	2.1333333333334557e-8	0	eq10400_s3270	cons0.01	2	10
rep06	AQ	0.9999833333333333	8.333333333331497e-9	0	eq10400_s3270	cons0.01	2	10
rep07	AQ	0.9998233333333333	9.363333333333232e-7	0	eq10400_s3270	cons0.01	2	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.01	2	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.01	2	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.01	2	10
rep01	W1	5.133333333333333e-4	3.181885057471264e-6	0.8	eq10400_s3270	cons0.01	2	10
rep02	W1	1.0666666666666668e-4	8.340229885057473e-8	0.8666666666666667	eq10400_s3270	cons0.01	2	10
rep03	W1	5.566666666666667e-4	7.294954022988506e-6	0.9	eq10400_s3270	cons0.01	2	10
rep04	W1	1.6e-4	2.2455172413793105e-7	0.8333333333333334	eq10400_s3270	cons0.01	2	10
rep05	W1	2.466666666666667e-4	2.087816091954023e-7	0.7666666666666667	eq10400_s3270	cons0.01	2	10
rep06	W1	1.5666666666666666e-4	1.3564367816091955e-7	0.8333333333333334	eq10400_s3270	cons0.01	2	10
rep07	W1	8e-5	8.441379310344829e-8	0.9333333333333333	eq10400_s3270	cons0.01	2	10
rep08	W1	2.5666666666666665e-4	4.0874712643678165e-7	0.7666666666666667	eq10400_s3270	cons0.01	2	10
rep09	W1	2.3333333333333333e-4	2.622988505747126e-7	0.7333333333333333	eq10400_s3270	cons0.01	2	10
rep10	W1	1.0666666666666667e-4	8.685057471264367e-8	0.8666666666666667	eq10400_s3270	cons0.01	2	10
rep01	W2	7.000000000000001e-5	4.4931034482758624e-8	0.8666666666666667	eq10400_s3270	cons0.01	2	10
rep02	W2	7.333333333333333e-5	4.54712643678161e-8	0.8666666666666667	eq10400_s3270	cons0.01	2	10
rep03	W2	4.666666666666634e-5	4.257471264367744e-8	0.9333333333333333	eq10400_s3270	cons0.01	2	10
rep04	W2	4.566666666666667e-4	2.2025402298850577e-06	0.8	eq10400_s3270	cons0.01	2	10
rep05	W2	1.4e-4	2.562758620689655e-7	0.9	eq10400_s3270	cons0.01	2	10
rep06	W2	4.0333333333333334e-4	9.686091954022989e-7	0.7666666666666667	eq10400_s3270	cons0.01	2	10
rep07	W2	7.666666666666667e-5	4.805747126436782e-8	0.8666666666666667	eq10400_s3270	cons0.01	2	10
rep08	W2	1.5000000000000001e-4	1.4051724137931034e-7	0.8333333333333334	eq10400_s3270	cons0.01	2	10
rep09	W2	5.333333333333333e-5	4.050574712643678e-8	0.9333333333333333	eq10400_s3270	cons0.01	2	10
rep10	W2	1.5666666666666666e-4	1.287471264367816e-7	0.8	eq10400_s3270	cons0.01	2	10
rep01	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep05	AQ	0.9999733333333334	2.1333333333334557e-8	0	eq10400_s3270	cons0.02	2	10
rep06	AQ	0.9999733333333334	2.1333333333334557e-8	0	eq10400_s3270	cons0.02	2	10
rep07	AQ	0.9998333333333334	8.333333333333348e-7	0	eq10400_s3270	cons0.02	2	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.02	2	10
rep01	W1	2.8333333333333335e-4	6.814367816091954e-7	0.8	eq10400_s3270	cons0.02	2	10
rep02	W1	0.034043333333333335	0.03329071081609195	0.7	eq10400_s3270	cons0.02	2	10
rep03	W1	3.266666666666667e-4	1.1896091954022987e-6	0.8333333333333334	eq10400_s3270	cons0.02	2	10
rep04	W1	1.7333333333333334e-4	1.5857471264367814e-7	0.8333333333333334	eq10400_s3270	cons0.02	2	10
rep05	W1	1.0333333333333334e-4	9.274712643678162e-8	0.9	eq10400_s3270	cons0.02	2	10
rep06	W1	1.766666666666667e-4	1.3426436781609197e-7	0.8	eq10400_s3270	cons0.02	2	10
rep07	W1	1.4666666666666666e-4	1.4533333333333334e-7	0.8	eq10400_s3270	cons0.02	2	10
rep08	W1	3.1666666666666665e-4	9.538505747126437e-7	0.8666666666666667	eq10400_s3270	cons0.02	2	10
rep09	W1	2e-4	1.5724137931034485e-7	0.7666666666666667	eq10400_s3270	cons0.02	2	10
rep10	W1	2.666666666666667e-4	6.464367816091954e-7	0.8666666666666667	eq10400_s3270	cons0.02	2	10
rep01	W2	8.666666666666667e-5	9.843678160919541e-8	0.9	eq10400_s3270	cons0.02	2	10
rep02	W2	1.3333333333333334e-4	1.671264367816092e-7	0.8333333333333334	eq10400_s3270	cons0.02	2	10
rep03	W2	5e-5	3.2241379310344834e-8	0.9333333333333333	eq10400_s3270	cons0.02	2	10
rep04	W2	3.0333333333333335e-4	8.913678160919541e-7	0.8	eq10400_s3270	cons0.02	2	10
rep05	W2	1.7333333333333334e-4	3.5926436781609196e-7	0.8333333333333334	eq10400_s3270	cons0.02	2	10
rep06	W2	4.33333333333333e-4	2.0954022988505697e-6	0.8	eq10400_s3270	cons0.02	2	10
rep07	W2	8e-5	6.441379310344828e-8	0.9	eq10400_s3270	cons0.02	2	10
rep08	W2	1.5000000000000001e-4	1.7913793103448275e-7	0.8666666666666667	eq10400_s3270	cons0.02	2	10
rep09	W2	9.333333333333333e-5	1.1098850574712642e-7	0.9	eq10400_s3270	cons0.02	2	10
rep10	W2	2.13333333333333e-4	3.2326436781609026e-7	0.8333333333333334	eq10400_s3270	cons0.02	2	10
rep01	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	cons0.05	2	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.05	2	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.05	2	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.05	2	10
rep05	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	cons0.05	2	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	cons0.05	2	10
rep07	AQ	0.9998333333333334	8.333333333333348e-7	0	eq10400_s3270	cons0.05	2	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.05	2	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.05	2	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.05	2	10
rep01	W1	0.016786666666666665	0.008295041195402296	0.9	eq10400_s3270	cons0.05	2	10
rep02	W1	0.0678	0.04771788068965518	0.6	eq10400_s3270	cons0.05	2	10
rep03	W1	1.8e-4	2.223448275862069e-7	0.8333333333333334	eq10400_s3270	cons0.05	2	10
rep04	W1	8.999999999999999e-5	1.9196551724137928e-7	0.9666666666666667	eq10400_s3270	cons0.05	2	10
rep05	W1	9.3333333333333e-5	7.443678160919472e-8	0.9	eq10400_s3270	cons0.05	2	10
rep06	W1	0.06702999999999999	0.047329143551724136	0.7666666666666667	eq10400_s3270	cons0.05	2	10
rep07	W1	2.0666666666666666e-4	5.916781609195402e-7	0.9	eq10400_s3270	cons0.05	2	10
rep08	W1	0.016893333333333337	0.008446724781609197	0.8666666666666667	eq10400_s3270	cons0.05	2	10
rep09	W1	4.8666666666666666e-4	1.9080919540229887e-6	0.7666666666666667	eq10400_s3270	cons0.05	2	10
rep10	W1	0.06713666666666666	0.047013388609195406	0.6666666666666666	eq10400_s3270	cons0.05	2	10
rep01	W2	1.3e-4	1.6355172413793104e-7	0.9	eq10400_s3270	cons0.05	2	10
rep02	W2	1.3000000000000002e-4	1.0424137931034484e-7	0.8333333333333334	eq10400_s3270	cons0.05	2	10
rep03	W2	6.666666666666667e-5	6.436781609195402e-8	0.9333333333333333	eq10400_s3270	cons0.05	2	10
rep04	W2	6.7e-4	5.63044827586207e-6	0.7666666666666667	eq10400_s3270	cons0.05	2	10
rep05	W2	1.9e-4	2.5403448275862067e-7	0.8333333333333334	eq10400_s3270	cons0.05	2	10
rep06	W2	7.766666666666667e-4	8.013574712643679e-6	0.7333333333333333	eq10400_s3270	cons0.05	2	10
rep07	W2	1e-4	5.4482758620689665e-8	0.8333333333333334	eq10400_s3270	cons0.05	2	10
rep08	W2	1.4333333333333334e-4	1.4322988505747126e-7	0.8666666666666667	eq10400_s3270	cons0.05	2	10
rep09	W2	9.333333333333334e-5	8.133333333333335e-8	0.9	eq10400_s3270	cons0.05	2	10
rep10	W2	1.2999999999999966e-4	7.596551724137865e-8	0.8333333333333334	eq10400_s3270	cons0.05	2	10
