simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.99003	4.862435517241375e-4	0	eq10400_s280	cons0.001	1	10
rep02	AQ	0.9942766666666667	3.9161771264367733e-4	0	eq10400_s280	cons0.001	1	10
rep03	AQ	0.9920266666666667	5.249075402298871e-4	0	eq10400_s280	cons0.001	1	10
rep04	AQ	0.9974733333333333	4.7242022988506104e-5	0	eq10400_s280	cons0.001	1	10
rep05	AQ	0.99459	1.5512506896551788e-4	0	eq10400_s280	cons0.001	1	10
rep06	AQ	0.9962033333333333	1.0099136781609206e-4	0	eq10400_s280	cons0.001	1	10
rep07	AQ	0.99385	6.881591379310343e-4	0	eq10400_s280	cons0.001	1	10
rep08	AQ	0.9819800000000001	0.0013673906206896531	0	eq10400_s280	cons0.001	1	10
rep09	AQ	0.9926	5.076172413793106e-4	0	eq10400_s280	cons0.001	1	10
rep10	AQ	0.99249	4.967195517241384e-4	0	eq10400_s280	cons0.001	1	10
rep01	W1	0.0015599999999999998	1.3976551724137923e-6	1	eq10400_s280	cons0.001	1	10
rep02	W1	0.008926666666666664	5.826178850574712e-4	0.8666666666666667	eq10400_s280	cons0.001	1	10
rep03	W1	0.011213333333333332	9.674308505747126e-4	0.8333333333333334	eq10400_s280	cons0.001	1	10
rep04	W1	0.009066666666666666	3.949816091954022e-4	0.8	eq10400_s280	cons0.001	1	10
rep05	W1	0.0070999999999999995	4.1212000000000003e-4	0.8666666666666667	eq10400_s280	cons0.001	1	10
rep06	W1	0.007659999999999998	3.5212524137931026e-4	0.8666666666666667	eq10400_s280	cons0.001	1	10
rep07	W1	0.005763333333333333	2.4792033333333337e-4	0.8666666666666667	eq10400_s280	cons0.001	1	10
rep08	W1	0.007376666666666665	1.9138736781609199e-4	0.7333333333333333	eq10400_s280	cons0.001	1	10
rep09	W1	0.002656666666666665	9.377022988505734e-6	0.9	eq10400_s280	cons0.001	1	10
rep10	W1	0.00801	4.531340344827586e-4	0.9	eq10400_s280	cons0.001	1	10
rep01	W2	0.0037566666666666664	6.502116091954024e-5	0.9	eq10400_s280	cons0.001	1	10
rep02	W2	0.006139999999999999	2.046493793103448e-4	0.7333333333333333	eq10400_s280	cons0.001	1	10
rep03	W2	0.007786666666666666	1.7804257471264366e-4	0.7666666666666667	eq10400_s280	cons0.001	1	10
rep04	W2	0.00518	2.747961379310345e-4	0.9	eq10400_s280	cons0.001	1	10
rep05	W2	0.002403333333333333	1.4016885057471265e-5	0.8666666666666667	eq10400_s280	cons0.001	1	10
rep06	W2	0.00904	5.028135172413794e-4	0.8	eq10400_s280	cons0.001	1	10
rep07	W2	0.006563333333333332	1.3246171264367815e-4	0.7666666666666667	eq10400_s280	cons0.001	1	10
rep08	W2	0.012893333333333331	5.518785747126436e-4	0.7	eq10400_s280	cons0.001	1	10
rep09	W2	0.0066666666666666645	2.227947126436781e-4	0.8	eq10400_s280	cons0.001	1	10
rep10	W2	0.00464	1.4285765517241386e-4	0.9	eq10400_s280	cons0.001	1	10
rep01	AQ	0.98796	6.322348965517248e-4	0	eq10400_s280	cons0.002	1	10
rep02	AQ	0.9940233333333334	4.286494367816084e-4	0	eq10400_s280	cons0.002	1	10
rep03	AQ	0.99196	5.680293793103444e-4	0	eq10400_s280	cons0.002	1	10
rep04	AQ	0.9974333333333333	5.934850574712696e-5	0	eq10400_s280	cons0.002	1	10
rep05	AQ	0.99529	1.158064482758619e-4	0	eq10400_s280	cons0.002	1	10
rep06	AQ	0.9960033333333334	1.3850929885057467e-4	0	eq10400_s280	cons0.002	1	10
rep07	AQ	0.9939066666666667	7.320530574712646e-4	0	eq10400_s280	cons0.002	1	10
rep08	AQ	0.9842233333333333	0.001226995643678159	0	eq10400_s280	cons0.002	1	10
rep09	AQ	0.9937633333333333	4.5542929885057507e-4	0	eq10400_s280	cons0.002	1	10
rep10	AQ	0.9914066666666667	5.739489195402305e-4	0	eq10400_s280	cons0.002	1	10
rep01	W1	0.002796666666666666	3.9107229885057445e-5	0.9333333333333333	eq10400_s280	cons0.002	1	10
rep02	W1	0.007333333333333332	3.9566160919540225e-4	0.8666666666666667	eq10400_s280	cons0.002	1	10
rep03	W1	0.007613333333333331	3.673784367816091e-4	0.8	eq10400_s280	cons0.002	1	10
rep04	W1	0.007023333333333332	2.3038322988505743e-4	0.7666666666666667	eq10400_s280	cons0.002	1	10
rep05	W1	0.0050666666666666655	3.396402298850575e-4	0.9666666666666667	eq10400_s280	cons0.002	1	10
rep06	W1	0.009233333333333331	3.71331264367816e-4	0.7333333333333333	eq10400_s280	cons0.002	1	10
rep07	W1	0.0024366666666666664	2.1584471264367816e-5	0.9	eq10400_s280	cons0.002	1	10
rep08	W1	0.0060533333333333324	8.026464367816092e-5	0.7333333333333333	eq10400_s280	cons0.002	1	10
rep09	W1	0.0022999999999999987	1.3837931034482745e-5	0.9	eq10400_s280	cons0.002	1	10
rep10	W1	0.005323333333333332	3.009639195402298e-4	0.8666666666666667	eq10400_s280	cons0.002	1	10
rep01	W2	0.003763333333333333	4.6178954022988515e-5	0.8333333333333334	eq10400_s280	cons0.002	1	10
rep02	W2	0.003993333333333333	6.901098850574712e-5	0.8666666666666667	eq10400_s280	cons0.002	1	10
rep03	W2	0.006916666666666666	1.3288212643678156e-4	0.7666666666666667	eq10400_s280	cons0.002	1	10
rep04	W2	0.004866666666666665	2.175891954022988e-4	0.8333333333333334	eq10400_s280	cons0.002	1	10
rep05	W2	0.004129999999999999	6.760424137931031e-5	0.8	eq10400_s280	cons0.002	1	10
rep06	W2	0.00971333333333333	5.745742988505747e-4	0.7333333333333333	eq10400_s280	cons0.002	1	10
rep07	W2	0.006579999999999999	1.8481062068965515e-4	0.7	eq10400_s280	cons0.002	1	10
rep08	W2	0.010206666666666666	3.959165057471264e-4	0.7666666666666667	eq10400_s280	cons0.002	1	10
rep09	W2	0.005993333333333332	1.8596202298850584e-4	0.8666666666666667	eq10400_s280	cons0.002	1	10
rep10	W2	0.00397	6.892010344827585e-5	0.8666666666666667	eq10400_s280	cons0.002	1	10
rep01	AQ	0.98764	5.945059310344822e-4	0	eq10400_s280	cons0.005	1	10
rep02	AQ	0.99422	3.5422993103448216e-4	0	eq10400_s280	cons0.005	1	10
rep03	AQ	0.9920533333333333	5.234908505747124e-4	0	eq10400_s280	cons0.005	1	10
rep04	AQ	0.99743	7.188493103448255e-5	0	eq10400_s280	cons0.005	1	10
rep05	AQ	0.9952866666666667	1.4777429885057464e-4	0	eq10400_s280	cons0.005	1	10
rep06	AQ	0.99573	1.3158837931034504e-4	0	eq10400_s280	cons0.005	1	10
rep07	AQ	0.9939466666666666	6.267101609195407e-4	0	eq10400_s280	cons0.005	1	10
rep08	AQ	0.9840933333333334	0.001197886850574712	0	eq10400_s280	cons0.005	1	10
rep09	AQ	0.9941133333333333	3.8276671264367827e-4	0	eq10400_s280	cons0.005	1	10
rep10	AQ	0.9918633333333333	5.85567229885057e-4	0	eq10400_s280	cons0.005	1	10
rep01	W1	0.0035833333333333325	1.1608902298850574e-4	0.9666666666666667	eq10400_s280	cons0.005	1	10
rep02	W1	0.010863333333333332	7.68646540229885e-4	0.9	eq10400_s280	cons0.005	1	10
rep03	W1	0.008036666666666666	1.992886091954023e-4	0.8	eq10400_s280	cons0.005	1	10
rep04	W1	0.003203333333333332	3.848240229885057e-5	0.9333333333333333	eq10400_s280	cons0.005	1	10
rep05	W1	0.0098	5.116986206896552e-4	0.8	eq10400_s280	cons0.005	1	10
rep06	W1	0.004999999999999998	2.2091034482758613e-4	0.9	eq10400_s280	cons0.005	1	10
rep07	W1	0.0027299999999999994	1.811734482758621e-5	0.9	eq10400_s280	cons0.005	1	10
rep08	W1	0.010826666666666665	4.124682298850574e-4	0.7666666666666667	eq10400_s280	cons0.005	1	10
rep09	W1	0.0031166666666666665	7.004557471264364e-5	0.9333333333333333	eq10400_s280	cons0.005	1	10
rep10	W1	0.002599999999999999	9.277931034482755e-6	0.9333333333333333	eq10400_s280	cons0.005	1	10
rep01	W2	0.005346666666666665	1.344467126436781e-4	0.8666666666666667	eq10400_s280	cons0.005	1	10
rep02	W2	0.00645	1.901377586206897e-4	0.8	eq10400_s280	cons0.005	1	10
rep03	W2	0.008046666666666666	2.9678809195402293e-4	0.8	eq10400_s280	cons0.005	1	10
rep04	W2	0.003613333333333333	1.5907843678160925e-4	0.9666666666666667	eq10400_s280	cons0.005	1	10
rep05	W2	0.0033666666666666662	4.4771264367816086e-5	0.9	eq10400_s280	cons0.005	1	10
rep06	W2	0.008883333333333332	5.185869540229885e-4	0.8333333333333334	eq10400_s280	cons0.005	1	10
rep07	W2	0.010496666666666665	3.0423964367816094e-4	0.7	eq10400_s280	cons0.005	1	10
rep08	W2	0.011846666666666665	5.120991264367815e-4	0.7333333333333333	eq10400_s280	cons0.005	1	10
rep09	W2	0.009219999999999997	3.536251034482757e-4	0.6666666666666666	eq10400_s280	cons0.005	1	10
rep10	W2	0.0031533333333333318	4.003360919540227e-5	0.9333333333333333	eq10400_s280	cons0.005	1	10
rep01	AQ	0.9857466666666667	7.770577471264365e-4	0	eq10400_s280	cons0.01	1	10
rep02	AQ	0.99424	3.650480000000001e-4	0	eq10400_s280	cons0.01	1	10
rep03	AQ	0.9918733333333334	5.686771954022991e-4	0	eq10400_s280	cons0.01	1	10
rep04	AQ	0.9970600000000001	9.366937931034484e-5	0	eq10400_s280	cons0.01	1	10
rep05	AQ	0.99701	5.425886206896549e-5	0	eq10400_s280	cons0.01	1	10
rep06	AQ	0.9955233333333333	1.6681012643678155e-4	0	eq10400_s280	cons0.01	1	10
rep07	AQ	0.9940233333333334	6.506908160919538e-4	0	eq10400_s280	cons0.01	1	10
rep08	AQ	0.98371	0.0012043657586206912	0	eq10400_s280	cons0.01	1	10
rep09	AQ	0.99357	4.240938965517247e-4	0	eq10400_s280	cons0.01	1	10
rep10	AQ	0.992	5.846586206896553e-4	0	eq10400_s280	cons0.01	1	10
rep01	W1	0.0030799999999999994	1.574027586206896e-5	0.8	eq10400_s280	cons0.01	1	10
rep02	W1	0.008589999999999999	3.109671379310344e-4	0.8	eq10400_s280	cons0.01	1	10
rep03	W1	0.009916666666666664	5.253269540229884e-4	0.7333333333333333	eq10400_s280	cons0.01	1	10
rep04	W1	0.004676666666666666	6.974391954022985e-5	0.8333333333333334	eq10400_s280	cons0.01	1	10
rep05	W1	0.0035866666666666647	5.0113609195402294e-5	0.8666666666666667	eq10400_s280	cons0.01	1	10
rep06	W1	0.00486	1.278611034482759e-4	0.8666666666666667	eq10400_s280	cons0.01	1	10
rep07	W1	0.001466666666666666	2.943678160919536e-6	0.9666666666666667	eq10400_s280	cons0.01	1	10
rep08	W1	0.007896666666666666	1.526161954022988e-4	0.7333333333333333	eq10400_s280	cons0.01	1	10
rep09	W1	0.005556666666666666	3.706584022988506e-4	0.9	eq10400_s280	cons0.01	1	10
rep10	W1	0.005646666666666666	1.291074022988506e-4	0.8	eq10400_s280	cons0.01	1	10
rep01	W2	0.004836666666666666	1.0445757471264365e-4	0.8333333333333334	eq10400_s280	cons0.01	1	10
rep02	W2	0.0037966666666666656	5.8628609195402276e-5	0.8333333333333334	eq10400_s280	cons0.01	1	10
rep03	W2	0.00784	2.8222455172413787e-4	0.8333333333333334	eq10400_s280	cons0.01	1	10
rep04	W2	0.00269	4.603127586206896e-5	0.9	eq10400_s280	cons0.01	1	10
rep05	W2	0.003776666666666666	3.7296333333333304e-5	0.8333333333333334	eq10400_s280	cons0.01	1	10
rep06	W2	0.008599999999999998	5.225344827586207e-4	0.6666666666666666	eq10400_s280	cons0.01	1	10
rep07	W2	0.007363333333333331	1.2687136781609193e-4	0.7	eq10400_s280	cons0.01	1	10
rep08	W2	0.011266666666666664	5.196043678160918e-4	0.7666666666666667	eq10400_s280	cons0.01	1	10
rep09	W2	0.008543333333333332	3.289080574712643e-4	0.7	eq10400_s280	cons0.01	1	10
rep10	W2	0.0037433333333333325	8.402391954022988e-5	0.8333333333333334	eq10400_s280	cons0.01	1	10
rep01	AQ	0.9885633333333333	5.642134367816095e-4	0	eq10400_s280	cons0.02	1	10
rep02	AQ	0.9944	3.3355034482758657e-4	0	eq10400_s280	cons0.02	1	10
rep03	AQ	0.99302	4.3739751724137924e-4	0	eq10400_s280	cons0.02	1	10
rep04	AQ	0.99738	6.939131034482864e-5	0	eq10400_s280	cons0.02	1	10
rep05	AQ	0.9960233333333334	1.1819840229885078e-4	0	eq10400_s280	cons0.02	1	10
rep06	AQ	0.99555	1.9008879310344787e-4	0	eq10400_s280	cons0.02	1	10
rep07	AQ	0.9941433333333334	6.052004712643676e-4	0	eq10400_s280	cons0.02	1	10
rep08	AQ	0.98408	0.0012034561379310337	0	eq10400_s280	cons0.02	1	10
rep09	AQ	0.9936233333333333	3.9348598850574677e-4	0	eq10400_s280	cons0.02	1	10
rep10	AQ	0.9924000000000001	5.130593103448274e-4	0	eq10400_s280	cons0.02	1	10
rep01	W1	0.002386666666666665	7.388091954022976e-6	0.8666666666666667	eq10400_s280	cons0.02	1	10
rep02	W1	0.00961	3.0852231034482757e-4	0.7	eq10400_s280	cons0.02	1	10
rep03	W1	0.03836	0.03298393696551724	0.7666666666666667	eq10400_s280	cons0.02	1	10
rep04	W1	0.007266666666666665	1.5442919540229881e-4	0.7333333333333333	eq10400_s280	cons0.02	1	10
rep05	W1	0.0027699999999999995	1.7884931034482745e-5	0.8333333333333334	eq10400_s280	cons0.02	1	10
rep06	W1	0.005453333333333332	1.6426188505747123e-4	0.7666666666666667	eq10400_s280	cons0.02	1	10
rep07	W1	0.00368	7.093958620689655e-5	0.8666666666666667	eq10400_s280	cons0.02	1	10
rep08	W1	0.007449999999999997	2.7424879310344814e-4	0.8	eq10400_s280	cons0.02	1	10
rep09	W1	0.0018799999999999993	6.708551724137923e-6	0.9	eq10400_s280	cons0.02	1	10
rep10	W1	0.003853333333333333	4.110809195402298e-5	0.8666666666666667	eq10400_s280	cons0.02	1	10
rep01	W2	0.0041066666666666665	5.96751264367816e-5	0.8666666666666667	eq10400_s280	cons0.02	1	10
rep02	W2	0.004756666666666665	8.732047126436778e-5	0.7666666666666667	eq10400_s280	cons0.02	1	10
rep03	W2	0.007079999999999998	2.653616551724136e-4	0.7666666666666667	eq10400_s280	cons0.02	1	10
rep04	W2	0.002983333333333333	6.0415919540229845e-5	0.9	eq10400_s280	cons0.02	1	10
rep05	W2	0.004796666666666665	1.0048171264367812e-4	0.8	eq10400_s280	cons0.02	1	10
rep06	W2	0.005933333333333332	3.305733333333334e-4	0.8666666666666667	eq10400_s280	cons0.02	1	10
rep07	W2	0.007336666666666666	1.5738791954022984e-4	0.7333333333333333	eq10400_s280	cons0.02	1	10
rep08	W2	0.010046666666666666	3.81351540229885e-4	0.7666666666666667	eq10400_s280	cons0.02	1	10
rep09	W2	0.008479999999999998	2.708506206896551e-4	0.7	eq10400_s280	cons0.02	1	10
rep10	W2	0.002609999999999998	2.6281620689655155e-5	0.9333333333333333	eq10400_s280	cons0.02	1	10
rep01	AQ	0.98939	4.3179196551724135e-4	0	eq10400_s280	cons0.05	1	10
rep02	AQ	0.99435	3.9041706896551705e-4	0	eq10400_s280	cons0.05	1	10
rep03	AQ	0.9927133333333333	5.077867126436785e-4	0	eq10400_s280	cons0.05	1	10
rep04	AQ	0.9965766666666667	1.1962254022988504e-4	0	eq10400_s280	cons0.05	1	10
rep05	AQ	0.9948633333333333	1.7158929885057432e-4	0	eq10400_s280	cons0.05	1	10
rep06	AQ	0.99537	1.5853044827586222e-4	0	eq10400_s280	cons0.05	1	10
rep07	AQ	0.9936933333333333	6.875275402298862e-4	0	eq10400_s280	cons0.05	1	10
rep08	AQ	0.9842	0.0011296510344827588	0	eq10400_s280	cons0.05	1	10
rep09	AQ	0.99299	5.059767931034481e-4	0	eq10400_s280	cons0.05	1	10
rep10	AQ	0.9921466666666666	5.73243954022988e-4	0	eq10400_s280	cons0.05	1	10
rep01	W1	0.005989999999999998	2.810595517241379e-4	0.8	eq10400_s280	cons0.05	1	10
rep02	W1	0.006596666666666665	2.3696102298850565e-4	0.8666666666666667	eq10400_s280	cons0.05	1	10
rep03	W1	0.004363333333333331	4.673895402298848e-5	0.8	eq10400_s280	cons0.05	1	10
rep04	W1	0.009439999999999999	4.149404137931034e-4	0.8	eq10400_s280	cons0.05	1	10
rep05	W1	0.007316666666666666	3.636366091954023e-4	0.8	eq10400_s280	cons0.05	1	10
rep06	W1	0.006626666666666666	3.821696091954023e-4	0.8666666666666667	eq10400_s280	cons0.05	1	10
rep07	W1	0.003919999999999999	9.757475862068965e-5	0.9	eq10400_s280	cons0.05	1	10
rep08	W1	0.010056666666666665	4.446749540229885e-4	0.7	eq10400_s280	cons0.05	1	10
rep09	W1	0.0025733333333333324	1.948133333333333e-5	0.9333333333333333	eq10400_s280	cons0.05	1	10
rep10	W1	0.003119999999999998	1.4864413793103434e-5	0.8666666666666667	eq10400_s280	cons0.05	1	10
rep01	W2	0.005083333333333332	6.82235057471264e-5	0.8333333333333334	eq10400_s280	cons0.05	1	10
