ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-1	W1	rep01	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep02	5e-4	eq10400_s3270	single0.1	2	10
W1-1	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep04	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep05	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep06	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep07	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep08	0.0023	eq10400_s3270	single0.1	2	10
W1-1	W1	rep09	0	eq10400_s3270	single0.1	2	10
W1-1	W1	rep10	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep01	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep02	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep04	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep05	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep06	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep07	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep08	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep09	0	eq10400_s3270	single0.1	2	10
W1-2	W1	rep10	7e-4	eq10400_s3270	single0.1	2	10
W1-3	W1	rep01	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep02	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep04	2e-4	eq10400_s3270	single0.1	2	10
W1-3	W1	rep05	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep06	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep07	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep08	0	eq10400_s3270	single0.1	2	10
W1-3	W1	rep09	0.5020999999999999	eq10400_s3270	single0.1	2	10
W1-3	W1	rep10	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep01	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep02	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep04	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep05	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep06	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep07	0.4957000000000001	eq10400_s3270	single0.1	2	10
W1-4	W1	rep08	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep09	0	eq10400_s3270	single0.1	2	10
W1-4	W1	rep10	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep01	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep02	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep04	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep05	3.0000000000000003e-4	eq10400_s3270	single0.1	2	10
W1-5	W1	rep06	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep07	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep08	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep09	0	eq10400_s3270	single0.1	2	10
W1-5	W1	rep10	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep01	0.0038	eq10400_s3270	single0.1	2	10
W1-6	W1	rep02	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep04	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep05	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep06	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep07	8e-4	eq10400_s3270	single0.1	2	10
W1-6	W1	rep08	9.000000000000001e-4	eq10400_s3270	single0.1	2	10
W1-6	W1	rep09	0	eq10400_s3270	single0.1	2	10
W1-6	W1	rep10	0	eq10400_s3270	single0.1	2	10
W1-7	W1	rep01	0	eq10400_s3270	single0.1	2	10
W1-7	W1	rep02	0	eq10400_s3270	single0.1	2	10
W1-7	W1	rep03	0	eq10400_s3270	single0.1	2	10
W1-7	W1	rep04	0	eq10400_s3270	single0.1	2	10
W1-7	W1	rep05	0	eq10400_s3270	single0.1	2	10
W1-7	W1	rep06	8e-4	eq10400_s3270	single0.1	2	10
W1-7	W1	rep07	0	eq10400_s3270	single0.1	2	10
