simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.9875	5.969165517241379e-4	0	eq10400_s280	single0.1	21	10
rep02	AQ	0.99481	2.385609310344826e-4	0	eq10400_s280	single0.1	21	10
rep03	AQ	0.9974866666666666	4.067567816091949e-5	0	eq10400_s280	single0.1	21	10
rep04	AQ	0.9937633333333333	2.0930378160919575e-4	0	eq10400_s280	single0.1	21	10
rep05	AQ	0.9899766666666666	9.234459885057469e-4	0	eq10400_s280	single0.1	21	10
rep06	AQ	0.99701	3.055196551724164e-5	0	eq10400_s280	single0.1	21	10
rep07	AQ	0.99263	2.765076896551725e-4	0	eq10400_s280	single0.1	21	10
rep08	AQ	0.99571	2.844347241379312e-4	0	eq10400_s280	single0.1	21	10
rep09	AQ	0.9972	8.686551724137936e-5	0	eq10400_s280	single0.1	21	10
rep10	AQ	0.99214	4.936514482758636e-4	0	eq10400_s280	single0.1	21	10
rep01	W1	0.012236666666666665	7.459644712643678e-4	0.7666666666666667	eq10400_s280	single0.1	21	10
rep02	W1	0.005686666666666665	2.3119774712643677e-4	0.8333333333333334	eq10400_s280	single0.1	21	10
rep03	W1	0.008483333333333332	4.102876436781609e-4	0.7333333333333333	eq10400_s280	single0.1	21	10
rep04	W1	0.00447	8.400700000000001e-5	0.8	eq10400_s280	single0.1	21	10
rep05	W1	0.0038833333333333315	3.4201436781609186e-5	0.7333333333333333	eq10400_s280	single0.1	21	10
rep06	W1	0.011659999999999998	6.919845517241379e-4	0.7666666666666667	eq10400_s280	single0.1	21	10
rep07	W1	0.008429999999999998	2.0858493103448274e-4	0.7	eq10400_s280	single0.1	21	10
rep08	W1	0.004413333333333333	1.0588464367816092e-4	0.8333333333333334	eq10400_s280	single0.1	21	10
rep09	W1	0.004663333333333333	1.01374816091954e-4	0.7666666666666667	eq10400_s280	single0.1	21	10
rep10	W1	0.013229999999999997	5.24265620689655e-4	0.6333333333333333	eq10400_s280	single0.1	21	10
rep01	W2	0.003979999999999998	5.2472689655172395e-5	0.7666666666666667	eq10400_s280	single0.1	21	10
rep02	W2	0.004983333333333333	0.00015646902298850577	0.8	eq10400_s280	single0.1	21	10
rep03	W2	0.006476666666666665	3.753363333333333e-4	0.7666666666666667	eq10400_s280	single0.1	21	10
rep04	W2	0.0030033333333333314	3.291481609195399e-5	0.9	eq10400_s280	single0.1	21	10
rep05	W2	0.003119999999999998	2.7381655172413776e-5	0.8666666666666667	eq10400_s280	single0.1	21	10
rep06	W2	0.008479999999999998	2.873582068965517e-4	0.7666666666666667	eq10400_s280	single0.1	21	10
rep07	W2	0.002766666666666666	2.9464367816091926e-5	0.9	eq10400_s280	single0.1	21	10
rep08	W2	0.004286666666666666	1.567149885057471e-4	0.9	eq10400_s280	single0.1	21	10
rep09	W2	0.003526666666666666	8.161167816091951e-5	0.9333333333333333	eq10400_s280	single0.1	21	10
rep10	W2	0.004439999999999999	1.0250937931034483e-4	0.8	eq10400_s280	single0.1	21	10
rep01	AQ	0.98557	7.871821724137924e-4	0	eq10400_s280	single0.2	21	10
rep02	AQ	0.99441	1.9991472413793116e-4	0	eq10400_s280	single0.2	21	10
rep03	AQ	0.99646	6.591903448275857e-5	0	eq10400_s280	single0.2	21	10
rep04	AQ	0.9928933333333333	2.448971954022996e-4	0	eq10400_s280	single0.2	21	10
rep05	AQ	0.9901233333333334	8.88828057471265e-4	0	eq10400_s280	single0.2	21	10
rep06	AQ	0.99702	2.6445793103448426e-5	0	eq10400_s280	single0.2	21	10
rep07	AQ	0.9926266666666667	3.1788271264367835e-4	0	eq10400_s280	single0.2	21	10
rep08	AQ	0.9954933333333333	2.343723678160932e-4	0	eq10400_s280	single0.2	21	10
rep09	AQ	0.9972766666666667	7.760047126436789e-5	0	eq10400_s280	single0.2	21	10
rep10	AQ	0.9918	5.389889655172407e-4	0	eq10400_s280	single0.2	21	10
rep01	W1	0.009079999999999998	2.2810648275862065e-4	0.6666666666666666	eq10400_s280	single0.2	21	10
rep02	W1	0.011206666666666667	5.782199540229886e-4	0.7	eq10400_s280	single0.2	21	10
rep03	W1	0.01952333333333333	0.0010264949540229884	0.5666666666666667	eq10400_s280	single0.2	21	10
rep04	W1	0.012773333333333333	8.76372367816092e-4	0.6	eq10400_s280	single0.2	21	10
rep05	W1	0.0016200000000000001	2.918206896551724e-6	0.9333333333333333	eq10400_s280	single0.2	21	10
rep06	W1	0.014519999999999998	9.465044137931035e-4	0.6	eq10400_s280	single0.2	21	10
rep07	W1	0.004743333333333332	6.485426436781609e-5	0.8	eq10400_s280	single0.2	21	10
rep08	W1	0.01836	0.0012489031724137933	0.7	eq10400_s280	single0.2	21	10
rep09	W1	0.009746666666666666	7.150880919540229e-4	0.7666666666666667	eq10400_s280	single0.2	21	10
rep10	W1	0.011726666666666665	8.38107540229885e-4	0.7	eq10400_s280	single0.2	21	10
rep01	W2	0.004859999999999999	1.3084317241379313e-4	0.8333333333333334	eq10400_s280	single0.2	21	10
rep02	W2	0.005546666666666666	2.380129195402298e-4	0.8333333333333334	eq10400_s280	single0.2	21	10
rep03	W2	0.006516666666666665	3.008469540229885e-4	0.8	eq10400_s280	single0.2	21	10
rep04	W2	0.006069999999999997	1.2160906896551717e-4	0.7333333333333333	eq10400_s280	single0.2	21	10
