simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep05	W2	0.004186666666666666	8.417774712643674e-5	0.8666666666666667	eq10400_s280	cons0.001	11	10
rep06	W2	0.008509999999999998	3.6445472413793094e-4	0.7666666666666667	eq10400_s280	cons0.001	11	10
rep07	W2	0.0059166666666666656	1.0480281609195401e-4	0.8	eq10400_s280	cons0.001	11	10
rep08	W2	0.01684333333333333	9.358018505747127e-4	0.6666666666666666	eq10400_s280	cons0.001	11	10
rep09	W2	0.007919999999999998	1.97932e-4	0.7666666666666667	eq10400_s280	cons0.001	11	10
rep10	W2	0.0025066666666666657	2.6075816091953997e-5	0.9333333333333333	eq10400_s280	cons0.001	11	10
rep01	AQ	0.98755	6.424915517241376e-4	0	eq10400_s280	cons0.002	11	10
rep02	AQ	0.99461	3.8995610344827534e-4	0	eq10400_s280	cons0.002	11	10
rep03	AQ	0.9923733333333333	5.460496091954021e-4	0	eq10400_s280	cons0.002	11	10
rep04	AQ	0.99759	5.022162068965524e-5	0	eq10400_s280	cons0.002	11	10
rep05	AQ	0.9956433333333333	1.1743633333333307e-4	0	eq10400_s280	cons0.002	11	10
rep06	AQ	0.9962733333333333	1.0616202298850569e-4	0	eq10400_s280	cons0.002	11	10
rep07	AQ	0.9935166666666666	6.73633850574712e-4	0	eq10400_s280	cons0.002	11	10
rep08	AQ	0.9827166666666667	0.00128873316091954	0	eq10400_s280	cons0.002	11	10
rep09	AQ	0.9934466666666667	3.741687816091945e-4	0	eq10400_s280	cons0.002	11	10
rep10	AQ	0.99097	6.032276896551721e-4	0	eq10400_s280	cons0.002	11	10
rep01	W1	0.0026999999999999997	1.8313793103448268e-5	0.9	eq10400_s280	cons0.002	11	10
rep02	W1	0.0036166666666666647	2.8485574712643658e-5	0.8333333333333334	eq10400_s280	cons0.002	11	10
rep03	W1	0.011326666666666665	0.00108054891954023	0.8333333333333334	eq10400_s280	cons0.002	11	10
rep04	W1	0.006189999999999999	3.5708920689655175e-4	0.9	eq10400_s280	cons0.002	11	10
rep05	W1	0.008983333333333333	4.020607471264367e-4	0.7666666666666667	eq10400_s280	cons0.002	11	10
rep06	W1	0.007226666666666665	2.1156478160919533e-4	0.7666666666666667	eq10400_s280	cons0.002	11	10
rep07	W1	0.008576666666666665	3.873921954022988e-4	0.8333333333333334	eq10400_s280	cons0.002	11	10
rep08	W1	0.010286666666666664	2.7438947126436774e-4	0.6666666666666666	eq10400_s280	cons0.002	11	10
rep09	W1	0.004633333333333332	1.6734367816091948e-4	0.8666666666666667	eq10400_s280	cons0.002	11	10
rep10	W1	0.016086666666666666	0.0018964936091954022	0.8	eq10400_s280	cons0.002	11	10
rep01	W2	0.0036833333333333323	3.621454022988505e-5	0.8333333333333334	eq10400_s280	cons0.002	11	10
rep02	W2	0.003483333333333332	6.343109195402295e-5	0.8333333333333334	eq10400_s280	cons0.002	11	10
rep03	W2	0.006666666666666665	1.7808229885057472e-4	0.7666666666666667	eq10400_s280	cons0.002	11	10
rep04	W2	0.0025299999999999993	2.8038034482758603e-5	0.9333333333333333	eq10400_s280	cons0.002	11	10
rep05	W2	0.004173333333333334	7.127650574712644e-5	0.9	eq10400_s280	cons0.002	11	10
rep06	W2	0.008396666666666667	5.277817126436782e-4	0.8	eq10400_s280	cons0.002	11	10
rep07	W2	0.007056666666666665	1.0454736781609196e-4	0.7	eq10400_s280	cons0.002	11	10
rep08	W2	0.015543333333333331	7.223680574712642e-4	0.6666666666666666	eq10400_s280	cons0.002	11	10
rep09	W2	0.0068633333333333315	2.3261619540229878e-4	0.7666666666666667	eq10400_s280	cons0.002	11	10
rep10	W2	0.004796666666666665	1.0086791954022986e-4	0.8666666666666667	eq10400_s280	cons0.002	11	10
rep01	AQ	0.9872133333333334	5.88914298850574e-4	0	eq10400_s280	cons0.005	11	10
rep02	AQ	0.99428	3.68222344827587e-4	0	eq10400_s280	cons0.005	11	10
rep03	AQ	0.99255	5.210901724137948e-4	0	eq10400_s280	cons0.005	11	10
rep04	AQ	0.9968666666666667	9.28374712643679e-5	0	eq10400_s280	cons0.005	11	10
rep05	AQ	0.9956133333333334	1.152136091954022e-4	0	eq10400_s280	cons0.005	11	10
rep06	AQ	0.9965666666666667	1.1275954022988495e-4	0	eq10400_s280	cons0.005	11	10
rep07	AQ	0.9935933333333333	7.367509885057491e-4	0	eq10400_s280	cons0.005	11	10
rep08	AQ	0.9844433333333333	0.0012169328850574724	0	eq10400_s280	cons0.005	11	10
rep09	AQ	0.9931	4.4708758620689665e-4	0	eq10400_s280	cons0.005	11	10
rep10	AQ	0.9924166666666667	4.899110919540235e-4	0	eq10400_s280	cons0.005	11	10
rep01	W1	0.010999999999999998	4.255551724137931e-4	0.7333333333333333	eq10400_s280	cons0.005	11	10
rep02	W1	0.019043333333333332	0.001149065988505747	0.6666666666666666	eq10400_s280	cons0.005	11	10
rep03	W1	0.005389999999999998	2.2824162068965507e-4	0.8333333333333334	eq10400_s280	cons0.005	11	10
rep04	W1	0.009906666666666666	2.8073374712643675e-4	0.6333333333333333	eq10400_s280	cons0.005	11	10
rep05	W1	0.007313333333333332	4.497170574712644e-4	0.8333333333333334	eq10400_s280	cons0.005	11	10
rep06	W1	0.015359999999999997	0.0025167997241379307	0.7666666666666667	eq10400_s280	cons0.005	11	10
rep07	W1	0.0036433333333333326	1.4643081609195402e-4	0.9666666666666667	eq10400_s280	cons0.005	11	10
rep08	W1	0.01096333333333333	4.996534367816091e-4	0.7333333333333333	eq10400_s280	cons0.005	11	10
rep09	W1	0.007756666666666665	4.95045988505747e-4	0.8666666666666667	eq10400_s280	cons0.005	11	10
rep10	W1	0.0042499999999999994	5.301362068965515e-5	0.8	eq10400_s280	cons0.005	11	10
rep01	W2	0.005043333333333332	8.1210816091954e-5	0.8333333333333334	eq10400_s280	cons0.005	11	10
rep02	W2	0.004486666666666665	7.53611954022988e-5	0.7666666666666667	eq10400_s280	cons0.005	11	10
rep03	W2	0.010499999999999997	4.020682758620688e-4	0.7666666666666667	eq10400_s280	cons0.005	11	10
rep04	W2	0.0022233333333333324	1.667081609195401e-5	0.9333333333333333	eq10400_s280	cons0.005	11	10
rep05	W2	0.0024333333333333325	1.3449885057471255e-5	0.9	eq10400_s280	cons0.005	11	10
rep06	W2	0.008529999999999998	5.349263103448275e-4	0.8	eq10400_s280	cons0.005	11	10
rep07	W2	0.00548	7.441613793103446e-5	0.7666666666666667	eq10400_s280	cons0.005	11	10
rep08	W2	0.011209999999999998	4.6292920689655154e-4	0.7333333333333333	eq10400_s280	cons0.005	11	10
rep09	W2	0.007703333333333331	2.866968850574711e-4	0.7666666666666667	eq10400_s280	cons0.005	11	10
rep10	W2	0.0034933333333333322	6.173305747126435e-5	0.9	eq10400_s280	cons0.005	11	10
rep01	AQ	0.9869433333333333	6.824625402298842e-4	0	eq10400_s280	cons0.01	11	10
rep02	AQ	0.9937733333333333	3.1208616091954136e-4	0	eq10400_s280	cons0.01	11	10
rep03	AQ	0.99236	5.047838620689656e-4	0	eq10400_s280	cons0.01	11	10
rep04	AQ	0.9968933333333333	1.0651719540229943e-4	0	eq10400_s280	cons0.01	11	10
rep05	AQ	0.9945133333333334	1.9685085057471238e-4	0	eq10400_s280	cons0.01	11	10
rep06	AQ	0.9956933333333333	1.4745236781609202e-4	0	eq10400_s280	cons0.01	11	10
rep07	AQ	0.9939033333333334	7.14673436781608e-4	0	eq10400_s280	cons0.01	11	10
rep08	AQ	0.9839233333333334	0.0011142080574712636	0	eq10400_s280	cons0.01	11	10
rep09	AQ	0.99258	4.615175172413807e-4	0	eq10400_s280	cons0.01	11	10
rep10	AQ	0.9930933333333334	4.251509885057476e-4	0	eq10400_s280	cons0.01	11	10
rep01	W1	0.016979999999999995	0.00591690993103448	0.8	eq10400_s280	cons0.01	11	10
rep02	W1	0.014989999999999998	9.875381724137931e-4	0.7666666666666667	eq10400_s280	cons0.01	11	10
rep03	W1	0.005289999999999997	8.17898965517241e-5	0.7666666666666667	eq10400_s280	cons0.01	11	10
rep04	W1	0.007239999999999999	2.668086896551724e-4	0.8333333333333334	eq10400_s280	cons0.01	11	10
rep05	W1	0.018109999999999998	0.0032985781724137932	0.8	eq10400_s280	cons0.01	11	10
rep06	W1	0.010143333333333332	3.550211609195402e-4	0.7333333333333333	eq10400_s280	cons0.01	11	10
rep07	W1	0.005926666666666666	2.0749857471264366e-4	0.8	eq10400_s280	cons0.01	11	10
rep08	W1	0.010189999999999998	6.480436896551723e-4	0.8333333333333334	eq10400_s280	cons0.01	11	10
rep09	W1	0.015076666666666667	7.027639195402299e-4	0.6666666666666666	eq10400_s280	cons0.01	11	10
rep10	W1	0.0081	5.826903448275864e-4	0.8666666666666667	eq10400_s280	cons0.01	11	10
rep01	W2	0.003386666666666666	3.9059816091954004e-5	0.9	eq10400_s280	cons0.01	11	10
rep02	W2	0.005843333333333333	1.2307150574712646e-4	0.7666666666666667	eq10400_s280	cons0.01	11	10
rep03	W2	0.007356666666666664	2.5934805747126425e-4	0.8	eq10400_s280	cons0.01	11	10
rep04	W2	0.002949999999999998	5.8652931034482725e-5	0.9333333333333333	eq10400_s280	cons0.01	11	10
rep05	W2	0.0034799999999999987	2.4085103448275845e-5	0.8333333333333334	eq10400_s280	cons0.01	11	10
rep06	W2	0.008989999999999998	5.495326551724136e-4	0.7666666666666667	eq10400_s280	cons0.01	11	10
rep07	W2	0.007886666666666665	1.4690740229885056e-4	0.6666666666666666	eq10400_s280	cons0.01	11	10
rep08	W2	0.01406333333333333	6.327451609195402e-4	0.7	eq10400_s280	cons0.01	11	10
rep09	W2	0.009549999999999998	3.820253448275861e-4	0.7333333333333333	eq10400_s280	cons0.01	11	10
rep10	W2	0.0031766666666666657	3.735357471264367e-5	0.9333333333333333	eq10400_s280	cons0.01	11	10
rep01	AQ	0.9870666666666666	6.446009195402297e-4	0	eq10400_s280	cons0.02	11	10
rep02	AQ	0.99385	4.0380258620689773e-4	0	eq10400_s280	cons0.02	11	10
rep03	AQ	0.99138	5.436588965517248e-4	0	eq10400_s280	cons0.02	11	10
rep04	AQ	0.9964833333333334	1.5637385057471284e-4	0	eq10400_s280	cons0.02	11	10
rep05	AQ	0.99395	2.1454741379310361e-4	0	eq10400_s280	cons0.02	11	10
rep06	AQ	0.9949966666666666	1.632113678160917e-4	0	eq10400_s280	cons0.02	11	10
rep07	AQ	0.9941266666666667	6.429385747126422e-4	0	eq10400_s280	cons0.02	11	10
rep08	AQ	0.98369	0.0011688009310344835	0	eq10400_s280	cons0.02	11	10
rep09	AQ	0.9939066666666667	4.378675402298853e-4	0	eq10400_s280	cons0.02	11	10
rep10	AQ	0.99157	4.47476655172414e-4	0	eq10400_s280	cons0.02	11	10
rep01	W1	0.018696666666666664	0.001357186540229885	0.7333333333333333	eq10400_s280	cons0.02	11	10
rep02	W1	0.028299999999999995	0.0030057096551724134	0.6666666666666666	eq10400_s280	cons0.02	11	10
rep03	W1	0.0236	0.002303157931034483	0.7	eq10400_s280	cons0.02	11	10
rep04	W1	0.0065899999999999995	3.729567931034483e-4	0.8333333333333334	eq10400_s280	cons0.02	11	10
rep05	W1	0.017313333333333333	0.001461248091954023	0.8333333333333334	eq10400_s280	cons0.02	11	10
rep06	W1	0.03280333333333333	0.002799038264367816	0.5666666666666667	eq10400_s280	cons0.02	11	10
rep07	W1	0.015886666666666664	0.0015661860229885054	0.8	eq10400_s280	cons0.02	11	10
rep08	W1	0.014386666666666666	5.168108505747127e-4	0.6	eq10400_s280	cons0.02	11	10
rep09	W1	0.012873333333333334	0.0030806227126436788	0.8333333333333334	eq10400_s280	cons0.02	11	10
rep10	W1	0.040069999999999995	0.005462444931034482	0.6333333333333333	eq10400_s280	cons0.02	11	10
rep01	W2	0.006259999999999998	1.028390344827586e-4	0.8	eq10400_s280	cons0.02	11	10
rep02	W2	0.004253333333333333	4.802119540229885e-5	0.8	eq10400_s280	cons0.02	11	10
rep03	W2	0.009383333333333332	3.5994005747126424e-4	0.8	eq10400_s280	cons0.02	11	10
rep04	W2	0.005203333333333332	2.164058505747126e-4	0.9	eq10400_s280	cons0.02	11	10
rep05	W2	0.004163333333333333	4.482102298850575e-5	0.8666666666666667	eq10400_s280	cons0.02	11	10
rep06	W2	0.012726666666666664	6.788620229885058e-4	0.7	eq10400_s280	cons0.02	11	10
rep07	W2	0.006539999999999997	9.471696551724135e-5	0.7666666666666667	eq10400_s280	cons0.02	11	10
rep08	W2	0.014903333333333333	7.559699885057471e-4	0.7	eq10400_s280	cons0.02	11	10
rep09	W2	0.006589999999999998	2.6924782758620683e-4	0.8666666666666667	eq10400_s280	cons0.02	11	10
rep10	W2	0.005999999999999999	9.551103448275862e-5	0.8	eq10400_s280	cons0.02	11	10
rep01	AQ	0.9863633333333334	6.236575747126434e-4	0	eq10400_s280	cons0.05	11	10
rep02	AQ	0.9934733333333333	3.9185374712643554e-4	0	eq10400_s280	cons0.05	11	10
rep03	AQ	0.9902966666666666	4.950141264367818e-4	0	eq10400_s280	cons0.05	11	10
rep04	AQ	0.9959266666666666	8.318822988505804e-5	0	eq10400_s280	cons0.05	11	10
rep05	AQ	0.9943733333333333	2.0628685057471263e-4	0	eq10400_s280	cons0.05	11	10
rep06	AQ	0.9959166666666667	1.0935385057471263e-4	0	eq10400_s280	cons0.05	11	10
rep07	AQ	0.9934766666666667	7.180887471264384e-4	0	eq10400_s280	cons0.05	11	10
rep08	AQ	0.9827166666666667	0.0011848186781609185	0	eq10400_s280	cons0.05	11	10
rep09	AQ	0.9925333333333334	4.4518988505747075e-4	0	eq10400_s280	cons0.05	11	10
rep10	AQ	0.9891966666666667	6.443292988505744e-4	0	eq10400_s280	cons0.05	11	10
rep01	W1	0.04053666666666667	0.0046489561954023	0.5333333333333333	eq10400_s280	cons0.05	11	10
rep02	W1	0.02032333333333333	0.0016783935747126434	0.7	eq10400_s280	cons0.05	11	10
rep03	W1	0.05259666666666666	0.009746734816091953	0.5	eq10400_s280	cons0.05	11	10
rep04	W1	0.04271666666666667	0.00321646143678161	0.5	eq10400_s280	cons0.05	11	10
rep05	W1	0.011356666666666664	4.28130816091954e-4	0.7	eq10400_s280	cons0.05	11	10
rep06	W1	0.037103333333333335	0.005019558264367816	0.6333333333333333	eq10400_s280	cons0.05	11	10
rep07	W1	0.039099999999999996	0.004839313103448276	0.5666666666666667	eq10400_s280	cons0.05	11	10
rep08	W1	0.03108333333333333	0.0033985697126436786	0.5666666666666667	eq10400_s280	cons0.05	11	10
rep09	W1	0.027823333333333332	0.0025508052988505747	0.7	eq10400_s280	cons0.05	11	10
rep10	W1	0.07672	0.017216156137931034	0.4666666666666667	eq10400_s280	cons0.05	11	10
rep01	W2	0.005546666666666665	6.824464367816092e-5	0.8333333333333334	eq10400_s280	cons0.05	11	10
rep02	W2	0.0036833333333333323	5.6386954022988496e-5	0.8666666666666667	eq10400_s280	cons0.05	11	10
rep03	W2	0.01157333333333333	3.411323678160919e-4	0.7333333333333333	eq10400_s280	cons0.05	11	10
rep04	W2	0.005153333333333333	1.9745567816091954e-4	0.9333333333333333	eq10400_s280	cons0.05	11	10
rep05	W2	0.004453333333333331	7.17460229885057e-5	0.8666666666666667	eq10400_s280	cons0.05	11	10
rep06	W2	0.01124	6.425190344827587e-4	0.7666666666666667	eq10400_s280	cons0.05	11	10
rep07	W2	0.0036666666666666644	2.4009195402298847e-5	0.8666666666666667	eq10400_s280	cons0.05	11	10
rep08	W2	0.013849999999999998	6.653887931034481e-4	0.7666666666666667	eq10400_s280	cons0.05	11	10
rep09	W2	0.010233333333333332	4.4881885057471263e-4	0.7333333333333333	eq10400_s280	cons0.05	11	10
rep10	W2	0.0072999999999999975	1.4511448275862066e-4	0.8	eq10400_s280	cons0.05	11	10
