simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.9888866666666667	5.137667126436783e-4	0	eq10400_s280	single0.1	16	10
rep02	AQ	0.9956533333333334	1.8721222988505549e-4	0	eq10400_s280	single0.1	16	10
rep03	AQ	0.9968966666666667	7.412654022988505e-5	0	eq10400_s280	single0.1	16	10
rep04	AQ	0.9955133333333334	1.0670188505747164e-4	0	eq10400_s280	single0.1	16	10
rep05	AQ	0.9906966666666667	7.463210229885066e-4	0	eq10400_s280	single0.1	16	10
rep06	AQ	0.9966833333333334	4.749178160919525e-5	0	eq10400_s280	single0.1	16	10
rep07	AQ	0.9941833333333333	2.486855747126438e-4	0	eq10400_s280	single0.1	16	10
rep08	AQ	0.9962666666666666	2.0110781609195387e-4	0	eq10400_s280	single0.1	16	10
rep09	AQ	0.9974	7.401379310344842e-5	0	eq10400_s280	single0.1	16	10
rep10	AQ	0.9914666666666666	6.639450574712646e-4	0	eq10400_s280	single0.1	16	10
rep01	W1	0.003466666666666666	2.6388505747126435e-5	0.7666666666666667	eq10400_s280	single0.1	16	10
rep02	W1	0.004269999999999999	4.758631034482757e-5	0.7666666666666667	eq10400_s280	single0.1	16	10
rep03	W1	0.008723333333333333	6.533749540229885e-4	0.7	eq10400_s280	single0.1	16	10
rep04	W1	0.007276666666666665	5.804763333333333e-4	0.7666666666666667	eq10400_s280	single0.1	16	10
rep05	W1	0.008773333333333333	4.884054712643678e-4	0.6666666666666666	eq10400_s280	single0.1	16	10
rep06	W1	0.015633333333333332	8.710636781609195e-4	0.6	eq10400_s280	single0.1	16	10
rep07	W1	0.006593333333333332	2.4784822988505744e-4	0.7333333333333333	eq10400_s280	single0.1	16	10
rep08	W1	0.006153333333333333	2.0905843678160912e-4	0.7666666666666667	eq10400_s280	single0.1	16	10
rep09	W1	0.0030366666666666645	1.2538264367816083e-5	0.7666666666666667	eq10400_s280	single0.1	16	10
rep10	W1	0.012383333333333331	6.878159195402297e-4	0.7666666666666667	eq10400_s280	single0.1	16	10
rep01	W2	0.0035899999999999986	4.891541379310342e-5	0.8666666666666667	eq10400_s280	single0.1	16	10
rep02	W2	0.004866666666666666	1.777657471264367e-4	0.7333333333333333	eq10400_s280	single0.1	16	10
rep03	W2	0.004246666666666667	1.318267126436782e-4	0.8666666666666667	eq10400_s280	single0.1	16	10
rep04	W2	0.0045566666666666655	8.24459885057471e-5	0.7666666666666667	eq10400_s280	single0.1	16	10
rep05	W2	0.004513333333333333	9.37342988505747e-5	0.8	eq10400_s280	single0.1	16	10
rep06	W2	0.006229999999999999	1.3800286206896547e-4	0.8333333333333334	eq10400_s280	single0.1	16	10
rep07	W2	0.0022566666666666664	1.0854954022988506e-5	0.8333333333333334	eq10400_s280	single0.1	16	10
rep08	W2	0.004079999999999999	1.8537820689655172e-4	0.8666666666666667	eq10400_s280	single0.1	16	10
rep09	W2	0.0016466666666666656	3.4805057471264283e-6	0.9333333333333333	eq10400_s280	single0.1	16	10
rep10	W2	0.004373333333333333	1.0090822988505747e-4	0.7666666666666667	eq10400_s280	single0.1	16	10
rep01	AQ	0.98717	6.277352758620667e-4	0	eq10400_s280	single0.2	16	10
rep02	AQ	0.9938933333333333	2.0676340229885078e-4	0	eq10400_s280	single0.2	16	10
rep03	AQ	0.99571	8.680782758620739e-5	0	eq10400_s280	single0.2	16	10
rep04	AQ	0.9943633333333333	1.43329988505748e-4	0	eq10400_s280	single0.2	16	10
rep05	AQ	0.9895666666666667	8.962367816091963e-4	0	eq10400_s280	single0.2	16	10
rep06	AQ	0.9966966666666667	5.6467919540229916e-5	0	eq10400_s280	single0.2	16	10
rep07	AQ	0.9921833333333333	3.139648850574714e-4	0	eq10400_s280	single0.2	16	10
rep08	AQ	0.9959566666666667	1.9244943678160933e-4	0	eq10400_s280	single0.2	16	10
rep09	AQ	0.99736	6.54569655172413e-5	0	eq10400_s280	single0.2	16	10
rep10	AQ	0.9913633333333334	5.011244712643678e-4	0	eq10400_s280	single0.2	16	10
rep01	W1	0.020159999999999997	0.0017128438620689652	0.6666666666666666	eq10400_s280	single0.2	16	10
rep02	W1	0.023933333333333334	0.0018622747126436784	0.7	eq10400_s280	single0.2	16	10
rep03	W1	0.03725333333333333	0.0023881674022988506	0.43333333333333335	eq10400_s280	single0.2	16	10
rep04	W1	0.010666666666666666	6.760822988505747e-4	0.8333333333333334	eq10400_s280	single0.2	16	10
rep05	W1	0.012573333333333332	5.653999540229884e-4	0.7	eq10400_s280	single0.2	16	10
rep06	W1	0.011666666666666667	0.0012440360919540234	0.7333333333333333	eq10400_s280	single0.2	16	10
rep07	W1	0.017926666666666664	0.0012207799540229886	0.6666666666666666	eq10400_s280	single0.2	16	10
