ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-20	W1	rep06	0.1071	eq10400_s280	cons0.001	11	10
W1-20	W1	rep07	8e-4	eq10400_s280	cons0.001	11	10
W1-20	W1	rep08	0.0018	eq10400_s280	cons0.001	11	10
W1-20	W1	rep09	0.0153	eq10400_s280	cons0.001	11	10
W1-20	W1	rep10	9.000000000000001e-4	eq10400_s280	cons0.001	11	10
W1-21	W1	rep01	0.001	eq10400_s280	cons0.001	11	10
W1-21	W1	rep02	0.001	eq10400_s280	cons0.001	11	10
W1-21	W1	rep03	0	eq10400_s280	cons0.001	11	10
W1-21	W1	rep04	9.000000000000001e-4	eq10400_s280	cons0.001	11	10
W1-21	W1	rep05	0.0013	eq10400_s280	cons0.001	11	10
W1-21	W1	rep06	0.001	eq10400_s280	cons0.001	11	10
W1-21	W1	rep07	0.00609999999999999	eq10400_s280	cons0.001	11	10
W1-21	W1	rep08	0.0049	eq10400_s280	cons0.001	11	10
W1-21	W1	rep09	0.001	eq10400_s280	cons0.001	11	10
W1-21	W1	rep10	8e-4	eq10400_s280	cons0.001	11	10
W1-22	W1	rep01	0.002	eq10400_s280	cons0.001	11	10
W1-22	W1	rep02	0.0116	eq10400_s280	cons0.001	11	10
W1-22	W1	rep03	8e-4	eq10400_s280	cons0.001	11	10
W1-22	W1	rep04	0.0017	eq10400_s280	cons0.001	11	10
W1-22	W1	rep05	0.001	eq10400_s280	cons0.001	11	10
W1-22	W1	rep06	0.00909999999999999	eq10400_s280	cons0.001	11	10
W1-22	W1	rep07	0.0011	eq10400_s280	cons0.001	11	10
W1-22	W1	rep08	0.001	eq10400_s280	cons0.001	11	10
W1-22	W1	rep09	2e-4	eq10400_s280	cons0.001	11	10
W1-22	W1	rep10	0.001	eq10400_s280	cons0.001	11	10
W1-23	W1	rep01	0.001	eq10400_s280	cons0.001	11	10
W1-23	W1	rep02	8e-4	eq10400_s280	cons0.001	11	10
W1-23	W1	rep03	5e-4	eq10400_s280	cons0.001	11	10
W1-23	W1	rep04	0.0011	eq10400_s280	cons0.001	11	10
W1-23	W1	rep05	9.000000000000001e-4	eq10400_s280	cons0.001	11	10
W1-23	W1	rep06	0	eq10400_s280	cons0.001	11	10
W1-23	W1	rep07	0.0014	eq10400_s280	cons0.001	11	10
W1-23	W1	rep08	0.0015	eq10400_s280	cons0.001	11	10
W1-23	W1	rep09	0.00559999999999999	eq10400_s280	cons0.001	11	10
W1-23	W1	rep10	0.006	eq10400_s280	cons0.001	11	10
W1-24	W1	rep01	0.0016	eq10400_s280	cons0.001	11	10
W1-24	W1	rep02	0	eq10400_s280	cons0.001	11	10
W1-24	W1	rep03	0.0068	eq10400_s280	cons0.001	11	10
W1-24	W1	rep04	0.001	eq10400_s280	cons0.001	11	10
W1-24	W1	rep05	0.0043	eq10400_s280	cons0.001	11	10
W1-24	W1	rep06	8e-4	eq10400_s280	cons0.001	11	10
W1-24	W1	rep07	0.0058	eq10400_s280	cons0.001	11	10
W1-24	W1	rep08	0.002	eq10400_s280	cons0.001	11	10
W1-24	W1	rep09	4e-4	eq10400_s280	cons0.001	11	10
W1-24	W1	rep10	5e-4	eq10400_s280	cons0.001	11	10
W1-25	W1	rep01	0.001	eq10400_s280	cons0.001	11	10
W1-25	W1	rep02	0.001	eq10400_s280	cons0.001	11	10
W1-25	W1	rep03	0.001	eq10400_s280	cons0.001	11	10
W1-25	W1	rep04	0.0389	eq10400_s280	cons0.001	11	10
W1-25	W1	rep05	0.0064	eq10400_s280	cons0.001	11	10
W1-25	W1	rep06	0.0038	eq10400_s280	cons0.001	11	10
W1-25	W1	rep07	0.0042	eq10400_s280	cons0.001	11	10
W1-25	W1	rep08	0.0172	eq10400_s280	cons0.001	11	10
W1-25	W1	rep09	7e-4	eq10400_s280	cons0.001	11	10
W1-25	W1	rep10	8e-4	eq10400_s280	cons0.001	11	10
W1-26	W1	rep01	0.004	eq10400_s280	cons0.001	11	10
W1-26	W1	rep02	7e-4	eq10400_s280	cons0.001	11	10
W1-26	W1	rep03	0.001	eq10400_s280	cons0.001	11	10
W1-26	W1	rep04	6.000000000000001e-4	eq10400_s280	cons0.001	11	10
W1-26	W1	rep05	0.0033	eq10400_s280	cons0.001	11	10
W1-26	W1	rep06	8e-4	eq10400_s280	cons0.001	11	10
W1-26	W1	rep07	0	eq10400_s280	cons0.001	11	10
W1-26	W1	rep08	0.001	eq10400_s280	cons0.001	11	10
W1-26	W1	rep09	7e-4	eq10400_s280	cons0.001	11	10
W1-26	W1	rep10	0.02459999999999999	eq10400_s280	cons0.001	11	10
W1-27	W1	rep01	0.001	eq10400_s280	cons0.001	11	10
W1-27	W1	rep02	7e-4	eq10400_s280	cons0.001	11	10
W1-27	W1	rep03	0.0037	eq10400_s280	cons0.001	11	10
W1-27	W1	rep04	0.0084	eq10400_s280	cons0.001	11	10
W1-27	W1	rep05	0.001	eq10400_s280	cons0.001	11	10
W1-27	W1	rep06	0.0016	eq10400_s280	cons0.001	11	10
W1-27	W1	rep07	0.001	eq10400_s280	cons0.001	11	10
W1-27	W1	rep08	0.001	eq10400_s280	cons0.001	11	10
W1-27	W1	rep09	0.0064	eq10400_s280	cons0.001	11	10
W1-27	W1	rep10	7e-4	eq10400_s280	cons0.001	11	10
W1-28	W1	rep01	0.001	eq10400_s280	cons0.001	11	10
W1-28	W1	rep02	0.0029	eq10400_s280	cons0.001	11	10
W1-28	W1	rep03	0.005	eq10400_s280	cons0.001	11	10
W1-28	W1	rep04	0.0013	eq10400_s280	cons0.001	11	10
W1-28	W1	rep05	0.0036	eq10400_s280	cons0.001	11	10
W1-28	W1	rep06	0.0023	eq10400_s280	cons0.001	11	10
W1-28	W1	rep07	0.001	eq10400_s280	cons0.001	11	10
W1-28	W1	rep08	0.00569999999999999	eq10400_s280	cons0.001	11	10
W1-28	W1	rep09	0.0039	eq10400_s280	cons0.001	11	10
W1-28	W1	rep10	0.0069	eq10400_s280	cons0.001	11	10
W1-29	W1	rep01	1e-4	eq10400_s280	cons0.001	11	10
W1-29	W1	rep02	0.006	eq10400_s280	cons0.001	11	10
W1-29	W1	rep03	2e-4	eq10400_s280	cons0.001	11	10
W1-29	W1	rep04	0.001	eq10400_s280	cons0.001	11	10
W1-29	W1	rep05	7e-4	eq10400_s280	cons0.001	11	10
W1-29	W1	rep06	0.0011	eq10400_s280	cons0.001	11	10
W1-29	W1	rep07	0.028	eq10400_s280	cons0.001	11	10
W1-29	W1	rep08	0.0021	eq10400_s280	cons0.001	11	10
W1-29	W1	rep09	0	eq10400_s280	cons0.001	11	10
W1-29	W1	rep10	0.001	eq10400_s280	cons0.001	11	10
W1-30	W1	rep01	0.001	eq10400_s280	cons0.001	11	10
W1-30	W1	rep02	0.0029	eq10400_s280	cons0.001	11	10
W1-30	W1	rep03	0.001	eq10400_s280	cons0.001	11	10
W1-30	W1	rep04	0.0132	eq10400_s280	cons0.001	11	10
W1-30	W1	rep05	0.0041	eq10400_s280	cons0.001	11	10
W1-30	W1	rep06	0.001	eq10400_s280	cons0.001	11	10
W1-30	W1	rep07	0.0013	eq10400_s280	cons0.001	11	10
W1-30	W1	rep08	0.01919999999999999	eq10400_s280	cons0.001	11	10
W1-30	W1	rep09	9.000000000000001e-4	eq10400_s280	cons0.001	11	10
W1-30	W1	rep10	0.0165	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep01	1	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep02	0.999	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep03	0.9952000000000002	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep04	0.9975000000000002	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep05	0.9997	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep06	0.9993	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep07	0.9991	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep08	0.9635	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep09	1	eq10400_s280	cons0.001	11	10
AQ-1	AQ	rep10	0.9348	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep01	0.9952	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep02	1	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep03	1	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep04	1	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep05	1	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep06	0.9994	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep07	1	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep08	0.9991	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep09	0.9984	eq10400_s280	cons0.001	11	10
AQ-2	AQ	rep10	1	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep01	1	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep02	1	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep03	1	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep04	0.9976	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep05	0.9995	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep06	1	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep07	0.9997	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep08	0.9993	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep09	0.9992	eq10400_s280	cons0.001	11	10
AQ-3	AQ	rep10	1	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep01	1	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep02	0.9977	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep03	0.9988	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep04	0.999	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep05	0.9993	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep06	1	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep07	0.9999	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep08	0.906	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep09	0.9918	eq10400_s280	cons0.001	11	10
AQ-4	AQ	rep10	0.9998	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep01	0.9368	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep02	0.9857	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep03	1	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep04	0.9969	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep05	1	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep06	0.9988	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep07	0.9921	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep08	0.9999	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep09	0.999	eq10400_s280	cons0.001	11	10
AQ-5	AQ	rep10	0.999	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep01	1	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep02	0.9914000000000002	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep03	0.9973	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep04	0.9971000000000002	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep05	0.9981	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep06	0.9993	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep07	1	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep08	0.9995	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep09	0.9991	eq10400_s280	cons0.001	11	10
AQ-6	AQ	rep10	1	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep01	0.9989	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep02	1	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep03	0.9983	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep04	0.9987999999999998	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep05	0.9846	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep06	0.9983	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep07	1	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep08	0.999	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep09	1	eq10400_s280	cons0.001	11	10
AQ-7	AQ	rep10	0.8956000000000002	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep01	0.9991	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep02	0.9996	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep03	1	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep04	0.999	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep05	0.9994	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep06	0.9413	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep07	0.9975	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep08	0.9818	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep09	0.9999	eq10400_s280	cons0.001	11	10
AQ-8	AQ	rep10	0.999	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep01	1	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep02	0.9999	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep03	1	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep04	0.9991	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep05	1	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep06	1	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep07	1	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep08	1	eq10400_s280	cons0.001	11	10
AQ-9	AQ	rep09	0.8991	eq10400_s280	cons0.001	11	10
