simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.9999766666666666	1.6333333333334916e-8	0	eq10400_s3270	single0.1	11	10
rep02	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep03	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep04	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep05	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.1	11	10
rep07	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.1	11	10
rep08	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep09	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep10	AQ	1	0	0	eq10400_s3270	single0.1	11	10
rep01	W1	0.011866666666666664	5.016822988505745e-4	0.6	eq10400_s3270	single0.1	11	10
rep02	W1	0.008073333333333333	5.511220229885059e-4	0.7333333333333333	eq10400_s3270	single0.1	11	10
rep03	W1	0.006149999999999999	1.940908620689655e-4	0.7333333333333333	eq10400_s3270	single0.1	11	10
rep04	W1	0.009826666666666666	5.226896091954022e-4	0.6	eq10400_s3270	single0.1	11	10
rep05	W1	5.43333333333333e-4	4.325988505747119e-6	0.7666666666666667	eq10400_s3270	single0.1	11	10
rep06	W1	0.011613333333333331	3.935156781609195e-4	0.6	eq10400_s3270	single0.1	11	10
rep07	W1	0.004469999999999998	1.3055320689655167e-4	0.6333333333333333	eq10400_s3270	single0.1	11	10
rep08	W1	0.015786666666666664	0.001134183264367816	0.5666666666666667	eq10400_s3270	single0.1	11	10
rep09	W1	0.008373333333333332	2.970213333333333e-4	0.5333333333333333	eq10400_s3270	single0.1	11	10
rep10	W1	0.010436666666666665	4.195030919540229e-4	0.5666666666666667	eq10400_s3270	single0.1	11	10
rep01	W2	1.0333333333333334e-4	8.240229885057472e-8	0.8666666666666667	eq10400_s3270	single0.1	11	10
rep02	W2	2e-4	5.303448275862068e-7	0.8666666666666667	eq10400_s3270	single0.1	11	10
rep03	W2	7.666666666666667e-5	5.150574712643678e-8	0.9	eq10400_s3270	single0.1	11	10
rep04	W2	1.7333333333333334e-4	1.6271264367816093e-7	0.8333333333333334	eq10400_s3270	single0.1	11	10
rep05	W2	7.266666666666667e-4	6.707540229885058e-6	0.7666666666666667	eq10400_s3270	single0.1	11	10
rep06	W2	2.3333333333333333e-4	1.4574712643678161e-7	0.7	eq10400_s3270	single0.1	11	10
rep07	W2	1.1e-4	7.610344827586207e-8	0.8666666666666667	eq10400_s3270	single0.1	11	10
rep08	W2	2.7e-4	3.9527586206896553e-7	0.7666666666666667	eq10400_s3270	single0.1	11	10
rep09	W2	5.499999999999994e-4	4.040517241379302e-6	0.8333333333333334	eq10400_s3270	single0.1	11	10
rep10	W2	8.333333333333334e-5	5.591954022988506e-8	0.8666666666666667	eq10400_s3270	single0.1	11	10
rep01	AQ	0.9999766666666666	1.6333333333334916e-8	0	eq10400_s3270	single0.2	11	10
rep02	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep03	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep04	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep05	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.2	11	10
rep07	AQ	0.9999566666666667	5.633333333333055e-8	0	eq10400_s3270	single0.2	11	10
rep08	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep09	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep10	AQ	1	0	0	eq10400_s3270	single0.2	11	10
rep01	W1	0.011133333333333332	3.7907264367816084e-4	0.5333333333333333	eq10400_s3270	single0.2	11	10
rep02	W1	0.026229999999999996	7.585835517241377e-4	0.3	eq10400_s3270	single0.2	11	10
rep03	W1	0.01688	7.184995862068965e-4	0.5333333333333333	eq10400_s3270	single0.2	11	10
rep04	W1	0.014089999999999998	5.98371275862069e-4	0.5666666666666667	eq10400_s3270	single0.2	11	10
rep05	W1	0.009729999999999999	2.3301182758620688e-4	0.5333333333333333	eq10400_s3270	single0.2	11	10
rep06	W1	0.017469999999999996	9.911745862068962e-4	0.5	eq10400_s3270	single0.2	11	10
