simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep09	AQ	1	0	0	eq10400_s3270	single0.2	6	10
rep10	AQ	1	0	0	eq10400_s3270	single0.2	6	10
rep01	W1	0.017253333333333332	0.0014492598160919538	0.6333333333333333	eq10400_s3270	single0.2	6	10
rep02	W1	0.014519999999999998	0.001599110620689655	0.7	eq10400_s3270	single0.2	6	10
rep03	W1	0.027819999999999998	0.00203503475862069	0.4666666666666667	eq10400_s3270	single0.2	6	10
rep04	W1	0.02503333333333333	0.0023861264367816084	0.43333333333333335	eq10400_s3270	single0.2	6	10
rep05	W1	0.020833333333333332	0.0019515954022988505	0.6	eq10400_s3270	single0.2	6	10
rep06	W1	0.023969999999999998	0.0017014966551724135	0.5	eq10400_s3270	single0.2	6	10
rep07	W1	0.031073333333333335	0.003494928229885058	0.6	eq10400_s3270	single0.2	6	10
rep08	W1	0.018496666666666665	0.0015688796436781607	0.6666666666666666	eq10400_s3270	single0.2	6	10
rep09	W1	0.010386666666666667	4.424322298850575e-4	0.5666666666666667	eq10400_s3270	single0.2	6	10
rep10	W1	0.020546666666666664	0.0016353074022988502	0.6	eq10400_s3270	single0.2	6	10
rep01	W2	1.1666666666666667e-4	1.2626436781609195e-7	0.9333333333333333	eq10400_s3270	single0.2	6	10
rep02	W2	9.999999999999999e-5	2.0068965517241377e-7	0.9333333333333333	eq10400_s3270	single0.2	6	10
rep03	W2	1.666666666666667e-4	1.2574712643678162e-7	0.8333333333333334	eq10400_s3270	single0.2	6	10
rep04	W2	1.5666666666666666e-4	1.4736781609195402e-7	0.8333333333333334	eq10400_s3270	single0.2	6	10
rep05	W2	7.199999999999994e-4	5.7395862068965405e-6	0.8	eq10400_s3270	single0.2	6	10
rep06	W2	2.2666666666666668e-4	1.3029885057471265e-7	0.7666666666666667	eq10400_s3270	single0.2	6	10
rep07	W2	2.3e-4	1.994137931034483e-7	0.7666666666666667	eq10400_s3270	single0.2	6	10
rep08	W2	1.4333333333333334e-4	1.5771264367816092e-7	0.8333333333333334	eq10400_s3270	single0.2	6	10
rep09	W2	0.0011199999999999993	2.1023724137931013e-5	0.8333333333333334	eq10400_s3270	single0.2	6	10
rep10	W2	9.333333333333334e-5	6.064367816091954e-8	0.8666666666666667	eq10400_s3270	single0.2	6	10
rep01	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.5	6	10
rep02	AQ	1	0	0	eq10400_s3270	single0.5	6	10
rep03	AQ	1	0	0	eq10400_s3270	single0.5	6	10
rep04	AQ	1	0	0	eq10400_s3270	single0.5	6	10
rep05	AQ	0.9999933333333333	1.3333333333330396e-9	0	eq10400_s3270	single0.5	6	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.5	6	10
rep07	AQ	0.9999366666666667	1.2033333333333495e-7	0	eq10400_s3270	single0.5	6	10
rep08	AQ	1	0	0	eq10400_s3270	single0.5	6	10
rep09	AQ	1	0	0	eq10400_s3270	single0.5	6	10
rep10	AQ	1	0	0	eq10400_s3270	single0.5	6	10
rep01	W1	0.050596666666666665	0.004049057574712644	0.26666666666666666	eq10400_s3270	single0.5	6	10
rep02	W1	0.031316666666666666	0.00235575316091954	0.4	eq10400_s3270	single0.5	6	10
rep03	W1	0.034859999999999995	0.0029927997241379306	0.4666666666666667	eq10400_s3270	single0.5	6	10
rep04	W1	0.04555333333333333	0.0033123198160919538	0.26666666666666666	eq10400_s3270	single0.5	6	10
rep05	W1	0.04735333333333333	0.004572081885057471	0.4666666666666667	eq10400_s3270	single0.5	6	10
rep06	W1	0.03935333333333333	0.0028819708505747124	0.36666666666666664	eq10400_s3270	single0.5	6	10
rep07	W1	0.047479999999999994	0.003798619586206896	0.3333333333333333	eq10400_s3270	single0.5	6	10
rep08	W1	0.03369	0.0016121043793103443	0.26666666666666666	eq10400_s3270	single0.5	6	10
rep09	W1	0.046259999999999996	0.0024837638620689656	0.26666666666666666	eq10400_s3270	single0.5	6	10
rep10	W1	0.07066333333333333	0.005633129298850574	0.3	eq10400_s3270	single0.5	6	10
rep01	W2	2.3e-4	1.9389655172413793e-7	0.7666666666666667	eq10400_s3270	single0.5	6	10
rep02	W2	8.666666666666667e-5	7.429885057471266e-8	0.9	eq10400_s3270	single0.5	6	10
rep03	W2	3.0000000000000003e-4	2.3724137931034485e-7	0.7	eq10400_s3270	single0.5	6	10
rep04	W2	2e-4	1.3724137931034483e-7	0.7666666666666667	eq10400_s3270	single0.5	6	10
rep05	W2	9.666666666666667e-4	5.255402298850575e-6	0.7	eq10400_s3270	single0.5	6	10
rep06	W2	3.999999999999997e-4	2.5241379310344783e-7	0.6	eq10400_s3270	single0.5	6	10
rep07	W2	3.8e-4	7.982068965517241e-7	0.7666666666666667	eq10400_s3270	single0.5	6	10
rep08	W2	3.8e-4	6.906206896551725e-7	0.7666666666666667	eq10400_s3270	single0.5	6	10
rep09	W2	6.33333333333333e-4	3.6657471264367746e-6	0.7666666666666667	eq10400_s3270	single0.5	6	10
rep10	W2	2.6000000000000003e-4	1.6317241379310346e-7	0.7	eq10400_s3270	single0.5	6	10
rep01	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.8	6	10
rep02	AQ	1	0	0	eq10400_s3270	single0.8	6	10
rep03	AQ	1	0	0	eq10400_s3270	single0.8	6	10
rep04	AQ	1	0	0	eq10400_s3270	single0.8	6	10
rep05	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	single0.8	6	10
rep06	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single0.8	6	10
rep07	AQ	0.9999366666666667	1.2033333333333495e-7	0	eq10400_s3270	single0.8	6	10
rep08	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	single0.8	6	10
rep09	AQ	1	0	0	eq10400_s3270	single0.8	6	10
rep10	AQ	1	0	0	eq10400_s3270	single0.8	6	10
rep01	W1	0.07248	0.006032139586206895	0.13333333333333333	eq10400_s3270	single0.8	6	10
rep02	W1	0.09275	0.006593676379310345	0.16666666666666666	eq10400_s3270	single0.8	6	10
rep03	W1	0.054253333333333334	0.00292243291954023	0.23333333333333334	eq10400_s3270	single0.8	6	10
rep04	W1	0.06771333333333333	0.004294737747126437	0.23333333333333334	eq10400_s3270	single0.8	6	10
rep05	W1	0.07432	0.005471638896551725	0.06666666666666667	eq10400_s3270	single0.8	6	10
rep06	W1	0.05804	0.005381274206896552	0.3	eq10400_s3270	single0.8	6	10
rep07	W1	0.06462999999999999	0.0036249580344827584	0.2	eq10400_s3270	single0.8	6	10
rep08	W1	0.07227	0.0059587752758620705	0.23333333333333334	eq10400_s3270	single0.8	6	10
rep09	W1	0.07752666666666666	0.004443079264367816	0.16666666666666666	eq10400_s3270	single0.8	6	10
rep10	W1	0.08008666666666667	0.004319029471264369	0.1	eq10400_s3270	single0.8	6	10
rep01	W2	2.0666666666666666e-4	2.3236781609195403e-7	0.8333333333333334	eq10400_s3270	single0.8	6	10
rep02	W2	5.033333333333334e-4	4.3688505747126436e-7	0.6	eq10400_s3270	single0.8	6	10
rep03	W2	2.3e-4	1.263103448275862e-7	0.7666666666666667	eq10400_s3270	single0.8	6	10
rep04	W2	4.1999999999999964e-4	5.43724137931033e-7	0.7333333333333333	eq10400_s3270	single0.8	6	10
rep05	W2	0.00132	1.0424413793103447e-5	0.5333333333333333	eq10400_s3270	single0.8	6	10
rep06	W2	4.933333333333334e-4	3.054712643678161e-7	0.5666666666666667	eq10400_s3270	single0.8	6	10
rep07	W2	5.099999999999997e-4	1.0092068965517228e-6	0.7	eq10400_s3270	single0.8	6	10
rep08	W2	4.2666666666666667e-4	4.1719540229885054e-7	0.7	eq10400_s3270	single0.8	6	10
rep09	W2	0.0011299999999999997	1.1876655172413783e-5	0.6333333333333333	eq10400_s3270	single0.8	6	10
rep10	W2	3.0000000000000003e-4	1.6413793103448276e-7	0.7	eq10400_s3270	single0.8	6	10
rep01	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single1	6	10
rep02	AQ	1	0	0	eq10400_s3270	single1	6	10
rep03	AQ	1	0	0	eq10400_s3270	single1	6	10
rep04	AQ	1	0	0	eq10400_s3270	single1	6	10
rep05	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	single1	6	10
rep06	AQ	1	0	0	eq10400_s3270	single1	6	10
rep07	AQ	0.9999633333333333	4.033333333333259e-8	0	eq10400_s3270	single1	6	10
rep08	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	single1	6	10
rep09	AQ	1	0	0	eq10400_s3270	single1	6	10
rep10	AQ	1	0	0	eq10400_s3270	single1	6	10
rep01	W1	0.07614333333333333	0.004312219781609195	0.03333333333333333	eq10400_s3270	single1	6	10
rep02	W1	0.07852333333333333	0.007290834264367815	0.16666666666666666	eq10400_s3270	single1	6	10
rep03	W1	0.10227	0.008584667689655172	0.06666666666666667	eq10400_s3270	single1	6	10
rep04	W1	0.09227666666666666	0.0054583859885057465	0.06666666666666667	eq10400_s3270	single1	6	10
rep05	W1	0.10206666666666667	0.007549967816091955	0.13333333333333333	eq10400_s3270	single1	6	10
rep06	W1	0.10322333333333333	0.004570190126436782	0	eq10400_s3270	single1	6	10
rep07	W1	0.08454333333333333	0.007099145298850575	0.13333333333333333	eq10400_s3270	single1	6	10
rep08	W1	0.08696	0.005857925931034483	0	eq10400_s3270	single1	6	10
rep09	W1	0.08730666666666666	0.003353002022988506	0.03333333333333333	eq10400_s3270	single1	6	10
rep10	W1	0.08453666666666666	0.008126561022988508	0.13333333333333333	eq10400_s3270	single1	6	10
rep01	W2	3.133333333333333e-4	2.5085057471264367e-7	0.7333333333333333	eq10400_s3270	single1	6	10
rep02	W2	5.266666666666667e-4	4.082298850574713e-7	0.5666666666666667	eq10400_s3270	single1	6	10
rep03	W2	4.2666666666666667e-4	1.8822988505747128e-7	0.6	eq10400_s3270	single1	6	10
rep04	W2	4.6333333333333334e-4	2.3136781609195403e-7	0.5333333333333333	eq10400_s3270	single1	6	10
rep05	W2	7.633333333333327e-4	4.324471264367809e-6	0.6333333333333333	eq10400_s3270	single1	6	10
rep06	W2	5.066666666666667e-4	2.72367816091954e-7	0.5333333333333333	eq10400_s3270	single1	6	10
rep07	W2	6.23333333333333e-4	2.5694367816091897e-6	0.6666666666666666	eq10400_s3270	single1	6	10
rep08	W2	4.566666666666667e-4	2.5426436781609196e-7	0.5333333333333333	eq10400_s3270	single1	6	10
rep09	W2	7.133333333333334e-4	2.1122298850574714e-6	0.5	eq10400_s3270	single1	6	10
rep10	W2	5e-4	7.682758620689657e-7	0.6666666666666666	eq10400_s3270	single1	6	10
