ind	pop	simulation_replicate	AQ_assignment_rate	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
W1-3	W1	rep08	0.0016	eq10400_s280	cons0.001	6	10
W1-3	W1	rep09	0.0011	eq10400_s280	cons0.001	6	10
W1-3	W1	rep10	6.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-4	W1	rep01	0.0063	eq10400_s280	cons0.001	6	10
W1-4	W1	rep02	0.0023	eq10400_s280	cons0.001	6	10
W1-4	W1	rep03	0.0016	eq10400_s280	cons0.001	6	10
W1-4	W1	rep04	5e-4	eq10400_s280	cons0.001	6	10
W1-4	W1	rep05	0	eq10400_s280	cons0.001	6	10
W1-4	W1	rep06	0.001	eq10400_s280	cons0.001	6	10
W1-4	W1	rep07	2e-4	eq10400_s280	cons0.001	6	10
W1-4	W1	rep08	8e-4	eq10400_s280	cons0.001	6	10
W1-4	W1	rep09	0.0014	eq10400_s280	cons0.001	6	10
W1-4	W1	rep10	0.001	eq10400_s280	cons0.001	6	10
W1-5	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-5	W1	rep02	0.0143	eq10400_s280	cons0.001	6	10
W1-5	W1	rep03	0.0021	eq10400_s280	cons0.001	6	10
W1-5	W1	rep04	0.0134	eq10400_s280	cons0.001	6	10
W1-5	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-5	W1	rep06	7e-4	eq10400_s280	cons0.001	6	10
W1-5	W1	rep07	0.001	eq10400_s280	cons0.001	6	10
W1-5	W1	rep08	0.001	eq10400_s280	cons0.001	6	10
W1-5	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-5	W1	rep10	0.0029	eq10400_s280	cons0.001	6	10
W1-6	W1	rep01	0	eq10400_s280	cons0.001	6	10
W1-6	W1	rep02	3.0000000000000003e-4	eq10400_s280	cons0.001	6	10
W1-6	W1	rep03	0.0011	eq10400_s280	cons0.001	6	10
W1-6	W1	rep04	0.00619999999999999	eq10400_s280	cons0.001	6	10
W1-6	W1	rep05	0.0016	eq10400_s280	cons0.001	6	10
W1-6	W1	rep06	4e-4	eq10400_s280	cons0.001	6	10
W1-6	W1	rep07	0.0164	eq10400_s280	cons0.001	6	10
W1-6	W1	rep08	0.04969999999999999	eq10400_s280	cons0.001	6	10
W1-6	W1	rep09	0.0058	eq10400_s280	cons0.001	6	10
W1-6	W1	rep10	0.0011	eq10400_s280	cons0.001	6	10
W1-7	W1	rep01	8e-4	eq10400_s280	cons0.001	6	10
W1-7	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-7	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-7	W1	rep04	0.0016	eq10400_s280	cons0.001	6	10
W1-7	W1	rep05	0.004	eq10400_s280	cons0.001	6	10
W1-7	W1	rep06	0.002	eq10400_s280	cons0.001	6	10
W1-7	W1	rep07	0.0026	eq10400_s280	cons0.001	6	10
W1-7	W1	rep08	0.002	eq10400_s280	cons0.001	6	10
W1-7	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-7	W1	rep10	0.005	eq10400_s280	cons0.001	6	10
W1-8	W1	rep01	0.0076	eq10400_s280	cons0.001	6	10
W1-8	W1	rep02	0	eq10400_s280	cons0.001	6	10
W1-8	W1	rep03	7e-4	eq10400_s280	cons0.001	6	10
W1-8	W1	rep04	0.0042	eq10400_s280	cons0.001	6	10
W1-8	W1	rep05	0.0187	eq10400_s280	cons0.001	6	10
W1-8	W1	rep06	0	eq10400_s280	cons0.001	6	10
W1-8	W1	rep07	0.0019	eq10400_s280	cons0.001	6	10
W1-8	W1	rep08	0.001	eq10400_s280	cons0.001	6	10
W1-8	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-8	W1	rep10	0.0021	eq10400_s280	cons0.001	6	10
W1-9	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-9	W1	rep02	0.0137	eq10400_s280	cons0.001	6	10
W1-9	W1	rep03	0.0564	eq10400_s280	cons0.001	6	10
W1-9	W1	rep04	0	eq10400_s280	cons0.001	6	10
W1-9	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-9	W1	rep06	0.0041	eq10400_s280	cons0.001	6	10
W1-9	W1	rep07	0	eq10400_s280	cons0.001	6	10
W1-9	W1	rep08	0.0015	eq10400_s280	cons0.001	6	10
W1-9	W1	rep09	0.0025	eq10400_s280	cons0.001	6	10
W1-9	W1	rep10	4e-4	eq10400_s280	cons0.001	6	10
W1-10	W1	rep01	0.2445	eq10400_s280	cons0.001	6	10
W1-10	W1	rep02	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-10	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-10	W1	rep04	0.0032	eq10400_s280	cons0.001	6	10
W1-10	W1	rep05	0.00109999999999999	eq10400_s280	cons0.001	6	10
W1-10	W1	rep06	0.003	eq10400_s280	cons0.001	6	10
W1-10	W1	rep07	5e-4	eq10400_s280	cons0.001	6	10
W1-10	W1	rep08	0.002	eq10400_s280	cons0.001	6	10
W1-10	W1	rep09	0	eq10400_s280	cons0.001	6	10
W1-10	W1	rep10	0.0322	eq10400_s280	cons0.001	6	10
W1-11	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-11	W1	rep02	0.01069999999999999	eq10400_s280	cons0.001	6	10
W1-11	W1	rep03	3.0000000000000003e-4	eq10400_s280	cons0.001	6	10
W1-11	W1	rep04	0.0036	eq10400_s280	cons0.001	6	10
W1-11	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-11	W1	rep06	6.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-11	W1	rep07	0.002	eq10400_s280	cons0.001	6	10
W1-11	W1	rep08	0.0023	eq10400_s280	cons0.001	6	10
W1-11	W1	rep09	0.0194	eq10400_s280	cons0.001	6	10
W1-11	W1	rep10	0.0039	eq10400_s280	cons0.001	6	10
W1-12	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-12	W1	rep02	0.0022	eq10400_s280	cons0.001	6	10
W1-12	W1	rep03	0.01049999999999999	eq10400_s280	cons0.001	6	10
W1-12	W1	rep04	8e-4	eq10400_s280	cons0.001	6	10
W1-12	W1	rep05	0.2003	eq10400_s280	cons0.001	6	10
W1-12	W1	rep06	1e-4	eq10400_s280	cons0.001	6	10
W1-12	W1	rep07	0	eq10400_s280	cons0.001	6	10
W1-12	W1	rep08	0.00279999999999999	eq10400_s280	cons0.001	6	10
W1-12	W1	rep09	0.006	eq10400_s280	cons0.001	6	10
W1-12	W1	rep10	0.001	eq10400_s280	cons0.001	6	10
W1-13	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-13	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-13	W1	rep03	0.06420000000000001	eq10400_s280	cons0.001	6	10
W1-13	W1	rep04	0.001	eq10400_s280	cons0.001	6	10
W1-13	W1	rep05	0.0036	eq10400_s280	cons0.001	6	10
W1-13	W1	rep06	0.0145	eq10400_s280	cons0.001	6	10
W1-13	W1	rep07	0.00339999999999999	eq10400_s280	cons0.001	6	10
W1-13	W1	rep08	0.0011	eq10400_s280	cons0.001	6	10
W1-13	W1	rep09	0.0137	eq10400_s280	cons0.001	6	10
W1-13	W1	rep10	0.002	eq10400_s280	cons0.001	6	10
W1-14	W1	rep01	6.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-14	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-14	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-14	W1	rep04	0	eq10400_s280	cons0.001	6	10
W1-14	W1	rep05	0.00279999999999999	eq10400_s280	cons0.001	6	10
W1-14	W1	rep06	0.001	eq10400_s280	cons0.001	6	10
W1-14	W1	rep07	0.0012	eq10400_s280	cons0.001	6	10
W1-14	W1	rep08	0.0033	eq10400_s280	cons0.001	6	10
W1-14	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-14	W1	rep10	0.001	eq10400_s280	cons0.001	6	10
W1-15	W1	rep01	5e-4	eq10400_s280	cons0.001	6	10
W1-15	W1	rep02	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-15	W1	rep03	0.00499999999999999	eq10400_s280	cons0.001	6	10
W1-15	W1	rep04	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-15	W1	rep05	0.00489999999999999	eq10400_s280	cons0.001	6	10
W1-15	W1	rep06	0.0171	eq10400_s280	cons0.001	6	10
W1-15	W1	rep07	0.001	eq10400_s280	cons0.001	6	10
W1-15	W1	rep08	0.0097	eq10400_s280	cons0.001	6	10
W1-15	W1	rep09	0.08639999999999999	eq10400_s280	cons0.001	6	10
W1-15	W1	rep10	0.04449999999999999	eq10400_s280	cons0.001	6	10
W1-16	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-16	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-16	W1	rep03	0.0011	eq10400_s280	cons0.001	6	10
W1-16	W1	rep04	5e-4	eq10400_s280	cons0.001	6	10
W1-16	W1	rep05	3.0000000000000003e-4	eq10400_s280	cons0.001	6	10
W1-16	W1	rep06	0	eq10400_s280	cons0.001	6	10
W1-16	W1	rep07	0.00559999999999999	eq10400_s280	cons0.001	6	10
W1-16	W1	rep08	0.015	eq10400_s280	cons0.001	6	10
W1-16	W1	rep09	0.0011	eq10400_s280	cons0.001	6	10
W1-16	W1	rep10	0.00439999999999999	eq10400_s280	cons0.001	6	10
W1-17	W1	rep01	0.0025	eq10400_s280	cons0.001	6	10
W1-17	W1	rep02	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-17	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-17	W1	rep04	0.00759999999999999	eq10400_s280	cons0.001	6	10
W1-17	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-17	W1	rep06	0	eq10400_s280	cons0.001	6	10
W1-17	W1	rep07	0.00439999999999999	eq10400_s280	cons0.001	6	10
W1-17	W1	rep08	0.09379999999999998	eq10400_s280	cons0.001	6	10
W1-17	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-17	W1	rep10	0	eq10400_s280	cons0.001	6	10
W1-18	W1	rep01	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-18	W1	rep02	0.0037	eq10400_s280	cons0.001	6	10
W1-18	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-18	W1	rep04	0.0023	eq10400_s280	cons0.001	6	10
W1-18	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-18	W1	rep06	0.0019	eq10400_s280	cons0.001	6	10
W1-18	W1	rep07	0	eq10400_s280	cons0.001	6	10
W1-18	W1	rep08	0.0019	eq10400_s280	cons0.001	6	10
W1-18	W1	rep09	0.00299999999999999	eq10400_s280	cons0.001	6	10
W1-18	W1	rep10	0.0036	eq10400_s280	cons0.001	6	10
W1-19	W1	rep01	0.01019999999999999	eq10400_s280	cons0.001	6	10
W1-19	W1	rep02	0	eq10400_s280	cons0.001	6	10
W1-19	W1	rep03	0.0034	eq10400_s280	cons0.001	6	10
W1-19	W1	rep04	4e-4	eq10400_s280	cons0.001	6	10
W1-19	W1	rep05	0.002	eq10400_s280	cons0.001	6	10
W1-19	W1	rep06	0.001	eq10400_s280	cons0.001	6	10
W1-19	W1	rep07	2e-4	eq10400_s280	cons0.001	6	10
W1-19	W1	rep08	0.0033	eq10400_s280	cons0.001	6	10
W1-19	W1	rep09	2e-4	eq10400_s280	cons0.001	6	10
W1-19	W1	rep10	2e-4	eq10400_s280	cons0.001	6	10
W1-20	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-20	W1	rep02	1e-4	eq10400_s280	cons0.001	6	10
W1-20	W1	rep03	0.00219999999999999	eq10400_s280	cons0.001	6	10
W1-20	W1	rep04	0.0016	eq10400_s280	cons0.001	6	10
W1-20	W1	rep05	0.09179999999999998	eq10400_s280	cons0.001	6	10
W1-20	W1	rep06	0.001	eq10400_s280	cons0.001	6	10
W1-20	W1	rep07	0.0154	eq10400_s280	cons0.001	6	10
W1-20	W1	rep08	0.0013	eq10400_s280	cons0.001	6	10
W1-20	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-20	W1	rep10	0	eq10400_s280	cons0.001	6	10
W1-21	W1	rep01	0.0049	eq10400_s280	cons0.001	6	10
W1-21	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-21	W1	rep03	0.0158	eq10400_s280	cons0.001	6	10
W1-21	W1	rep04	0.02209999999999999	eq10400_s280	cons0.001	6	10
W1-21	W1	rep05	0.0013	eq10400_s280	cons0.001	6	10
W1-21	W1	rep06	0.0012	eq10400_s280	cons0.001	6	10
W1-21	W1	rep07	7e-4	eq10400_s280	cons0.001	6	10
W1-21	W1	rep08	0.00569999999999999	eq10400_s280	cons0.001	6	10
W1-21	W1	rep09	0	eq10400_s280	cons0.001	6	10
W1-21	W1	rep10	0	eq10400_s280	cons0.001	6	10
W1-22	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-22	W1	rep02	0.0013	eq10400_s280	cons0.001	6	10
W1-22	W1	rep03	0.0087	eq10400_s280	cons0.001	6	10
W1-22	W1	rep04	0.0065	eq10400_s280	cons0.001	6	10
W1-22	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-22	W1	rep06	0.0032	eq10400_s280	cons0.001	6	10
W1-22	W1	rep07	0.0021	eq10400_s280	cons0.001	6	10
W1-22	W1	rep08	0.0021	eq10400_s280	cons0.001	6	10
W1-22	W1	rep09	0.00399999999999999	eq10400_s280	cons0.001	6	10
W1-22	W1	rep10	0.0035	eq10400_s280	cons0.001	6	10
W1-23	W1	rep01	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-23	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-23	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-23	W1	rep04	0.001	eq10400_s280	cons0.001	6	10
W1-23	W1	rep05	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-23	W1	rep06	6.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-23	W1	rep07	0.004	eq10400_s280	cons0.001	6	10
W1-23	W1	rep08	0.0014	eq10400_s280	cons0.001	6	10
W1-23	W1	rep09	0.002	eq10400_s280	cons0.001	6	10
W1-23	W1	rep10	0.0045	eq10400_s280	cons0.001	6	10
W1-24	W1	rep01	0.00529999999999999	eq10400_s280	cons0.001	6	10
W1-24	W1	rep02	0.03519999999999999	eq10400_s280	cons0.001	6	10
W1-24	W1	rep03	0.11200000000000002	eq10400_s280	cons0.001	6	10
W1-24	W1	rep04	0.00279999999999999	eq10400_s280	cons0.001	6	10
W1-24	W1	rep05	0.0263	eq10400_s280	cons0.001	6	10
W1-24	W1	rep06	0.00349999999999999	eq10400_s280	cons0.001	6	10
W1-24	W1	rep07	0.0063	eq10400_s280	cons0.001	6	10
W1-24	W1	rep08	0.0079	eq10400_s280	cons0.001	6	10
W1-24	W1	rep09	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-24	W1	rep10	0	eq10400_s280	cons0.001	6	10
W1-25	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-25	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-25	W1	rep03	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-25	W1	rep04	0.0049	eq10400_s280	cons0.001	6	10
W1-25	W1	rep05	0.0012	eq10400_s280	cons0.001	6	10
W1-25	W1	rep06	0.0021	eq10400_s280	cons0.001	6	10
W1-25	W1	rep07	3.0000000000000003e-4	eq10400_s280	cons0.001	6	10
W1-25	W1	rep08	0.0064	eq10400_s280	cons0.001	6	10
W1-25	W1	rep09	0.00439999999999999	eq10400_s280	cons0.001	6	10
W1-25	W1	rep10	0.00299999999999999	eq10400_s280	cons0.001	6	10
W1-26	W1	rep01	0.0023	eq10400_s280	cons0.001	6	10
W1-26	W1	rep02	0.0025	eq10400_s280	cons0.001	6	10
W1-26	W1	rep03	0.004	eq10400_s280	cons0.001	6	10
W1-26	W1	rep04	7e-4	eq10400_s280	cons0.001	6	10
W1-26	W1	rep05	0.003	eq10400_s280	cons0.001	6	10
W1-26	W1	rep06	0.0076	eq10400_s280	cons0.001	6	10
W1-26	W1	rep07	0.001	eq10400_s280	cons0.001	6	10
W1-26	W1	rep08	0.0011	eq10400_s280	cons0.001	6	10
W1-26	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-26	W1	rep10	0.001	eq10400_s280	cons0.001	6	10
W1-27	W1	rep01	1e-4	eq10400_s280	cons0.001	6	10
W1-27	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-27	W1	rep03	0.0011	eq10400_s280	cons0.001	6	10
W1-27	W1	rep04	0.0366	eq10400_s280	cons0.001	6	10
W1-27	W1	rep05	0.001	eq10400_s280	cons0.001	6	10
W1-27	W1	rep06	0.0039	eq10400_s280	cons0.001	6	10
W1-27	W1	rep07	0.0017	eq10400_s280	cons0.001	6	10
W1-27	W1	rep08	0.01709999999999999	eq10400_s280	cons0.001	6	10
W1-27	W1	rep09	1e-4	eq10400_s280	cons0.001	6	10
W1-27	W1	rep10	0.00279999999999999	eq10400_s280	cons0.001	6	10
W1-28	W1	rep01	0.002	eq10400_s280	cons0.001	6	10
W1-28	W1	rep02	0.002	eq10400_s280	cons0.001	6	10
W1-28	W1	rep03	0.001	eq10400_s280	cons0.001	6	10
W1-28	W1	rep04	7e-4	eq10400_s280	cons0.001	6	10
W1-28	W1	rep05	0.0087	eq10400_s280	cons0.001	6	10
W1-28	W1	rep06	0.001	eq10400_s280	cons0.001	6	10
W1-28	W1	rep07	0.001	eq10400_s280	cons0.001	6	10
W1-28	W1	rep08	2e-4	eq10400_s280	cons0.001	6	10
W1-28	W1	rep09	0.001	eq10400_s280	cons0.001	6	10
W1-28	W1	rep10	0.001	eq10400_s280	cons0.001	6	10
W1-29	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-29	W1	rep02	0.0011	eq10400_s280	cons0.001	6	10
W1-29	W1	rep03	0.0024	eq10400_s280	cons0.001	6	10
W1-29	W1	rep04	0.0024	eq10400_s280	cons0.001	6	10
W1-29	W1	rep05	9.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-29	W1	rep06	0.0033	eq10400_s280	cons0.001	6	10
W1-29	W1	rep07	0	eq10400_s280	cons0.001	6	10
W1-29	W1	rep08	0.0875	eq10400_s280	cons0.001	6	10
W1-29	W1	rep09	0.0139	eq10400_s280	cons0.001	6	10
W1-29	W1	rep10	0.0012	eq10400_s280	cons0.001	6	10
W1-30	W1	rep01	0.001	eq10400_s280	cons0.001	6	10
W1-30	W1	rep02	0.001	eq10400_s280	cons0.001	6	10
W1-30	W1	rep03	0.0017	eq10400_s280	cons0.001	6	10
W1-30	W1	rep04	0	eq10400_s280	cons0.001	6	10
W1-30	W1	rep05	5e-4	eq10400_s280	cons0.001	6	10
W1-30	W1	rep06	0.00879999999999999	eq10400_s280	cons0.001	6	10
W1-30	W1	rep07	0.002	eq10400_s280	cons0.001	6	10
W1-30	W1	rep08	0.0021	eq10400_s280	cons0.001	6	10
W1-30	W1	rep09	6.000000000000001e-4	eq10400_s280	cons0.001	6	10
W1-30	W1	rep10	0.0013	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep01	1	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep02	0.9988	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep03	0.9928	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep04	0.9975	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep05	0.9999	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep06	1	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep07	0.999	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep08	0.9584	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep09	1	eq10400_s280	cons0.001	6	10
AQ-1	AQ	rep10	0.9244	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep01	0.9932	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep02	1	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep03	1	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep04	1	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep05	1	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep06	0.9997	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep07	1	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep08	0.999	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep09	0.9978	eq10400_s280	cons0.001	6	10
AQ-2	AQ	rep10	1	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep01	1	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep02	1	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep03	1	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep04	0.9979	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep05	0.9996	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep06	1	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep07	0.9999	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep08	0.9992	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep09	0.9992	eq10400_s280	cons0.001	6	10
AQ-3	AQ	rep10	1	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep01	1	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep02	0.9971	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep03	0.999	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep04	0.9993	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep05	0.9991	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep06	1	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep07	1	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep08	0.903	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep09	0.9931	eq10400_s280	cons0.001	6	10
AQ-4	AQ	rep10	0.999	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep01	0.937	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep02	0.9837	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep03	1	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep04	0.9978	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep05	1	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep06	0.9979	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep07	0.9958	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep08	0.9999	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep09	0.9989	eq10400_s280	cons0.001	6	10
AQ-5	AQ	rep10	0.9991	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep01	1	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep02	0.9914000000000002	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep03	0.9973	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep04	0.9972	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep05	0.9983	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep06	0.9998	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep07	1	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep08	0.9993	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep09	0.999	eq10400_s280	cons0.001	6	10
AQ-6	AQ	rep10	1	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep01	0.999	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep02	1	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep03	0.9981	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep04	0.999	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep05	0.985	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep06	0.999	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep07	1	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep08	0.9988	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep09	1	eq10400_s280	cons0.001	6	10
AQ-7	AQ	rep10	0.8950999999999999	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep01	0.9992	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep02	0.9993	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep03	1	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep04	0.999	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep05	0.9993	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep06	0.9312	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep07	0.9976999999999998	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep08	0.9819	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep09	0.9998	eq10400_s280	cons0.001	6	10
AQ-8	AQ	rep10	0.999	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep01	1	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep02	0.9996	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep03	1	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep04	0.9994	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep05	1	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep06	1	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep07	1	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep08	1	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep09	0.8972	eq10400_s280	cons0.001	6	10
AQ-9	AQ	rep10	0.9997	eq10400_s280	cons0.001	6	10
