simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep01	AQ	0.98789	5.997733448275858e-4	0	eq10400_s280	single0.1	2	10
rep02	AQ	0.9938833333333333	2.5861040229885053e-4	0	eq10400_s280	single0.1	2	10
rep03	AQ	0.9969866666666667	6.2679816091954e-5	0	eq10400_s280	single0.1	2	10
rep04	AQ	0.9954066666666667	1.2287788505747156e-4	0	eq10400_s280	single0.1	2	10
rep05	AQ	0.9897566666666667	8.879225402298842e-4	0	eq10400_s280	single0.1	2	10
rep06	AQ	0.99751	2.117058620689648e-5	0	eq10400_s280	single0.1	2	10
rep07	AQ	0.99208	3.496871724137922e-4	0	eq10400_s280	single0.1	2	10
rep08	AQ	0.99634	2.058286896551722e-4	0	eq10400_s280	single0.1	2	10
rep09	AQ	0.99667	1.5762286206896532e-4	0	eq10400_s280	single0.1	2	10
rep10	AQ	0.9930833333333333	4.5307109195402234e-4	0	eq10400_s280	single0.1	2	10
rep01	W1	0.003546666666666666	3.0222574712643662e-5	0.8666666666666667	eq10400_s280	single0.1	2	10
rep02	W1	0.02148	0.008022405793103449	0.9	eq10400_s280	single0.1	2	10
rep03	W1	0.023793333333333333	0.008369039954022989	0.6666666666666666	eq10400_s280	single0.1	2	10
rep04	W1	0.0021033333333333325	8.607919540229878e-6	0.9333333333333333	eq10400_s280	single0.1	2	10
rep05	W1	0.005923333333333332	1.879777126436781e-4	0.8333333333333334	eq10400_s280	single0.1	2	10
rep06	W1	0.005266666666666664	2.1542160919540228e-4	0.8	eq10400_s280	single0.1	2	10
rep07	W1	0.021476666666666668	0.007090356333333335	0.7666666666666667	eq10400_s280	single0.1	2	10
rep08	W1	0.004096666666666665	1.1416929885057468e-4	0.9333333333333333	eq10400_s280	single0.1	2	10
rep09	W1	0.002586666666666666	1.5721885057471262e-05	0.9	eq10400_s280	single0.1	2	10
rep10	W1	0.0023766666666666663	2.4900471264367816e-5	0.9333333333333333	eq10400_s280	single0.1	2	10
rep01	W2	0.0031199999999999986	3.915613793103447e-5	0.8333333333333334	eq10400_s280	single0.1	2	10
rep02	W2	0.0057333333333333325	1.9709816091954024e-4	0.8	eq10400_s280	single0.1	2	10
rep03	W2	0.005853333333333332	2.5205636781609183e-4	0.8333333333333334	eq10400_s280	single0.1	2	10
rep04	W2	0.004029999999999999	5.056493103448274e-5	0.8333333333333334	eq10400_s280	single0.1	2	10
rep05	W2	0.0039166666666666655	3.5333160919540214e-5	0.8	eq10400_s280	single0.1	2	10
