simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep02	W2	1.1666666666666667e-4	1.22816091954023e-7	0.9	eq10400_s3270	cons0.001	1	10
rep03	W2	4.6666666666666665e-5	3.1540229885057474e-8	0.9333333333333333	eq10400_s3270	cons0.001	1	10
rep04	W2	3.5e-4	1.4136206896551725e-6	0.8	eq10400_s3270	cons0.001	1	10
rep05	W2	1.6333333333333334e-4	2.251609195402299e-7	0.8333333333333334	eq10400_s3270	cons0.001	1	10
rep06	W2	4.1999999999999937e-4	1.41475862068965e-6	0.7	eq10400_s3270	cons0.001	1	10
rep07	W2	9.666666666666667e-5	1.037816091954023e-7	0.9333333333333333	eq10400_s3270	cons0.001	1	10
rep08	W2	1.6666666666666666e-4	1.8298850574712645e-7	0.8666666666666667	eq10400_s3270	cons0.001	1	10
rep09	W2	9e-5	7.610344827586207e-8	0.9	eq10400_s3270	cons0.001	1	10
rep10	W2	1.5666666666666634e-4	1.259885057471258e-7	0.8333333333333334	eq10400_s3270	cons0.001	1	10
rep01	AQ	0.99999	2.999999999999339e-9	0	eq10400_s3270	cons0.002	1	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.002	1	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.002	1	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.002	1	10
rep05	AQ	0.9999666666666667	3.3333333333333394e-8	0	eq10400_s3270	cons0.002	1	10
rep06	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	cons0.002	1	10
rep07	AQ	0.9998366666666667	8.003333333333384e-7	0	eq10400_s3270	cons0.002	1	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.002	1	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.002	1	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.002	1	10
rep01	W1	7.666666666666667e-5	5.495402298850575e-8	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep02	W1	1.0666666666666668e-4	6.478160919540231e-8	0.8333333333333334	eq10400_s3270	cons0.002	1	10
rep03	W1	1.1333333333333333e-4	1.2947126436781608e-7	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep04	W1	2.23333333333333e-4	4.0736781609195214e-7	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep05	W1	7.699999999999996e-4	5.475275862068959e-6	0.7333333333333333	eq10400_s3270	cons0.002	1	10
rep06	W1	2.1666666666666666e-4	2.917816091954023e-7	0.8333333333333334	eq10400_s3270	cons0.002	1	10
rep07	W1	8.666666666666667e-5	6.602298850574712e-8	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep08	W1	1.2e-4	8.786206896551724e-8	0.8333333333333334	eq10400_s3270	cons0.002	1	10
rep09	W1	2.2999999999999968e-4	2.063103448275856e-7	0.7666666666666667	eq10400_s3270	cons0.002	1	10
rep10	W1	1.0666666666666667e-4	1.8202298850574712e-7	0.9333333333333333	eq10400_s3270	cons0.002	1	10
rep01	W2	9e-5	6.300000000000001e-8	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep02	W2	1.2e-4	9.889655172413794e-8	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep03	W2	3.6666666666666666e-5	3.34367816091954e-8	0.9666666666666667	eq10400_s3270	cons0.002	1	10
rep04	W2	3.933333333333333e-4	2.384091954022988e-6	0.8	eq10400_s3270	cons0.002	1	10
rep05	W2	1.1333333333333333e-4	1.1429885057471264e-7	0.9	eq10400_s3270	cons0.002	1	10
rep06	W2	5.566666666666667e-4	2.831505747126437e-6	0.6666666666666666	eq10400_s3270	cons0.002	1	10
rep07	W2	1.2333333333333334e-4	2.0254022988505747e-7	0.9333333333333333	eq10400_s3270	cons0.002	1	10
rep08	W2	2.2e-4	3.32e-7	0.8333333333333334	eq10400_s3270	cons0.002	1	10
rep09	W2	8.333333333333333e-5	5.6609195402298854e-8	0.8666666666666667	eq10400_s3270	cons0.002	1	10
rep10	W2	2.5333333333333333e-4	2.756781609195403e-7	0.7666666666666667	eq10400_s3270	cons0.002	1	10
rep01	AQ	0.9999933333333333	1.3333333333330396e-9	0	eq10400_s3270	cons0.005	1	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.005	1	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.005	1	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.005	1	10
rep05	AQ	0.9999733333333334	2.1333333333334557e-8	0	eq10400_s3270	cons0.005	1	10
rep06	AQ	0.9999733333333334	2.1333333333334557e-8	0	eq10400_s3270	cons0.005	1	10
rep07	AQ	0.9998366666666667	8.003333333333384e-7	0	eq10400_s3270	cons0.005	1	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.005	1	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.005	1	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.005	1	10
rep01	W1	1.5000000000000001e-4	1.0879310344827587e-7	0.8	eq10400_s3270	cons0.005	1	10
rep02	W1	0.0010099999999999996	1.7865068965517226e-5	0.8	eq10400_s3270	cons0.005	1	10
rep03	W1	1.9e-4	1.5679310344827588e-7	0.8	eq10400_s3270	cons0.005	1	10
rep04	W1	2.6333333333333336e-4	3.851609195402299e-7	0.8	eq10400_s3270	cons0.005	1	10
rep05	W1	7.333333333333333e-5	3.374712643678161e-8	0.8333333333333334	eq10400_s3270	cons0.005	1	10
rep06	W1	2.5333333333333333e-4	3.908505747126437e-7	0.7666666666666667	eq10400_s3270	cons0.005	1	10
rep07	W1	6.666666666666667e-5	6.436781609195402e-8	0.9333333333333333	eq10400_s3270	cons0.005	1	10
rep08	W1	1.2e-4	1.7613793103448274e-7	0.8666666666666667	eq10400_s3270	cons0.005	1	10
rep09	W1	2.6666666666666635e-4	3.912643678160906e-7	0.7666666666666667	eq10400_s3270	cons0.005	1	10
rep10	W1	3.6333333333333335e-4	1.5086091954022988e-6	0.8	eq10400_s3270	cons0.005	1	10
rep01	W2	1.0333333333333334e-4	9.274712643678162e-8	0.9	eq10400_s3270	cons0.005	1	10
rep02	W2	1.499999999999997e-4	1.0741379310344763e-7	0.7666666666666667	eq10400_s3270	cons0.005	1	10
rep03	W2	6.666666666666667e-5	1.2022988505747126e-7	0.9666666666666667	eq10400_s3270	cons0.005	1	10
rep04	W2	2.866666666666667e-4	8.474022988505746e-7	0.8	eq10400_s3270	cons0.005	1	10
rep05	W2	1.7333333333333334e-4	1.654712643678161e-7	0.8	eq10400_s3270	cons0.005	1	10
rep06	W2	4.799999999999997e-4	3.0457931034482695e-6	0.8	eq10400_s3270	cons0.005	1	10
rep07	W2	1.2e-4	8.855172413793103e-8	0.8	eq10400_s3270	cons0.005	1	10
rep08	W2	2.4e-4	3.273103448275862e-7	0.8333333333333334	eq10400_s3270	cons0.005	1	10
rep09	W2	7.666666666666667e-5	5.3574712643678166e-8	0.9	eq10400_s3270	cons0.005	1	10
rep10	W2	9e-5	7.058620689655174e-8	0.9	eq10400_s3270	cons0.005	1	10
rep01	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	cons0.01	1	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.01	1	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.01	1	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.01	1	10
rep05	AQ	0.99999	2.999999999999339e-9	0	eq10400_s3270	cons0.01	1	10
rep06	AQ	0.99998	1.1999999999992916e-8	0	eq10400_s3270	cons0.01	1	10
rep07	AQ	0.9998333333333334	8.333333333333348e-7	0	eq10400_s3270	cons0.01	1	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.01	1	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.01	1	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.01	1	10
rep01	W1	2.1e-4	2.643793103448276e-7	0.8	eq10400_s3270	cons0.01	1	10
rep02	W1	2.1333333333333333e-4	1.770574712643678e-7	0.7333333333333333	eq10400_s3270	cons0.01	1	10
rep03	W1	2.2999999999999968e-4	3.559655172413776e-7	0.8333333333333334	eq10400_s3270	cons0.01	1	10
rep04	W1	8.333333333333333e-5	6.626436781609196e-8	0.8666666666666667	eq10400_s3270	cons0.01	1	10
rep05	W1	4.666666666666667e-5	3.567816091954023e-8	0.9333333333333333	eq10400_s3270	cons0.01	1	10
rep06	W1	2.4e-4	1.969655172413793e-7	0.7666666666666667	eq10400_s3270	cons0.01	1	10
rep07	W1	5.3333333333333e-5	4.2574712643677446e-8	0.9333333333333333	eq10400_s3270	cons0.01	1	10
rep08	W1	8e-5	5.613793103448277e-8	0.9	eq10400_s3270	cons0.01	1	10
rep09	W1	7.333333333333333e-5	4.616091954022989e-8	0.9	eq10400_s3270	cons0.01	1	10
rep10	W1	1.1666666666666667e-4	1.3316091954022987e-7	0.9	eq10400_s3270	cons0.01	1	10
rep01	W2	9.666666666666667e-5	1.0585057471264368e-7	0.9	eq10400_s3270	cons0.01	1	10
rep02	W2	7.000000000000001e-5	5.182758620689655e-8	0.9	eq10400_s3270	cons0.01	1	10
rep03	W2	1.0666666666666667e-4	1.247816091954023e-7	0.9	eq10400_s3270	cons0.01	1	10
rep04	W2	3e-4	7.179310344827586e-7	0.8333333333333334	eq10400_s3270	cons0.01	1	10
rep05	W2	1.4e-4	1.7351724137931033e-7	0.8666666666666667	eq10400_s3270	cons0.01	1	10
rep06	W2	4.566666666666663e-4	2.8342643678160855e-6	0.8	eq10400_s3270	cons0.01	1	10
rep07	W2	1.1e-4	7.40344827586207e-8	0.8333333333333334	eq10400_s3270	cons0.01	1	10
rep08	W2	3.799999999999997e-4	1.3154482758620657e-6	0.8666666666666667	eq10400_s3270	cons0.01	1	10
rep09	W2	9.333333333333334e-5	7.650574712643679e-8	0.9	eq10400_s3270	cons0.01	1	10
rep10	W2	1.0666666666666667e-4	9.512643678160919e-8	0.8666666666666667	eq10400_s3270	cons0.01	1	10
rep01	AQ	0.99999	2.999999999999339e-9	0	eq10400_s3270	cons0.02	1	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.02	1	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.02	1	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.02	1	10
rep05	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	cons0.02	1	10
rep06	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	cons0.02	1	10
rep07	AQ	0.9998333333333334	8.333333333333348e-7	0	eq10400_s3270	cons0.02	1	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.02	1	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.02	1	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.02	1	10
rep01	W1	1.6666666666666666e-4	1.8850574712643678e-7	0.8666666666666667	eq10400_s3270	cons0.02	1	10
rep02	W1	1.5000000000000001e-4	1.763793103448276e-7	0.8666666666666667	eq10400_s3270	cons0.02	1	10
rep03	W1	1.5000000000000001e-4	2.2051724137931034e-7	0.9	eq10400_s3270	cons0.02	1	10
rep04	W1	2.3666666666666633e-4	2.4309195402298793e-7	0.8	eq10400_s3270	cons0.02	1	10
rep05	W1	0.033863333333333336	0.0333025437816092	0.8666666666666667	eq10400_s3270	cons0.02	1	10
rep06	W1	2.1666666666666668e-4	2.1867816091954023e-7	0.7666666666666667	eq10400_s3270	cons0.02	1	10
rep07	W1	2.73333333333333e-4	9.123678160919507e-7	0.8666666666666667	eq10400_s3270	cons0.02	1	10
rep08	W1	2.8333333333333335e-4	5.517816091954023e-7	0.8333333333333334	eq10400_s3270	cons0.02	1	10
rep09	W1	7.066666666666666e-4	9.496505747126434e-6	0.8333333333333334	eq10400_s3270	cons0.02	1	10
rep10	W1	1.6999999999999999e-4	1.283793103448276e-7	0.8	eq10400_s3270	cons0.02	1	10
rep01	W2	1.1666666666666667e-4	9.798850574712644e-8	0.8666666666666667	eq10400_s3270	cons0.02	1	10
rep02	W2	2.0666666666666666e-4	3.034022988505747e-7	0.8333333333333334	eq10400_s3270	cons0.02	1	10
rep03	W2	6.666666666666667e-5	6.436781609195402e-8	0.9333333333333333	eq10400_s3270	cons0.02	1	10
rep04	W2	5.833333333333326e-4	3.831091954022981e-6	0.7666666666666667	eq10400_s3270	cons0.02	1	10
rep05	W2	1.5000000000000001e-4	1.7431034482758622e-7	0.9	eq10400_s3270	cons0.02	1	10
rep06	W2	4.566666666666667e-4	9.859885057471266e-7	0.7666666666666667	eq10400_s3270	cons0.02	1	10
rep07	W2	7.666666666666667e-5	4.322988505747127e-8	0.9333333333333333	eq10400_s3270	cons0.02	1	10
rep08	W2	3.066666666666667e-4	5.309885057471265e-7	0.8	eq10400_s3270	cons0.02	1	10
rep09	W2	1.3666666666666666e-4	2.1136781609195404e-7	0.9	eq10400_s3270	cons0.02	1	10
rep10	W2	2.6666666666666635e-4	3.7402298850574537e-7	0.7666666666666667	eq10400_s3270	cons0.02	1	10
rep01	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep02	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep03	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep04	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep05	AQ	0.99997	2.7000000000000715e-8	0	eq10400_s3270	cons0.05	1	10
rep06	AQ	0.99998	1.2000000000001798e-8	0	eq10400_s3270	cons0.05	1	10
rep07	AQ	0.9998333333333334	8.333333333333348e-7	0	eq10400_s3270	cons0.05	1	10
rep08	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep09	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep10	AQ	1	0	0	eq10400_s3270	cons0.05	1	10
rep01	W1	1.6333333333333334e-4	1.1550574712643679e-7	0.8	eq10400_s3270	cons0.05	1	10
rep02	W1	2.5333333333333333e-4	2.977471264367816e-7	0.7666666666666667	eq10400_s3270	cons0.05	1	10
rep03	W1	1.5e-4	1.3086206896551722e-7	0.8333333333333334	eq10400_s3270	cons0.05	1	10
rep04	W1	1.1333333333333333e-4	8.947126436781609e-8	0.8666666666666667	eq10400_s3270	cons0.05	1	10
rep05	W1	1.4000000000000001e-4	9.075862068965518e-8	0.8333333333333334	eq10400_s3270	cons0.05	1	10
rep06	W1	2.2666666666666666e-4	2.399540229885057e-7	0.7666666666666667	eq10400_s3270	cons0.05	1	10
rep07	W1	4.2999999999999966e-4	2.1773448275862027e-6	0.9	eq10400_s3270	cons0.05	1	10
rep08	W1	2.2333333333333333e-4	6.094367816091954e-7	0.8666666666666667	eq10400_s3270	cons0.05	1	10
rep09	W1	3.1666666666666665e-4	7.221264367816092e-7	0.8333333333333334	eq10400_s3270	cons0.05	1	10
rep10	W1	1.766666666666667e-4	1.30816091954023e-7	0.8	eq10400_s3270	cons0.05	1	10
rep01	W2	1e-4	8.206896551724138e-8	0.9	eq10400_s3270	cons0.05	1	10
rep02	W2	1.2333333333333334e-4	8.04712643678161e-8	0.8333333333333334	eq10400_s3270	cons0.05	1	10
rep03	W2	5e-5	3.6379310344827587e-8	0.9333333333333333	eq10400_s3270	cons0.05	1	10
rep04	W2	3.73333333333333e-4	1.1130574712643643e-6	0.8	eq10400_s3270	cons0.05	1	10
rep05	W2	1.5999999999999966e-4	2.604137931034466e-7	0.8666666666666667	eq10400_s3270	cons0.05	1	10
rep06	W2	6.13333333333333e-4	4.37154022988505e-6	0.8	eq10400_s3270	cons0.05	1	10
rep07	W2	1.0666666666666667e-4	8.133333333333335e-8	0.8666666666666667	eq10400_s3270	cons0.05	1	10
rep08	W2	2.6333333333333336e-4	3.596436781609196e-7	0.7666666666666667	eq10400_s3270	cons0.05	1	10
rep09	W2	1.1333333333333334e-4	7.429885057471264e-8	0.8333333333333334	eq10400_s3270	cons0.05	1	10
rep10	W2	2.5333333333333333e-4	1.9429885057471267e-7	0.7666666666666667	eq10400_s3270	cons0.05	1	10
